idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,0f3207ac28155bce317658f813c6fb4022c1ce19,3c192e174a09cb3a4cb4793d4bc7a9b4b8ae6ddd,e48ef741173c57fa1b43a960db107b40cff49536,,True,True,True,18,229,True,Tests_passed,fca3e8aef5e88c65527ec6264547c226d8c481941fee173efb3b173fa64f9007,True,Tests_passed,dc8fc476507683e6bb9244dd9409d5b317b4fd0e6abef96a1e43a1d964ad851d,True
3,refs/heads/master,aee2c84c60baef5ef9e61bd7ddfe9b6439193fe6,0fb3fc8d826d331924621e34601c25ffb3e00024,1820a17c3c0dc9b1f869c2ba888893e4d8ae845c,,False,True,True,19,753,False,,,,,,False
4,refs/heads/master,50a545774bc245ec45d5119f1cf64c4f25fec31c,cba4ddd56717fc519b7462ebc85c68afc0342c4a,bf469242e4060d6e8bd3453dddd588d5b4dbe3f8,,False,False,True,2,4,False,,,,,,False
6,refs/heads/master,9170cc95a68cad395f51245907845439f26fd97f,74fab7e4c8082c58a51f92843f1813b4beb7bd50,7e86dd9fa29048b7716fbc42ac17306fc1001c92,,False,True,True,74,1009,False,,,,,,False
7,refs/heads/master,001396e14b263e5e4154693ead3e55543583e89e,9b1a09b76cdfc69938ddd81f70f4c745ac399dd7,1d47fd94eca04a804abf3b86364904c5b852ea61,,False,True,True,35,507,False,,,,,,False
8,refs/heads/master,c5377f560d95e1f3bf0d06c654b10e6172beccac,c273451308dec5642760e3bcf56bd292f3ef587c,ad4a69aa79dd794d5ca1e549575e8ca66251cdfe,,False,True,True,4,106,False,,,,,,False
9,refs/heads/master,8f165ff53658e5c7c7a69589ba4c29d4d0cae41a,644c628989fa7bc26301d80cf8c6c480dcb8a3ca,aeb8054e253a5dd37e523fbc8f2dce7e563a89d3,,False,True,True,9,39,False,,,,,,False
10,refs/heads/master,644c628989fa7bc26301d80cf8c6c480dcb8a3ca,e78452664315e3cd7bfd26d9a098d3c910e1e29c,711a6924f1cfbc88c7a9bf5c63103bd1cffe73c5,,False,True,True,6,20,False,,,,,,False
11,refs/heads/master,74fab7e4c8082c58a51f92843f1813b4beb7bd50,3a5e3d21dc2ef5cd3a510176aa9f339e1b4f11c3,588f2750d41e4ecbfbb5252ce2729605339cf248,,False,False,True,6,24,False,,,,,,False
12,refs/heads/master,588f2750d41e4ecbfbb5252ce2729605339cf248,ab6488c70f87b0858ef3c50fcff72fe7eafad2c2,9ccb3f47efada7475385640e754446938484fbc4,,False,True,True,47,1299,False,,,,,,False
