idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
3,refs/heads/master,ad93f0b28b154ea6cbd4901d05f3bedc74a0ec82,d577051ce5ead53e8c888a9be4624835169cfc68,4b1608ac72f3a55879cc4583143355faf3982981,,ecc11d354ac877a3b85318e386e12953880405b21d219f54a7a9bd5172e8e594,Tests_passed,02d78e81a6e221767be4ff4f33fc7c29f8c16406a4ff54afc6981d0c7a40c334,Tests_passed,True,True,True,True,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_failed,5ea8510f9be11f455bf7b158fac29149510b7cfeb13bdeb0b66610ba7a76f4cb,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057,Tests_passed,327215a0ecb81088cf87cfd1c52d9a836cedd2a6c9ede759381c4ee2bb4f4057
