idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/main,13de1f06ea6a4a64646a8dea5edc1d2538f2eadc,b76a437b970889255703ff48f7ee5981dfbcc17a,5ebc186856114c508f28203b19654658e87045e7,,False,True,True,535.0,43280.0,False,,,,,,False
4,refs/heads/main,5fd979fafe50cb55f0cd8129d45be0e1f15c4015,6dc6055e04188919886bd1b4ed95a7c6f4fac23e,b3944584e0dfea7c945902bde1d850b346aed4fd,,False,True,True,97.0,13924.0,False,,,,,,False
5,refs/heads/main,88a6014b17b36eb94df9e9208c5cc44449c1da51,c8f953bc5e6599b90283992b643bdc91adbef84b,941000b1e3c71a89010999d7aa0c4955e3672f5a,two initial commits,False,True,True,1731.0,210334.0,False,,,,,,False
6,refs/heads/main,eab8e019d6452c5cf54c1278db51861ca9bf6aac,6b02824fa4e7f3d019873ac04c1669765ad0aa08,f0c6fe85ce3121c12b616d610f59aa6c6fdda169,,False,True,True,9.0,150.0,False,,,,,,False
7,refs/heads/main,6b02824fa4e7f3d019873ac04c1669765ad0aa08,bb304e9047c905d2da207ace2719c743ec26e10f,f13f026d92789ad442bff7e0a2f2fcb85a707364,,False,True,True,157.0,3918.0,False,,,,,,False
8,refs/heads/main,eff234d910949d8052300eac7456ad50a0c294c5,5bb2cb8c5818faeda134ccdce4f0b5560f316edd,312df981a5511488ba5f6d88a310d7078de6403c,,False,True,True,454.0,16287.0,False,,,,,,False
9,refs/heads/main,312df981a5511488ba5f6d88a310d7078de6403c,4db27025c8d9665370f8e951adc5ba7e5cfe3f17,2d3b1fe7efd865639663ba785877182e7e038c45,,False,True,True,1339.0,3994.0,False,,,,,,False
10,refs/heads/main,b8b8ef5a44a7a3f25e943a9438772fc3bbc870bb,da50f7f205a7c3f8f69096fd27652d69066224e8,918d04e517625de96b6931eb47f61abbc26487bf,,False,True,True,22.0,2429.0,False,,,,,,False
13,refs/heads/main,7a098485a585fa3e387e2ad2b2e4af682a88a997,55acae0fdb725aec974dd125086d161c097b0dac,8a42cd0642fcadca7765f59d83a059b1eddb26bd,,False,False,True,52.0,324.0,False,,,,,,False
14,refs/heads/main,6660870e3e13ceb91bcf9d4b8ff5cad8fa142856,a7e72b5b581605d70919b8d244414b879533bd8f,9133577129111a75103d9bcfa5444f9847abb515,,False,False,True,15.0,191.0,False,,,,,,False
18,refs/heads/main,e61751efd9f72cc299fce55c16e1d15e2ee1addc,a296ebc8894ad52ae7c0946e635b93cadc709e70,0917c496a26877a3bb260a5a09ff60b3d1ab85d8,,False,False,True,13.0,180.0,False,,,,,,False
22,refs/heads/main,4b1ab225fef8e8f66cb95d6605bdd4fd568929ed,7fbedbb8923bb203409f5d5576a38ac70aba9f4b,5e852265ea7197efe809a8c37ec6a0c34811d3ba,,False,True,True,794.0,22449.0,False,,,,,,False
23,refs/heads/main,563e79d0f2d64b64d5407f1c3b8b579b91f6446d,421a37058d305a9f723aba0912bca25f4dad30b8,1f9553a759d05b46e91e7380699b0c646fa21e86,,False,True,True,696.0,13289.0,False,,,,,,False
25,refs/heads/main,089ee708b2b2deb0a3cb1f1c937288954c6a5700,a11bd49e86d50f5a840ab2cdfe4f6927bedb4f93,787be93d3cb1ef8f90e9e136cff6b0d2b66f4bcb,,False,False,True,21.0,561.0,False,,,,,,False
26,refs/heads/main,8be63e391e698f743c4c84ce5708fd472f62e469,a9f286b6d27d432ba2028495ec9ecd251382108f,517e617d450074ba00781e7b9ff90a6ff0b10ee7,,False,True,True,98.0,6644.0,False,,,,,,False
27,refs/heads/main,6b6ddfeb920f901d851ca12c6be3476ca00a58a9,54a79769987d78384899062b59d413412c577de3,993cedea14eb511e6341e1ed2692112bd253e3d3,,False,False,True,11.0,463.0,False,,,,,,False
28,refs/heads/main,54a79769987d78384899062b59d413412c577de3,389231ef31b02d444a73105ea4d6b5e0cbaac1d4,c83acd5ac1443c9afd5ae06eb5e3a802c2b1eeee,,False,True,True,46.0,2541.0,False,,,,,,False
30,refs/heads/main,389231ef31b02d444a73105ea4d6b5e0cbaac1d4,4505b498da9800f2d3143d7487ee07e99177808b,390a85409006f829d4d3564c2308c06ade211920,,False,True,True,45.0,2533.0,False,,,,,,False
31,refs/heads/main,4505b498da9800f2d3143d7487ee07e99177808b,a943df760f6df520702a54e9b061e98250172c8e,355d51ba1e09ae73737160880ee2f07f953ceb6e,,False,False,True,3.0,15.0,False,,,,,,False
33,refs/heads/main,3efbd4c1a5d81966ab5dd01b394c4b0a188bf871,b814cd0b76b63b08cd7772f43c3cb904a1dcbff5,b41da12492f084c0da0af84e37711348f92f0898,,False,True,True,39.0,2099.0,False,,,,,,False
34,refs/heads/main,dc15bfcdbb210396f4cf0580e485e7776d77d383,ff1e23f2bdb5bd49ecbd20817647b65badc1e681,e1c30a236a6b8244fc6e78e759c886617e9a05fb,,False,False,True,5.0,28.0,False,,,,,,False
35,refs/heads/main,d8ad935132bc5a375f339c5aa18af36423628b59,5f885281acb5a4c3e6bae402761036828c6736d4,ea23e37f8fe3bc87248d917dd539575103aacfef,,False,True,True,632.0,7406.0,False,,,,,,False
36,refs/heads/main,5f885281acb5a4c3e6bae402761036828c6736d4,5e8168a25494b04ef0aeaf6421a033d7192f5625,18164dc87649265c85f1dca76efd4ac5d16424dc,,False,True,True,3.0,2245.0,False,,,,,,False
37,refs/heads/main,d5eeeed469fc7de4e141042da9b347d18c084b9e,238714d324d1623f144ca09c0dfb10330a2ba2c4,0f25ed1f6a78ad0356f4d0202f570cf09ed3f601,,False,True,True,26.0,1259.0,False,,,,,,False
38,refs/heads/main,3b6658dfcfea85e140420de207fb29d583a6df0e,79e4e9d41002ee8677cbd64148a62a0035d5512e,33c165b32eb73547905362766991b46765fba686,,False,True,True,17.0,366.0,False,,,,,,False
39,refs/heads/main,79e4e9d41002ee8677cbd64148a62a0035d5512e,bdeb76be063268756ebe84983475a93ee3fdc59b,8466975290773f5e0d19a16d2c36c05d64ea5134,,False,True,True,631.0,5317.0,False,,,,,,False
40,refs/heads/main,bdeb76be063268756ebe84983475a93ee3fdc59b,463fbc07df0072570789a2b36592def8f3611fd0,49ddc8938e3268166a41f100269b93e7e3da652e,,False,True,True,641.0,6912.0,False,,,,,,False
44,refs/heads/main,407c48afdb9cb31f477d64b966184a5766545e3c,338f250b69af0e577304aed7ec24be7b16c38f7c,340ef224eb856c7c5472051b4e5f9b30ce628f03,,False,False,True,6.0,63.0,False,,,,,,False
45,refs/heads/main,5040c6413b112665cd051c415f368f9a51426b97,ff5099c85ddb668af8a80560d706a8914f717356,53a9af762acbfdc734a3cadf7d3c6d8736e1ec61,,False,True,True,27.0,522.0,False,,,,,,False
46,refs/heads/main,7fcd5eb3382f13e4100a424dce43079ed9c7e07e,9d76342ae8d7d017b0fb71c673bf5774b7bf6f61,81ca4dba8176c1a577205d12e1088880b7714947,,False,False,True,2.0,1.0,False,,,,,,False
49,refs/heads/main,60b78961ae0117492062370f5a9774b10ea48255,ce1654df5e6b3c9e4b142678b61d36f19c9da359,17f2d75132021fafeca29edbdcade40df960fdc9,,False,True,True,18.0,925.0,False,,,,,,False
50,refs/heads/main,64c482fdeeaeac9d19511f9e4ea58447dbfcb91e,874fff780dfe6d6ee8a3fa13f461110794b56f35,4b3677c32b879e0e7f717eb95f9135ac654da760,,True,True,True,27.0,1714.0,False,Tests_failed,f90b83b0f202160bf4ca7ecab889d7f0e0729c42488c0e4fecba8b02aef12875,False,Tests_passed,1c8c5d03f91eb42ecfe605b5821b85925920af7b29f1680f44a8d7869bccc84c,False
