idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/main,e515ff47411c21afb3d92ea1d13062e761e097c4,a6a8b2083e4a1b060dcba26fe92aebb1a91ba090,0201285c0e7f3c263de80f3b992079dc57418e13,,False,True,,,True,31,29,2372.0,1,,,,False,31,False
2,refs/heads/main,ea41e3575874b9458012afc9f2e4e6aec85d84f6,5a0f9cafc024c691de224f676c574c00fd56e8b1,56321aab51a470cd2004b76fb1f5330881b943c1,,False,True,,,True,95,210,5124.0,1,,,,False,104,False
3,refs/heads/main,7d5bd01744a8bd6e53ee25fa96441545bc1c9811,b4eb29107afb3cad68d3acadd6dccaa63ceef9a9,d44fe15b1bc46639d7ba6b3eb58d8441985ae345,,False,True,,,True,15,28,1055.0,1,,,,False,15,False
5,refs/heads/main,45a2dfa1166162b2068ddfb2f320a3860a01fdd1,49b5c32a83e9f03323542c91534515cd14ea647e,961a9430eaa37afc7d0c1c4054f123962840f3d1,,False,True,,,True,4,10,154.0,1,,,,False,4,False
6,refs/heads/main,34730d2001e1c2f57037cb9caa7ccdf42401eb08,75ab49511d7be1ae221ae871527bcc45f56f50a1,4f2441bc1b50502b95a86bff94e8a9544322baf5,,False,True,,,True,18,49,810.0,1,,,,False,18,False
7,refs/heads/main,9b4480446b72f9120283e0da10697657072850f3,92e541c93ea3b709de470df9d3c38c6acfa83387,772f31ffe764afb675670735be556796781bda8d,two initial commits,False,,,,True,966,983,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
8,refs/remotes/origin/pull/101,6fceb69a6af56b3ccf80b333b25f884a20ef224e,62e6242804e4167f5c476ae34acc784009a1af0f,9a0d208129c66ce13e90edb9765e3ba3684d7b80,,True,True,Tests_passed,a86ef3da5c32de2e3b8da7f9fbdede66282481f54c61b66a51d37831045e3118,True,581,3034,27124.0,3,True,Tests_passed,8518d304966701bf30996be17b0430c6da27b4ae062d0f0847b09dd30bda240d,True,583,True
9,refs/remotes/origin/pull/14,8240a2c66097f25303d9f4959b128db9bff1c840,c7d4346838f8dacac362afa0f532a3b715dc6320,43c388388cc93406cc029f8a3b807d09e0744b8d,,True,True,Tests_passed,0d4aeb7ca30285b8512ce9154dac1123228d15379ba506680eb86f6b0d5c1a05,True,402,1685,7921.0,10,True,Tests_passed,fd678101aba9c441df9f89c72444f6dbe88b9e6b65ac7d4a4f4b268f4e0205c5,True,402,True
10,refs/remotes/origin/pull/14,c7d4346838f8dacac362afa0f532a3b715dc6320,6a966b1696f68654f4d3a39cd74c114e3b6401cf,25724449667875591f829588e8652bbbe8739849,,True,True,Tests_passed,d876e7aab27b3082da9cf44039222e3842f1ce3bcd668106c133125378e4139f,True,11,33,127.0,19,True,Tests_passed,7ce16b91d26cec2b5d80bbb1949610977c47f3af39cf588c301511f4acc8796a,True,19,True
11,refs/remotes/origin/pull/14,ac6c515f847d0d754c09cb6b8adc0f0ca53adf6d,d42ba14bd8805a500c0e5c6ec04a7361f28a6780,715e46f28cb5c22e5d62a29f85f77f848b28ae6e,,False,True,,,True,62,187,3038.0,1,,,,False,62,False
13,refs/remotes/origin/pull/14,1e8503b2dfdb288ef8c9244b8b80a5a9122fd4f1,00c43d92865665b21dff805cd8eabb814ef604b9,75ab49511d7be1ae221ae871527bcc45f56f50a1,,True,True,Tests_passed,fde938382a2cf65b7ff9b4da7ed72f1f48e2b2b4a2b66bb7bce735628260c038,True,135,487,2866.0,5,True,Tests_passed,17ca8ab033a279c53dfebae3b813c229a3519130d56061760eb80f5fc5cb0125,True,135,True
14,refs/remotes/origin/pull/33,d7c92974378dbc53ab64d1be823986bb2c371d71,e2845c00fdcbcc66327d75da286fd8c08095d052,fb919f9be6d7dd9c36afa7cccb7ac637f80ff93c,,True,True,Tests_passed,c21ecc6e916bd25adb8e1e4d761fb17fd86a4d640f2585aa762645481cf36aad,True,21,115,410.0,3,True,Tests_passed,d0f696f2c12fc51be8d4685be86e91e49bc7463a0a35b4bc236f80d9a710d419,True,22,True
