idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/remotes/origin/1.2,6e360623cd6714e7204dc9401cfaf2bfc29e5db0,065da4884cd8d2eacbe7cf217f0a1ed9a5e45099,fec9ec84ff2b7beaf1d30e8f646e4f13c7a6936c,,False,False,,,True,2.0,6,94.0,10,,,,False,11,False
2,refs/remotes/origin/1.3,3744f4ecc2f87cb3f86ec5956abe014d9d360df7,29e3ed7e95510256838b3f0cf13fdc6098d10f74,857b62434cc0a965e3e76b9be5612d6b9c18de76,,False,True,,,True,15.0,27,150.0,10,,,,False,15,False
3,refs/remotes/origin/1.7,8df8686157af5ac31709ac160d94bf241e15a116,bae3833f7be5960630a57fcf1c79fa88d71209d7,b6b39530f65204317f285f2b3236c218ee694062,,False,False,,,False,0.0,Error,0.0,0,,,,False,0,False
4,refs/remotes/origin/issue4569,8acbfbecb3ab130f61409d7a6d51ae455363468d,40cafeabf428b25402510928f9ff5cfa150da283,1fb5ac5120e242257a19b6239994064c858cbf07,,True,True,Tests_failed,71def5ac0aa29bef49fc49e72c3fbc20e16cd165f85b70fd587724076225c323,True,210.0,1082,5147.0,11,False,Tests_failed,cb0570303afa429a1e396654015610e9b312b94875705778623f77d8fdaca1f8,False,213,False
5,refs/remotes/origin/issue4569,40cafeabf428b25402510928f9ff5cfa150da283,0ec39f2fc97d2f855591e2b37ab37f712c49fc6c,9ddf64100fd28fddb6fc8d7fb1786850061f04f3,,True,True,Tests_failed,4a195fceb315ffddf8f6bf795a98122cd5afd65094457848e13d584631286082,True,243.0,1184,6546.0,506,False,Tests_failed,06bf89dcf01941f0e43b72e9f811b34b27465e870143075a4dec0b33a97716c1,False,629,False
6,refs/remotes/origin/no-awt,d2544cc5178ebcd340e5f5cdf252256054ef6844,612ce90e2417866c899c4a8f46f4b8651369cc7b,4662581944a5d9edbd6714b7d2cda68f67fa00e0,,True,,Tests_failed,3aede0185c20804496b867b081bb17bea338dbd58b887f51ca2025f5505ec369,True,224.0,1652,,3,False,Tests_failed,64eeca2c5dd08ce470192e72f7c99299daa570e8c289a036293a83f464282662,False,228,False
7,refs/remotes/origin/pull/105,1474ffc9ebd125ba32d55f982baa74dd03b426ab,b0099519ce4854d7de5662bcaa5234fe91712672,5d8b655828733b718ad1796b11732c2ec2ab1de5,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
8,refs/remotes/origin/pull/105,27abb8911bfe75f871314227550a11e7dc2cf669,c6e672ff586cb9c127f19a0b0ccd6d4e2c6b51e6,7d7d26f8fc15576956c90540a7c49d67683bc655,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
9,refs/remotes/origin/pull/105,0c2af82a4d8505c2cccb18012a0826b784546ac6,e0451c02e6a23c9763436f43afed850f455a235f,4c0dd11fef4bc3ad552467b052f6cd92b38bdf66,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
10,refs/remotes/origin/pull/105,f2d30a330af669a6598005b759b4db2b62b20f87,8dd3a1dfed312e618916fba2afeb34d6196c58fb,ad53c2a1f92f11c85d6cba1076bde49c6bf4f8c7,,False,,,,,,Error,,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
