idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,2c39603da90a14659afab9bc62263dc4cb9d7c3a,6dddc64a95e60fe6cbf21d59f1431239164ff969,82f94d11499d92e4e29cd6e9bd742a5ba2e539fa,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/6dddc64a95e60fe6cbf21d59f1431239164ff969_82f94d11499d92e4e29cd6e9bd742a5ba2e539fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/6dddc64a95e60fe6cbf21d59f1431239164ff969_82f94d11499d92e4e29cd6e9bd742a5ba2e539fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/6dddc64a95e60fe6cbf21d59f1431239164ff969_82f94d11499d92e4e29cd6e9bd742a5ba2e539fa_left_right.log'}",False,True,2,2.0,False,,,,,,False
2,refs/heads/master,b331e2c236735dc0d9497d8214b16debd4fd1b14,b3d5be1ec05bf8c5249afe2432ae13d51258f7a0,b6d9c3a605e51421f0efb5c266384cb1db9867bc,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/b3d5be1ec05bf8c5249afe2432ae13d51258f7a0_b6d9c3a605e51421f0efb5c266384cb1db9867bc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/b3d5be1ec05bf8c5249afe2432ae13d51258f7a0_b6d9c3a605e51421f0efb5c266384cb1db9867bc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/b3d5be1ec05bf8c5249afe2432ae13d51258f7a0_b6d9c3a605e51421f0efb5c266384cb1db9867bc_left_right.log'}",True,True,28,109.0,False,,,,,,False
5,refs/heads/master,9b69020677f773ee73c8b2c2080c80dc011e856d,50d25bb88127877e9e87bc127d2966131e093a7f,2c18498f08f83bc70e1de1aefad3af070f74da8a,,True,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/50d25bb88127877e9e87bc127d2966131e093a7f_2c18498f08f83bc70e1de1aefad3af070f74da8a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/50d25bb88127877e9e87bc127d2966131e093a7f_2c18498f08f83bc70e1de1aefad3af070f74da8a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/50d25bb88127877e9e87bc127d2966131e093a7f_2c18498f08f83bc70e1de1aefad3af070f74da8a_left_right.log'}",True,True,27,2280.0,False,fafe34e7364713c523daae8428d64ea9c980845fb0bd6d9ef5337c2462d88b81,Tests_failed,30ec4198771d0bdf70b4f6d2e4dee77505a62d695373fda5321084f4ec2bbd5b,Tests_failed,False,False
6,refs/heads/master,50d25bb88127877e9e87bc127d2966131e093a7f,5fc0477e9f4d1c1492e2d36ad37c5f76275f9260,00158a3e3c9580e6e3ba6a5c66a94ab5bd660943,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/5fc0477e9f4d1c1492e2d36ad37c5f76275f9260_00158a3e3c9580e6e3ba6a5c66a94ab5bd660943_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/5fc0477e9f4d1c1492e2d36ad37c5f76275f9260_00158a3e3c9580e6e3ba6a5c66a94ab5bd660943_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/5fc0477e9f4d1c1492e2d36ad37c5f76275f9260_00158a3e3c9580e6e3ba6a5c66a94ab5bd660943_left_right.log'}",True,True,13,124.0,False,,,,,,False
7,refs/heads/master,230a0e9ba5f79616e0648e61b7af37eddec2aae8,655319692589e4a5221e3569e98fca4332fd8052,9f96f8c19f1f5c03895aa25b11f0942c2bb937b9,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/655319692589e4a5221e3569e98fca4332fd8052_9f96f8c19f1f5c03895aa25b11f0942c2bb937b9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/655319692589e4a5221e3569e98fca4332fd8052_9f96f8c19f1f5c03895aa25b11f0942c2bb937b9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/655319692589e4a5221e3569e98fca4332fd8052_9f96f8c19f1f5c03895aa25b11f0942c2bb937b9_left_right.log'}",True,True,8,109.0,False,,,,,,False
8,refs/heads/master,9f96f8c19f1f5c03895aa25b11f0942c2bb937b9,4e5461b533b109a364eda7c8f2a5fd27a602890c,1b16fd3b2bb13fdbd8d970c850672640eeab7fbc,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/4e5461b533b109a364eda7c8f2a5fd27a602890c_1b16fd3b2bb13fdbd8d970c850672640eeab7fbc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/4e5461b533b109a364eda7c8f2a5fd27a602890c_1b16fd3b2bb13fdbd8d970c850672640eeab7fbc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/4e5461b533b109a364eda7c8f2a5fd27a602890c_1b16fd3b2bb13fdbd8d970c850672640eeab7fbc_left_right.log'}",True,True,6,109.0,False,,,,,,False
9,refs/heads/master,1b16fd3b2bb13fdbd8d970c850672640eeab7fbc,8164cd2fa9a490d42bf2726d34a52834dae422b5,70f4a4a1098994d76541b60d59b14efdd47354e5,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/8164cd2fa9a490d42bf2726d34a52834dae422b5_70f4a4a1098994d76541b60d59b14efdd47354e5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/8164cd2fa9a490d42bf2726d34a52834dae422b5_70f4a4a1098994d76541b60d59b14efdd47354e5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/8164cd2fa9a490d42bf2726d34a52834dae422b5_70f4a4a1098994d76541b60d59b14efdd47354e5_left_right.log'}",True,True,14,1933.0,False,,,,,,False
10,refs/heads/master,655319692589e4a5221e3569e98fca4332fd8052,efb69a3a19b284de65b4fd8a586e154f92b18ad1,cc07f94a656f785a2ac9bfa11b270ca5c446b611,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/efb69a3a19b284de65b4fd8a586e154f92b18ad1_cc07f94a656f785a2ac9bfa11b270ca5c446b611_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/efb69a3a19b284de65b4fd8a586e154f92b18ad1_cc07f94a656f785a2ac9bfa11b270ca5c446b611_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/efb69a3a19b284de65b4fd8a586e154f92b18ad1_cc07f94a656f785a2ac9bfa11b270ca5c446b611_left_right.log'}",True,True,13,1915.0,False,,,,,,False
11,refs/heads/master,efb69a3a19b284de65b4fd8a586e154f92b18ad1,60c784685ec35896189273d048ac182b5888b02e,8164cd2fa9a490d42bf2726d34a52834dae422b5,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/60c784685ec35896189273d048ac182b5888b02e_8164cd2fa9a490d42bf2726d34a52834dae422b5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/60c784685ec35896189273d048ac182b5888b02e_8164cd2fa9a490d42bf2726d34a52834dae422b5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/60c784685ec35896189273d048ac182b5888b02e_8164cd2fa9a490d42bf2726d34a52834dae422b5_left_right.log'}",True,True,12,1915.0,False,,,,,,False
16,refs/heads/master,2d9541b3d0569eaefbe7acf7e57432ea65a906ee,9d57c6ae05fac2c7ac680d55685593480fc6584c,bc41a3cb3c0c0dcacc78d0c6efec457a2392d43c,,False,"{'base_left': 'cache/diff_analyzer/logs/phaed420/SimpleClans/9d57c6ae05fac2c7ac680d55685593480fc6584c_bc41a3cb3c0c0dcacc78d0c6efec457a2392d43c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/9d57c6ae05fac2c7ac680d55685593480fc6584c_bc41a3cb3c0c0dcacc78d0c6efec457a2392d43c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/phaed420/SimpleClans/9d57c6ae05fac2c7ac680d55685593480fc6584c_bc41a3cb3c0c0dcacc78d0c6efec457a2392d43c_left_right.log'}",True,True,36,525.0,False,,,,,,False
