idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
2,refs/heads/master,163f2dfaf33d878f641f9cd00f17fc9d45a6b2ec,fd93dad90083227d01101c7045292bea0fb12e32,093133eb8065d747e19b109fa2bbfdd39baab85c,,False,,,66,False,,,,,,False
3,refs/heads/master,b3f77cb4c5e5f6e9fdefad432dc6c4f8761f1e06,9907e7aeefdfb456b7181f5a4acfe811500e0a9e,baf668b94d9174aed5e2c0b45343d7c198e5891d,,False,16b883c9db907bbcf28d8e86690d4592d61c2f86b1b89748f1bb3668b573424c,5d06630fc34ce72f178db88fbd1211a0ca4a803bb1a367f356043673d69fa9b3,203,True,Tests_failed,0.0,Tests_failed,0.0,False,False
4,refs/heads/master,d7bfc466068f41a494462cf1112a0e2a858ba197,c7368f4380e2925af4c2fbaf59790f3fde448ccb,3aaa723cc3d6734f43e14aea428c6d56ebaa8340,,False,,,7,False,,,,,,False
6,refs/heads/master,6a4e0ade2b6a99912b061ec9186bdb594b80f864,faa9e09ffac639032f2e3336907161003633fdf8,82496d001c950dd1a6702b49940cb3e0ed765982,,False,,,15,False,,,,,,False
7,refs/heads/master,82496d001c950dd1a6702b49940cb3e0ed765982,53cf488880984876c5d2540ae710306e84a0d1d1,eb7c4500867d6852b270ec7671f66edbad31ee22,,False,,,14,False,,,,,,False
9,refs/heads/master,55d2a85446752262c06dce61f4193efbc596cb12,c3276626c3abf9bbfbef5b8e8f1bcefa7e750eac,031814cd8b8b1a8d8687f312f06f007f85be14d5,,False,,,14,False,,,,,,False
10,refs/heads/master,031814cd8b8b1a8d8687f312f06f007f85be14d5,a85c0f4c5a2394aea348ce97f92838fbc01eb611,07580b775897684239f1bf205478db21215ea3f3,,False,f9eee7a9ee7f13d6f5858d1065ccbe751ef76f12162c89b6729db8360c069d0c,14ea4ea4cd4e1a9eefd8a71d21b8a9a0579c8bd4f1f5e3f66b1a8b6a8b4964b4,319,True,Tests_failed,0.0,Tests_failed,0.0,False,False
12,refs/heads/master,be67acd1540d525e6ca7b5f5e20a49849e2ddf69,908b3ea2a7878265d5a17e17be2ee439fea663fc,386ca4278a55e5fb085b1f9c4b7277398e81a4eb,,False,3f9419b722f1762d780f5151af7b7b6c54bd18d5ed0ccf9944c6cdaf4ab8b72f,bf53fa3e71a529f48bb2057878a950786f918af00561d161752c2fba0affc741,8,True,Tests_failed,0.0,Tests_failed,0.0,False,False
14,refs/heads/master,d4a92eb542dbd3a7c45005e99db7aa1c9d94f16f,3b2ab7a53a26979ee75b8668a449d990aef39ec7,9880b7164a21604219a29aea9b959ede174847a9,,False,9d96249ff74c9ed8fbad5bc2697b0df7c4ef2e57675ac74a03dc11214deb6fd2,2c5ab65548199558ee7ef668f0373ac9f8f687f23614e87481cac163545a0ab1,51,True,Tests_failed,0.0,Tests_failed,0.0,False,False
15,refs/heads/master,7a70fa654144ea15d862f25b73e5d86a22dd4936,e23ed6094ed9ef3ecac6b9547a80f3291a2bfd0b,e52c44fb05227f0651a0a9136e27dd7bdbe2eab3,,False,,,7,False,,,,,,False
16,refs/heads/master,101ca478043522008b8d74009cbc6137e41f6877,927ac6a93b831c58eaf1d9f1d9f5213b159c1850,a360839595ca750fc4e469c87e68c7179983a1cb,,False,,,15,False,,,,,,False
18,refs/heads/master,ddae4a5975d45cadc394be7383b678a9cd9238c3,560e5d1dbe692f147eed2011d1e17cfdfa374d36,696093e416b4fedd3c050ee10647ab797dbb4f1c,,False,,,123,False,,,,,,False
19,refs/heads/master,6ba864e157fd8296265edf1aac09671c4453a762,764d62995192ea93dc820a3679da4c059309157c,0b7adbc3cc9790fa866f010f359da2ade6ad7fd8,,False,8d6b51cc43d511703d6ccda9ce301e394abb12e5691d6bdefc46f2222f03c170,ae9ac11ade1ffeb3a4ac5631938e4819ca3b3a6b3fb3bc6da10538aba80cd88e,26,True,Tests_failed,0.0,Tests_failed,0.0,False,False
20,refs/heads/master,e1d7b0d06a56c5deeee55be5f92fefe7a627d874,abcf889234a8ceeef1a645a6ef69fd5868d208ac,4fce8ddfbcea91dc6afac209fe3082e9de175a02,,False,,,23,False,,,,,,False
