idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/develop,bfb53b5f3159c675f35f9c68ecd6a85b4df5a866,8092ece9fe11d40a6e30760fea10414887389870,81684450a69d5c748b54dc379047c7e633cda3d9,,False,False,False,0,Error,0,6,False,6,,,,,,False
4,refs/heads/develop,d9bc0cd0026eefacc26e3385b146a20f46aa6e3c,c97b83862fe4820417629fea44b9125a787270db,a045534d81147cb24ed091a692c20ca688b2c2f1,,False,False,False,0,Error,0,5,False,5,,,,,,False
6,refs/heads/develop,4d1b5a1cca03d7118a777f3e175925e3c280ec19,484a0eeb4424aa46e2ea2e93a98caebb3a19e1f0,3cfa0ab33aaebf8ec8b375ea06fa4dfb88e428c8,,False,False,False,0,Error,0,5,False,5,,,,,,False
7,refs/heads/develop,6459d7e6d16f591a262998293cb03956bd981a79,45002322b5556777e9a90483c7a1b552c5f2960a,7842c3ccf7ac8be03a1abdcad423a0dadb9a10ae,,False,False,False,0,Error,0,5,False,5,,,,,,False
9,refs/heads/develop,eb11a115e3b03518b1bec0f1c6ae9c1efebb6622,3ebdde24bde03b8a552daecc1e1935743a7f9d4e,0ddac82cf41bc41b2841a6c87682cf8afcfbc99c,,False,False,False,0,Error,0,3,False,3,,,,,,False
11,refs/heads/develop,6e14d8c208cde3719baf8c2c69f6ae575905dc92,080c1048f5ae6e52edac72966674447863fe93ca,7be3af5463a1dd56b51dc9ef981306a406e2851c,,False,False,True,2,2,21,3,False,4,,,,,,False
14,refs/heads/develop,c58cad46a824cbb181487f4543cd03f6a6a77411,f68f0a5ca42d943aa6190485ae9495a9f6afaac6,b17601f31b66710f20d6103278767e269ce52d9e,,False,False,False,0,Error,0,3,False,3,,,,,,False
16,refs/heads/develop,11fd563a44710c281f86d7f9f399ba53d370cda4,f7deb67da53772d9c8990a99c6001bed922468dc,7147ebb7e94a247b5959a790fbc16f8e547009a6,,False,False,True,2,1,2,3,False,3,,,,,,False
18,refs/heads/develop,abd0c25c249df346854c4b4be13e8cae0375801c,4927591ed4b75b3ec1695f9f79815905f8891f60,9fdba9022cb0f20c921d2c1b609e0b3a5f89cabf,,False,False,False,0,Error,0,3,False,3,,,,,,False
19,refs/heads/develop,3f509f3d5c3ae9013ac789b69d049428b964be66,35afcc88e83f71a2ed5062edb7fcb747ea13c236,835c0249294e3cf3cf3bf1458373871202c6331d,,False,False,False,0,Error,0,3,False,3,,,,,,False
22,refs/heads/develop,fdf00095a396ce2b893736b368c0c01a5c78386f,68cf766b90c13e67e0284483819b2b1c945eb9d2,9cdcaf36777dc7bae8747d3ae19aaae8cc9ed768,,False,False,False,0,Error,0,3,False,3,,,,,,False
23,refs/heads/develop,9c0a7277f9e0075daa6099249ff4161d6fcfc71f,deaf10cf9deb7010dc2eea3e80d11f24bf02011f,f8739c8a3636884a1337aec43a39151f32ace40c,,False,False,True,3,2,4,2,False,3,,,,,,False
24,refs/heads/develop,f8739c8a3636884a1337aec43a39151f32ace40c,512b8f7b073d90d9bdd42e0368a6c69eaae9bc71,795e99d8ed96d1ba7fee54b9f31e7bb5149bf1c5,,False,True,True,25,113,593,3,False,25,,,,,,False
25,refs/heads/develop,b4b42c372f03c5f21c74532b240a97d8edfefc7f,124cad48be11058fae970fce4da55000f4c7c42a,0bbe791435923855fcc7d18a8cef563ce9420de1,,True,True,True,18,86,540,2,False,18,Tests_passed,4c1644d869a00ca8042e7261118546801521d529f1c852f76b36b3be4cbf3447,False,Tests_failed,692c6328508d0dd02f99bb6f69a0acc483f7ca7cde85e06b31f15e2acbb96f0e,False
26,refs/heads/develop,512b8f7b073d90d9bdd42e0368a6c69eaae9bc71,9e59be01f7fa0f62122f252e6992f7232c56a0af,219226eec4280b51c3d5ac72d5c28701c3c03757,,False,True,True,7,12,18,3,False,7,,,,,,False
