idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,0ceaff01a914de507b9e40736a6730d9038c022c,92859a9bd3fd681c0e316af0472d00337d803ea4,39258e9b59518bcebb9c6d5a174b7d71ac2a5cdb,,True,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/92859a9bd3fd681c0e316af0472d00337d803ea4_39258e9b59518bcebb9c6d5a174b7d71ac2a5cdb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/92859a9bd3fd681c0e316af0472d00337d803ea4_39258e9b59518bcebb9c6d5a174b7d71ac2a5cdb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/92859a9bd3fd681c0e316af0472d00337d803ea4_39258e9b59518bcebb9c6d5a174b7d71ac2a5cdb_left_right.log'}",True,True,10,28.0,True,Tests_passed,af285d8d27b1e3142d62ffc0ff5deedb4220a4d8be04bac04ae3d4c70bad3af2,True,Tests_passed,b57e30f3ec812c0f49f3783627bb97f37c350c4f35775f0ef80a7600ec992860,True
4,refs/heads/master,db9b61aab6d1cf67e27355ffb8ace1ac398aaed6,57ae8bf0ee7cee8b1d4cd0cde4f6353070e014f7,db28ce56a1adfad630d5e19d7b200ed96ab44fff,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/57ae8bf0ee7cee8b1d4cd0cde4f6353070e014f7_db28ce56a1adfad630d5e19d7b200ed96ab44fff_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/57ae8bf0ee7cee8b1d4cd0cde4f6353070e014f7_db28ce56a1adfad630d5e19d7b200ed96ab44fff_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/57ae8bf0ee7cee8b1d4cd0cde4f6353070e014f7_db28ce56a1adfad630d5e19d7b200ed96ab44fff_left_right.log'}",False,True,2,46.0,False,,,,,,False
5,refs/heads/master,db28ce56a1adfad630d5e19d7b200ed96ab44fff,3e43c0136e4376d56e5589703d073d46433a99e5,c13d18ffccba8b3f5e1c2cba488655ff4598d378,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/3e43c0136e4376d56e5589703d073d46433a99e5_c13d18ffccba8b3f5e1c2cba488655ff4598d378_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/3e43c0136e4376d56e5589703d073d46433a99e5_c13d18ffccba8b3f5e1c2cba488655ff4598d378_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/3e43c0136e4376d56e5589703d073d46433a99e5_c13d18ffccba8b3f5e1c2cba488655ff4598d378_left_right.log'}",True,True,194,453.0,False,,,,,,False
8,refs/heads/master,a908d73d63076a00928c6b31bccbfca8f35dd629,aff8ef68734a4f2a1e96415c8fbd2f0335949fb1,06c863f7ea7b22338e22f8642dd2cde576f87499,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/aff8ef68734a4f2a1e96415c8fbd2f0335949fb1_06c863f7ea7b22338e22f8642dd2cde576f87499_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/aff8ef68734a4f2a1e96415c8fbd2f0335949fb1_06c863f7ea7b22338e22f8642dd2cde576f87499_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/aff8ef68734a4f2a1e96415c8fbd2f0335949fb1_06c863f7ea7b22338e22f8642dd2cde576f87499_left_right.log'}",True,True,5,0.0,False,,,,,,False
12,refs/heads/master,c13d18ffccba8b3f5e1c2cba488655ff4598d378,cfb4f5e5a9253649cd69dfc4c323c2432618e38e,6e99980296411eb4fb43f969f4d0b283fcdb8128,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/cfb4f5e5a9253649cd69dfc4c323c2432618e38e_6e99980296411eb4fb43f969f4d0b283fcdb8128_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/cfb4f5e5a9253649cd69dfc4c323c2432618e38e_6e99980296411eb4fb43f969f4d0b283fcdb8128_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/cfb4f5e5a9253649cd69dfc4c323c2432618e38e_6e99980296411eb4fb43f969f4d0b283fcdb8128_left_right.log'}",False,True,166,2192.0,False,,,,,,False
13,refs/heads/master,cfb4f5e5a9253649cd69dfc4c323c2432618e38e,9933d0ecd856c7e88ea11aaf3fc2f668497c8b58,3cfe1b6d306d80e10aef195e18da246449fa995c,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/9933d0ecd856c7e88ea11aaf3fc2f668497c8b58_3cfe1b6d306d80e10aef195e18da246449fa995c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/9933d0ecd856c7e88ea11aaf3fc2f668497c8b58_3cfe1b6d306d80e10aef195e18da246449fa995c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/9933d0ecd856c7e88ea11aaf3fc2f668497c8b58_3cfe1b6d306d80e10aef195e18da246449fa995c_left_right.log'}",True,True,423,3784.0,False,,,,,,False
14,refs/heads/master,bef58052a165a4dde19339d87530cd3f3b442a93,a084c58e49674ab39ef7fe1349af84d539c89789,9c7a91936fbfeae0a328a5adf00b104173724e90,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/a084c58e49674ab39ef7fe1349af84d539c89789_9c7a91936fbfeae0a328a5adf00b104173724e90_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/a084c58e49674ab39ef7fe1349af84d539c89789_9c7a91936fbfeae0a328a5adf00b104173724e90_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/a084c58e49674ab39ef7fe1349af84d539c89789_9c7a91936fbfeae0a328a5adf00b104173724e90_left_right.log'}",False,True,9,0.0,False,,,,,,False
17,refs/heads/master,58bb37eb3ef8f675c421c011617387419e08951b,2930ced0daeb3e36de156258eeeeac282346002b,889350122b968e035f696f2bc6fcc7e63f8ebb4e,,True,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/2930ced0daeb3e36de156258eeeeac282346002b_889350122b968e035f696f2bc6fcc7e63f8ebb4e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/2930ced0daeb3e36de156258eeeeac282346002b_889350122b968e035f696f2bc6fcc7e63f8ebb4e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/2930ced0daeb3e36de156258eeeeac282346002b_889350122b968e035f696f2bc6fcc7e63f8ebb4e_left_right.log'}",True,True,14,14.0,False,Tests_failed,1ee3bdfa1adf108b854ad9c6d584d992959498fa5f682b3a68256b26ee804d34,False,Tests_failed,305c661e85133563bb0d2ed0896d56d2ee82ea0853e5c7c32ed72e4b697f57a7,False
18,refs/heads/master,864f507a28e2c12ca961d2a29a4b4043e74c6d9d,ac8e25fc4703eb866cba81bb8f777c55d54c0c72,52a25dfc5fdad82f8af964983e1b8f87c249cbfb,,True,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/ac8e25fc4703eb866cba81bb8f777c55d54c0c72_52a25dfc5fdad82f8af964983e1b8f87c249cbfb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/ac8e25fc4703eb866cba81bb8f777c55d54c0c72_52a25dfc5fdad82f8af964983e1b8f87c249cbfb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/ac8e25fc4703eb866cba81bb8f777c55d54c0c72_52a25dfc5fdad82f8af964983e1b8f87c249cbfb_left_right.log'}",True,True,21,28.0,False,Tests_failed,ded87671fae7c9e2cda2e9a90d0cedaa0224b051e6595bdc7223fe048b28f524,False,Tests_failed,829a8a3814e405cae15529d7d743c334130f67021edd0a6427a1186f2bff9082,False
19,refs/heads/master,ac8e25fc4703eb866cba81bb8f777c55d54c0c72,14acbe4ee3c7f9d874f732d862face0a17ff8658,6e0f2bdfba03a417aeea2f5ce725ca7d8b35add8,,False,"{'base_left': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/14acbe4ee3c7f9d874f732d862face0a17ff8658_6e0f2bdfba03a417aeea2f5ce725ca7d8b35add8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/14acbe4ee3c7f9d874f732d862face0a17ff8658_6e0f2bdfba03a417aeea2f5ce725ca7d8b35add8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/SynBioDex/libSBOLj/14acbe4ee3c7f9d874f732d862face0a17ff8658_6e0f2bdfba03a417aeea2f5ce725ca7d8b35add8_left_right.log'}",True,True,14,14.0,False,,,,,,False
