idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
8,refs/heads/master,dc5b8e51b4c329b3eea3e8be98ee8edc496b4114,653ad64f19264fa1e76ce8d53473e94ffe0d0276,c49e8331213f9fb0c5212d68ee05506579f13d45,,25c81cba04d202ea23ae8ddda29763f77d8bbc3f09acdfb768ea7822b35e5e55,Tests_passed,e7c0834a93fcc52ffa3a7250270a4b91a37284b8a29ee887ac8ef9c2ea031f0a,Tests_passed,True,True,True,True,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,Tests_passed,4d235746b4502facdd5667f0b32eee69fb2e3797c3aeb2f8aa6a686baaac5f89,Tests_passed,73b3cb0c7fbdddb0e93d54ef966424515661779dd7d41d99a30e4a6d6d536197,0.050765275955200195,0.0677647590637207,0.29469847679138184,0.08445167541503906,0.03451108932495117,0.05742287635803223,0.05428671836853027,0.06572651863098145,0.04332542419433594,0.0494234561920166,0.07246208190917969,0.1868915557861328,1.6247129440307617,0.42020726203918457
