idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
10,refs/heads/master,a076352517d328fcb10a4cb9d1dd25e823f47e1a,32b943613299e13becc4ae5ab310d3f911776964,978b269eba9f5fdd9c4b88a98d6236fd03c0e8ab,,True,True,True,26,528,True,Tests_passed,77c4cbc9f7f4215fad0b8f58abf46244e7ab064ac85ad7c8c13e918590a00280,True,Tests_passed,40e78e274138c689c534014176d9606b965135bb2e47197a9b1b77166d19dfb3,True,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,0efc02b87277b9cc25b1568b9753ca6620d497d4c456ae4bb9fd02972848dcc9,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,0efc02b87277b9cc25b1568b9753ca6620d497d4c456ae4bb9fd02972848dcc9,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,0dc994035403edb4259cd0c3e6fb470a6e18fdc0c560ad9f23a8229dac5ec3a7,Merge_failed,fdd5ab79253c0e93daab32da78491d4a2fa1ac58c6a3ce20aa0be6be77a529e2,Merge_failed,1595a4e90182371ff02cb073ae63964c5c91b6b65fd8df066b28e1a5505885f5,Merge_failed,e95673932913e85db805ec3e6007693f20d8a544bb3654308c8c50340313b343,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,0efc02b87277b9cc25b1568b9753ca6620d497d4c456ae4bb9fd02972848dcc9,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d,Merge_failed,ae6bc8e9bbb70fb634587e62564a6d84b43e8fe8e4f5b165f76b38852672658d
43,refs/heads/master,5739d194fb360dde65820538263efddba683785f,d002f08a59d0dad558abc9f19aaf03e462e7122c,64a1cc5bdb1ea9c61ab848161777795b79f04481,,True,True,True,29,1505,True,Tests_passed,54e831d7d264a09f9599d207f90cc863f99c119247a6811b81b1ff421fc3ce44,True,Tests_passed,8abef44feb5149d6ab652405c4e3109d47859112401e3f6141980d4e3609d248,True,Merge_failed,b3e7484aa78c390cf421c9d22d73178d521f4d7dc9cf707409d34fac07a096b0,Merge_failed,f419bdcb0f1bd4868244d6010c63dc6e82a11392c9d6736d12ed8cdb4f96647d,Merge_failed,b3e7484aa78c390cf421c9d22d73178d521f4d7dc9cf707409d34fac07a096b0,Merge_failed,f4251e756f31104cd125f3b7119a055217602447f274b46f3520dfaa2be547c1,Merge_failed,b3e7484aa78c390cf421c9d22d73178d521f4d7dc9cf707409d34fac07a096b0,Merge_failed,b3e7484aa78c390cf421c9d22d73178d521f4d7dc9cf707409d34fac07a096b0,Merge_failed,b3e7484aa78c390cf421c9d22d73178d521f4d7dc9cf707409d34fac07a096b0,Merge_failed,cf7972c8e502320f7c484c8fec92a89172abeda3036881fef23575ed6ef36ff1,Merge_failed,a8a26570fa37d815be9dfe24933463e8313293dc8e1386590bb9e67ac2504f99,Merge_failed,414fd83640077bf0271219297d4afbafe3e1658073280ee397b6f981f56a3493,Merge_failed,9c4f8c70e6696f4ee907771dc0ceb634c02cb1728e703ce79bd99694578dcf11,Merge_failed,7e2d2741c35add8c689ac20a72f6d16b368c0676d581acbcdb2d114609bef42f,Merge_failed,2c4778bb8468490a35324d2833280eacdec9aad91af98b225d4a652dac7d1dfc,Merge_failed,1ade776f22a86fb95e13ae06bd722b0ba10b325442d8c7b99203179b0710a646,Merge_failed,7e2d2741c35add8c689ac20a72f6d16b368c0676d581acbcdb2d114609bef42f,Merge_failed,7e2d2741c35add8c689ac20a72f6d16b368c0676d581acbcdb2d114609bef42f
68,refs/heads/master,196291d257be7fb635992246199269775461b27e,01f1a7ae713492e3b4058411bf08efe1bece95c4,fbae6cf23b6184e19ed13032359085d744a71023,,True,True,True,3,96,True,Tests_passed,5333bcb74efeeaeda31f1d7b9d27538b2e79100394bc8520ebe7cc7921e8e4eb,True,Tests_passed,468f5632374e6fd1bacbecf908585493c3ffc47a8777d4abdbacaa9ad4275cec,True,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,d9b517574a6869442522d48b1a945b6f859443f8020e4f3c5506444764c712c0,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,725f73917d6a28d47ce2099b86e482ecba7cb5b67fc8399f0f99bd3b8c05b7d6,Tests_failed,419573f72fa1fd5d198b3f459ef162b877ea06c0acb18b4d0dbde26a5b501b14,Tests_passed,581506dc077ae3697fc8bb7b9f0fd7c51045b0ef83a5bbb243b268b65355a6a1,Tests_passed,81e555ba5ea6bc7668a3399998f95e59fa4b41d8eb56faf8b9bbb3fa1e485142,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5,Tests_passed,581506dc077ae3697fc8bb7b9f0fd7c51045b0ef83a5bbb243b268b65355a6a1,Tests_passed,a904b05fb74e06c450899fd83d52fb9a375772fd93123ccf000c7a42ad36e2a5
72,refs/heads/master,7d7ae705bc83ffca87c0e1548edb665795066afb,d47c6454a896017e110a0c4021ba23ca14790b67,3e66480da0a37ade4dd7b0d398a3ab1650ffb5dc,,True,True,True,35,383,True,Tests_passed,4fe42790867e42faf189e3a89289410d3e030ab2eb1aa80fe86d2221d2310dfc,True,Tests_passed,bb0aa380290cc94e78285f46ac3cd205c1c729ac20a8ca1b9577fe231556734a,True,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,b5417b3d6300216515ac419cc168bb115c20bfff3b8586ab8825536f4bb1e6ab,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,b5417b3d6300216515ac419cc168bb115c20bfff3b8586ab8825536f4bb1e6ab,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_failed,afc647e883ca79426226e12bca41739e9416dbee83582fbbdb726a965e0be80a,Tests_failed,833e0fd25d38bab15ac634945ed9429236a959d2aeec1e751ab6d8babb77e0cd,Tests_passed,f38dd2377a9538d6970ea8794ed82af72b697d927bbd9bb130779785cd28a73c,Tests_passed,74247d18f109deb2dde9a2459ebd4fd63e3e300cdee53d45c286532c11fdbf46,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d,Tests_passed,f38dd2377a9538d6970ea8794ed82af72b697d927bbd9bb130779785cd28a73c,Tests_passed,cae9ede3becc399ba16ca136b346c2a700f1fcd19a2c37c49d191d45c7b78d3d
82,refs/remotes/origin/handle-nested-types,3d46ebaf5acd94a25945e6e6c586f174b9c1b41c,0efa2a2d06e292c145463119c71445bb66b9504a,c968ff2403f44a07647613991234a3f9a33e6b26,,True,True,True,28,317,True,Tests_passed,94b6c3f186f255fb9e0d82385d01eca39e9004b12015099b5fad5d72dca48d69,True,Tests_passed,d0af67ffd2c0c852809fd4538c0fe7f7a2ce23dbc07c9bb82ef9228ed2612c8e,True,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,110b1099130accddaf5e813e91b7eddf7f06d85ca07ef4e7bfbd6adfbe436ae0,Merge_failed,ec63612830056ca4bf84a07c6eaa52506deb812a03bc601a2f4f9bad323173f7,Tests_failed,2f48082039095e98d23ce98f627c6c694ea2e9419629c0563db3d9931a80e640,Merge_failed,7d67243c4bc308a230682ba753468e13ee2c6474b8660820a1a107139632809c,Tests_failed,6d16e152761aeb01431bd37e8bbea9e2df605f95d48f6bb327685596cd1916ea,Tests_failed,6d16e152761aeb01431bd37e8bbea9e2df605f95d48f6bb327685596cd1916ea,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851,Merge_failed,ed088f7729bd8922010fcd159623153d9e07674eac38448f542f25a5e5c63ffa,Merge_failed,50b506bcf58e7a2ca9f50fb4cdbbdc451befbc790f3b12f15e5ee43be0da6851
83,refs/remotes/origin/pull/184,054c1290e1ad16d254c0c854ad35f387e715e248,25e8dddc9ce5e1ba809520004262b9d888f536c0,2dd0a66491345c542a72002e17b67dc0b8e9211f,,True,True,True,62,271,True,Tests_passed,f0d3d61a28daa0a764513f1bec4d668d4fc3f9347456815243d7f93771f6063c,True,Tests_passed,cdfd8b77285ee005cbb3fb6fa957f5e268aad938e83deae02dfd7f9240cdf898,True,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c,Merge_failed,e4ffca348105cac47de2a877881a11bddaf3c8c99a3ccf1ceac05deb993f62cc,Tests_passed,467e29aaf6c5d0d4a229bed89e78040f503a96f8003d25288d1b7b93c684472e,Tests_failed,9fdfb5b7bce7a026bfecc63c01b03002944bb3e7e0d3bd31b435810d9d1f43ea,Merge_failed,e7f155d5b8df80a199a7fe4152d9f6e769de929a90efe7ef306ce547ef5f9ca2,Tests_passed,aabc86595dc78bdc968461dd50066494f8f046c323a8f5394e6a079995130b24,Tests_passed,aabc86595dc78bdc968461dd50066494f8f046c323a8f5394e6a079995130b24,Tests_passed,467e29aaf6c5d0d4a229bed89e78040f503a96f8003d25288d1b7b93c684472e,Merge_failed,c3fa8cdf0f5e12ea3a4355e04afddf5bd3c2e1b9d3ada069aadfa92325356558,Merge_failed,cb757f79ca31c50f4960e41d1587131b2a4e35cbe76322b733c080a24e91f42c
