idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
10,refs/heads/main,25ca6227b8dc848d9b4c9a6911aafc28c79a3f56,54413184168acc35ad5b923d9769c3bd568eff72,9a397f74453bf131a7248126212bf104d2c40183,,True,True,Tests_passed,753ad96de921c9dcd311363f4f8d930bb4eae56fb672045ef4b2bf0b337093a5,True,41,80,1576,8,True,Tests_passed,0804514d7c459a0c9254d9737d0b51461854153c617a82dc9a7a1e37a9492d32,True,41,False
14,refs/remotes/origin/pull/212,dec9b88627fa8e7ff0b7804a22cb5cf594dbe7df,dc23f43d5e28cfe4ea9acd7e45e2bdb85556d4c4,5f44ff767131606cda6135a13f25c4816623a558,,True,True,Tests_passed,364df857cee01a24477a12059a69b1f0ba58b4d25dc681b790083baf82decf67,True,51,124,3308,5,True,Tests_passed,270a8129d623eb08b47281cded7e46d7b9751d44418092bb6802da065b2603a0,True,51,True
