idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
3,refs/heads/master,55b9a7a1c2ef1823234ab1d2ac6c20f6176eab28,c45efba1760b5cea045858184bfe5e54c1d639f4,64865657d5dfd46096a5d66ee77ec1593315264b,,c2bad85080d6f74c497b781b53f16535f0c1372f47ed232c720973e42f79baf1,Tests_passed,0,d365ef1f0ca2411b8090a6fd0aea57e44952849c33118b9a77bec25e42593528,Tests_passed,0,True,True,True,True
4,refs/remotes/origin/reference-style-images,f7bfe2173040013897dd29699297c4e2a86cdb59,f2af71467d160e3b5fa35695811e1bb85f100d70,ea80800f86003fa97b3eb1f798bc56630aaf269c,,cd1eebd038e9c032601f0ec4f8f06e16560151ad1c2c602297796c8d0363f08e,Tests_passed,0,22ce443e8e78dcde1d1969cd0227d1d85c8656f180a120cf9cd1cffcaf1b5e06,Tests_passed,0,True,True,True,True
