idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,9d7c891fc4dbd082da1bf430b1cdb684610edc6d,014df34e4d844051dbdeae662329f640c32a038e,ac218ae3a0b46a9ae0c0e313b2d94f2b24f2eed8,,False,False,False
