idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/main,d2cdb8a1e2d6ff64b13d7ade29aca9bd562dcfa0,b109b433706403306dd687c4d6da04e60f87682c,d4d78f068466f0b0a6e450e96132d190db32358d,,False,False,,,True,4,16.0,,,,False,False
2,refs/heads/main,266850fb9c3b38d681d2c5adf6675e9e77c4d8cb,a9013a9f02ea853a64bcd84d65c5a912d6bec477,512173c4f2cd65d497c0c6b8f30254a633139212,,False,True,,,True,60,1566.0,,,,False,False
3,refs/heads/main,603a9332cec32fcec56db88c2c486c419723d77c,2574d157bf553894c1601312d0cfba9db4d36550,723030123b7596c5ab922390bcdad3ceba1f0a22,,True,True,Tests_passed,46447f1ea6236597df1fee86c245979d844ecd3c30ddb6953c49e9ec84391283,True,19,112.0,True,Tests_passed,ad48873b6dd833eea252a795a53733bb592e3ee2fd02944749d3517771f86db6,True,True
4,refs/heads/main,c4148c292d150b4575e07c9ab0a22001f97842d8,67d5b1bec06b8d6d5537c0651c27036c51542ae5,61e525789e9a26a911a62093f4b99a2757f5b3d5,,False,True,,,True,9,148.0,,,,False,False
5,refs/heads/main,61e525789e9a26a911a62093f4b99a2757f5b3d5,44dab66672fdf423c1871bad038b5a4a88a7c81d,9968bc51fb63d5d28a4ff9fbdb9a11587d779175,,False,True,,,True,105,3072.0,,,,False,False
6,refs/heads/main,b2420f992da56cc01207b2eae720a1be6502898b,8be657de200697aa2178d35204ef07f4810960c7,408209e495cdd7df8e4ecd1e6a34819542a4faa8,,False,True,,,True,3,415.0,,,,False,False
8,refs/heads/main,e2e4490fadc38f036a753dda9422629ce1c4e013,37a95fd9258eeada61b021f5cf9b6ccc6e6149d8,653368a76d977e26f5dcaee4591283742e95dc1b,,False,True,,,True,3,2.0,,,,False,False
10,refs/heads/main,bcd29758b7b58da3d803fada7a429ee07dbf72a0,cf4538d7f0c21e175d2eeaf73e1106bea5adc452,83e896916fcd56b7f807ddde8f21ecc8a69a3474,,False,True,,,True,6,56.0,,,,False,False
11,refs/heads/main,f2a7247f193d01427b1baa9b7cfd2ce31c083cdc,2e1e597f77c10873b27f20c6cce676a89f04fe17,d1bd3548e043056ee3a663ae067edd4f230f04fe,,True,True,Tests_passed,45b563e4ffe3f7e17c0277b2dabc9b44244bc210f76eeb3d3f11a20b5cfa1fa7,True,151,3575.0,True,Tests_passed,a4764a3fe2d29ae08240009333e8f40138690e1608c685df4b3ceb208a20eda3,True,True
12,refs/heads/main,9332798af7ec259391e6c00c034b85e50c61114b,43ac6e697dc4b43790a5ffc6e2fd324b4f2a7d09,35ac05324e51796b51320214bc0af37551c47c05,,True,True,Tests_failed,1048c76cd7d80c57ce798a749d868737e8e80b4b4884ee8064bcc93c8b5d9928,True,221,5113.0,False,Tests_passed,2cf62f81101b18bf5264e70726264218e85729e1b9feef6cb5caef65c3ad362a,False,False
13,refs/heads/main,a5d7849664147309001b1f6e6d6e0c6aa5f3853b,782e520c33010f7c8a2d183bdd1a141390612ac3,c020b95ef71bada587e52cc3ba849007b6b20b09,,False,True,,,True,55,3016.0,,,,False,False
14,refs/heads/main,442c02a1ac06c4f34c78df073581a051455d32dc,3544efea82b45791c1f6e18c796777e84e380d89,48a5ecd98301b00b0d0eefab4d11e24a3862e0ba,,True,True,Git_checkout_failed,,True,3577,30227.0,False,Git_checkout_failed,,False,False
15,refs/heads/main,e9d6b5c105d45fad2a179fa9acee9e050b5b10f0,790b37186e30fbe6b1765e39d9ae03ae1ff6883f,bdc2733804dbfef106ed7a8f5a5018623ff76963,,False,False,,,True,6,19.0,,,,False,False
16,refs/heads/main,6c0f4ee18e5857b36c036c40db00090f48f995e9,bf34d45e5cd36bf1479679ce3188884247cbd810,df4039e84326f9fdbf00e2e8f6be780095e08876,,False,True,,,True,201,8933.0,,,,False,False
17,refs/heads/main,93bc0148c44078d89a8780503ab527d08549df57,14e075712cde9441202a9e7bb5bcb693937b22af,8b9950e7dcdb1ac45551f63812e8d89c3a084084,,False,True,,,True,13,189.0,,,,False,False
18,refs/heads/main,2e656a881451dd1ce4e99a82a7859bd8ae843686,2886dbb0c6cc0df7dbcd41df13c411140ec3aaa6,252d349a2c53ad8d41dba6da2d629ebc2e87e040,,False,True,,,True,390,10672.0,,,,False,False
19,refs/heads/main,d584a7b791b3c235ba1f3dfe68d9d98f35094557,15464d64a3a8710af2bf72fa8eeeaf9180079e02,5c1c495a78c5648f9114f1a7c7242f8057ec459d,,True,True,Tests_passed,bd8bbc0be70d15f9f7dcae0851e25f31c1290c0fad304dda0f77cd63e48d8a34,True,288,6932.0,False,Tests_failed,ae0eaa582d1e32eb2dcb3c8586f5793edf2965be4fba565df3fb6c21be94a199,False,False
21,refs/heads/main,b2029c2475e44636975da631664645b0ac3b4a55,9c098f04a6c31e78a98508d5052da76d82097a30,d8e5182c7efa038ced130a89d99c1b70c7c47396,,False,True,,,True,874,5357.0,,,,False,False
22,refs/heads/main,9f01645975705fab61f50c52d69cbe8291613a12,5aa34d2b78b9ade8f2bec96edfb849df0bc7f883,5ea9b8321e55bcf4f56372166c70d85de7db99c6,,True,True,Tests_passed,6e210a593609a97a3289ddf4e85351e14a1fab5c1cb41e8cd6d0e39e0f00709f,True,34,879.0,True,Tests_passed,4180fa7d0ab0a9320134d441667fd2921cc937dd43cca15cd93c020a94138d49,True,True
24,refs/heads/main,cd24c2c9ce043131ca5883e356ab642ebb21bd3a,641dd0653667f8736540138f96f7bfc97f641f88,db0e801c23318deab36e66c1994b387a2b8774f2,,False,True,,,True,47,638.0,,,,False,False
25,refs/heads/main,23353f7f1078ffdb1209b91b9c8575bd87c4a57e,69a6b62c0d1e5032538aadef967ad428675b4404,1f470703c13dfd3a8bbf9a6bbc14129e89e01ed2,,False,True,,,True,35,878.0,,,,False,False
26,refs/heads/main,432155127367fd53285d2f7f6ba02aba1f765369,0776b358c45929bc6eff6277d4ee6f77b2ba62ce,9ec5879755819dc0fedfa91a80e6f6f18d9f6e3b,,False,True,,,True,34,845.0,,,,False,False
28,refs/heads/main,bccc09eba982dd550e64154200892895091e648f,6b3fd2c7ee6f8ccc6713de8cae0deb98b55dd910,eb18feb76565fb141197a321f17313fb4b7057fb,,False,True,,,True,271,4490.0,,,,False,False
29,refs/heads/main,6b3fd2c7ee6f8ccc6713de8cae0deb98b55dd910,a40c7b6f7b9547bc531260f9681dec9070fc1d53,0afe5efbc28484698a67ae10ce38886434ae3c5b,,False,True,,,True,8,227.0,,,,False,False
30,refs/heads/main,a40c7b6f7b9547bc531260f9681dec9070fc1d53,271323d0d148fe947c6382e10b04273eab6dc49e,ffd4bd24e192d9b707c963d583ace3dc2d5cd26f,,False,True,,,True,248,4312.0,,,,False,False
31,refs/heads/main,163ad814eccdd268a4305e4524a0fae9aaed5978,b50c4f88c384969c08fd04c6c2df01a27b09feb4,07440722cd50c042fad8768723893b312b1aeab9,,True,True,Tests_passed,82475a4688143730f5c93edb7ae34b64da99796d1ae20a88631dd03d4a074f20,True,336,7862.0,True,Tests_passed,4ed3136f4d1cf5c2bc2675b5fda2793f75ec5f7538870f0544389db1dc4ed570,True,True
