idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
2,refs/heads/master,a0f97d92b35094acf78bb728131e70861d12782a,6d98bafa42519c6c6ab3a03d389336def7dc5f8d,7deabfba0c9cf34f188f780af2dbdf7c48dd50f7,,False,True,True,3,6,30,2,False,3,False
6,refs/heads/master,b8730f038d4a94234a72b90ada46f12f83b26d4d,e2eb55e7ca8dade31d604076cc94e8c150823440,7c561c4b3f6c496cd03fda98723789e30e9f3e65,,False,False,True,3,2,5,1,False,3,False
