idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master_internet,ebd22f2b095b9cb6983a9945e5297a4ace9d439a,cbcbf3b1b949cd18f55e3096bdaf2c239707806d,8b678e05b415b5661d98d27aeaeb361ab8b24039,,d5924e108900159dbd98a5d00d79a9bb962b09d5669c079c3da0f48c1a010328,Tests_passed,a23fbb46c82a9082841c5d033602e6150ab9329c427d520a4300454e071ba878,Tests_passed,True,True,True,True
3,refs/heads/master_internet,e45a5fe0e53806369ed7d8a4b5dd373c3e663414,2fdd4f798bc2e29a49d4f88c6eef1243b34f1990,61afa50c5dc23980e304a9b7cf935f562fbc45be,,3f875661773770119a76b053e79fe08c43047ceccab1835bc5cb039999ad93da,Tests_passed,365db56e8cb44c54838988f73bdfdd1243a1b42c693fd675acdf2571a269f534,Tests_passed,True,True,True,True
4,refs/heads/master_internet,bae77ce263d65fd8c208532913d5f542833af0ac,1070cb5a282aa56c0612c45094cc3df9c98f8464,ee0388deb8a73714eb02b98721e36d2c4958d698,,,,,,,False,False,False
5,refs/heads/master_internet,1070cb5a282aa56c0612c45094cc3df9c98f8464,55d13695d8fa01c1351419a0e874584c0b1dc9bf,54d3ec11b47d5ba8031e67cf90cdb3d8c55c7dcc,,,,,,,False,False,False
6,refs/heads/master_internet,3c30b4e88ee731ed9a227653ac26d80b22d7cb61,52a5e141fac0990c208ddfa819654a6c5ac20e00,b7014fed1137e3834fbde456432600bfbc930a65,,,,,,,False,False,False
7,refs/heads/master_internet,52a5e141fac0990c208ddfa819654a6c5ac20e00,6f36cd9252850e775d51e9fe9422826925627c97,04f84acc802ff1faab18d653c094484a89dde334,,,,,,,False,False,False
8,refs/heads/master_internet,a54f068376ce83459890bcca495b7da946329970,8eda1e22c7f26c221c08df922539a77a04047d2b,99d5099055404bcaf6c4aa81077e7e7fb23c51b6,,601c3c1ce8ab9ceba8a6f32433b251a0dad18afb820ba79158e2296407709df1,Tests_passed,ee996494cc8681b61ec1d6a0942b4722ae5acc384f13083c6ebdbf451ee419f0,Tests_passed,True,True,True,True
9,refs/heads/master_internet,8eda1e22c7f26c221c08df922539a77a04047d2b,7aefda6fd23bb35b11ebe1dc84688c9cd52332aa,9524ca269e739a0f62a42c523b7c70b058a0ede0,,b5909b9de980dc979d988209cc8d3bc2e57ee5e7e000d2ee332c69405f737e59,Tests_passed,53de02ca7bfceb733df4967e360d27ad00f9f74acc11e7be205c8d72405859e3,Tests_passed,True,True,True,True
10,refs/heads/master_internet,7aefda6fd23bb35b11ebe1dc84688c9cd52332aa,4e11897d6f11bceaa2d543c3bbbec33eaae2ac84,00e223870fa6b4d59313e830abfaa744fc2b79fc,,,,,,,False,False,False
11,refs/heads/master_internet,4e11897d6f11bceaa2d543c3bbbec33eaae2ac84,4c2855d988e97b9b0cfd7663a95fa725277d52cc,c4852f87882f5d7c2b242e36e829be1d4ea008b4,,,,,,,False,False,False
12,refs/heads/master_internet,4c2855d988e97b9b0cfd7663a95fa725277d52cc,a26d562fdb72205c85a3dfa65a13b8e0e99d72c9,41369b7a613488f60f65e2f4713076cc1b962cd8,,,,,,,False,False,False
13,refs/heads/master_internet,ae7bdbbb04d23426598f4f6303ddb21b66054b87,fbc0a8fedecc4d386d740457aadbf49c869c3768,46e3a3f3f41a50a2eef29f3a3b8387e8544cd881,,4117e4f2885ac432ac5f5c5ac7cc7b2674b8df764ff72d93488869a87f76811c,Tests_passed,bbe3b2881ef9a65c8db3fcc1ab6d2437e4063984cc8bf28108426aba2ea62491,Tests_passed,True,True,True,True
18,refs/heads/master_internet,2370023d9323342e301262daf6b32d3539f73a9c,9f8e61924f770ba74da80d0f4797f958fb18386c,b12b0f88a9d967790daf7727545abf8751f3d9b9,,76d33b4bf6755c504db37af78e09ffba33afd4dc2fc9d0a3145f724cc9f04099,Tests_passed,0f5aec44ca2256a21790870996e7e3c8bb0cd226cb167eba2a29c4a6bf251fc8,Tests_passed,True,True,True,True
19,refs/heads/master_internet,9f8e61924f770ba74da80d0f4797f958fb18386c,6bbaa5ada40606bae6015e5f8c00f261fccfc762,ca47b204f885885082933f376d1f4ef9707dae68,,6833e9c279317ce1483b0537f9fcbc5909f4457ca21fb65b3868386f4368a695,Tests_passed,08342699ce6922f2ca2a7bf92a839d98987db6b3d53945dce73ea0d04da73564,Tests_passed,True,True,True,True
20,refs/heads/master_internet,6bbaa5ada40606bae6015e5f8c00f261fccfc762,860237f1b1a93a9aaaa35e30954edd125c583dfc,4685702bc4d33e5939cf30b6bce030467723165f,,e1bf790c4b299089b55c0bb53b82f729f63eefdb511a4d61108e39de39c2edaa,Tests_passed,7894acfd56067c07fa0592340155ffec15a503843ed8f23985dabc44885404e2,Tests_passed,True,True,True,True
21,refs/heads/master_internet,860237f1b1a93a9aaaa35e30954edd125c583dfc,62b6ce568b5fa638fdbb24cfc5becc877a24517d,df59804b29c3568a1e58e66531d61c6e35451447,,75987cc109e17e0fbf4ac6c36501f46998ca240fa9a820a4fb98b065093d7a35,Tests_passed,bc28257f60382444345ef58b4316ce57315ac270976862811f81f421392bc3ea,Tests_passed,True,True,True,True
22,refs/heads/master_internet,62b6ce568b5fa638fdbb24cfc5becc877a24517d,72c1366862fcc44a192b0bfcfd5617a181df6dc3,8ee01866a46ddee9f3eff6460592d74066b4e136,,,,,,,False,False,False
23,refs/heads/master_internet,72c1366862fcc44a192b0bfcfd5617a181df6dc3,8578386f3cc5d2a74bf7dc35c9dce097a1cda46a,0366a41e16d16bd7afb2e39c77bae7410598e8f0,,,,,,,False,False,False
24,refs/heads/master_internet,8578386f3cc5d2a74bf7dc35c9dce097a1cda46a,4d9647d1db77c2d00ec6c6c3d0c23c65816e5049,aa8b6ae5c112e33bb0a7cf1dd541713141dc9e9c,,57989e472969bd5b86dc15a517c329d23c8a9ba2ddad5b050ba5910cf592ef67,Tests_passed,e2a05d9a71b0ad4a37e7fee7fc58d603f7eb6365e7664214961b548107654e36,Tests_passed,True,True,True,True
25,refs/heads/master_internet,4d9647d1db77c2d00ec6c6c3d0c23c65816e5049,efaed2bea417d8a80da7d01e5eded8dc309844e8,fa6a9eafd88baa9adf333f51b1ee63497e3e3a7d,,,,,,,False,False,False
26,refs/heads/master_internet,efaed2bea417d8a80da7d01e5eded8dc309844e8,17402f2306f5a28735bad36f186f1d33dcdedb7c,2c6812e07e0084eaafa6f82b21ee95541c98b9f6,,,,,,,False,False,False
27,refs/heads/master_internet,17402f2306f5a28735bad36f186f1d33dcdedb7c,cffcf169f5c36a2652c2808074c78ad9f4563456,e4fc288a914e8e48ffddd7c96775598fb2108826,,8ee9f789e5f061e4c405d59b75c0d0dc9bc6eaf274397dd313af368bbe2cb378,Tests_timedout,e9b3cf35a6463ac0d2d6e189d87ad9d2e4aa8045a232f596b3e2ccb1d802ec8c,Tests_timedout,False,True,False,False
28,refs/heads/master_internet,cffcf169f5c36a2652c2808074c78ad9f4563456,4b86bc39a39febf5c2070923bfee91b13637dcca,abec19483ef979d58ba488fb684a80b3d0c7e234,,,,,,,False,False,False
29,refs/heads/master_internet,4b86bc39a39febf5c2070923bfee91b13637dcca,f136f9a7e4999c29c6d12581bbd92b4afe7b377a,ec5c46e635ef7c88b4173e87875c8757389da00f,,,,,,,False,False,False
30,refs/heads/master_internet,f136f9a7e4999c29c6d12581bbd92b4afe7b377a,1cf90a0780da755c0643f0554df78fe0d13ed0cc,0819ebb08ebd0eb751e6af8ae120404f0ef78def,,1cef0e809913959fcc57c2abb85c8f36343c86929a442c729408d9bba80596fb,Tests_passed,b0702b8afc489b6180af5e58e35f009540ff13611e6ff75be1dbca2e3e1ee661,Tests_failed,False,True,False,False
