idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
6,refs/heads/master,e95578a94776c81cef084b6a1359a703ba5b0d2c,b8e395fd1241d3c4857f396967f543f0c246a1f6,2b1657e24df8cf27e7249c34eed713168969c47f,,4,1,39,4,False,False,True,4,False,False
8,refs/heads/master,f434737ebff60ade757cca8b108ff670c0aecd5e,dbd38f30da2a34191c5c5f62b483ec374bff84c5,0f25fa10bd4f135e1d3ced028c4614aade426580,,12,1,220,14,False,True,True,12,False,False
