a6173aad3a3152e11bd48b0ceced085406b20e22,fd860ad8f3da5b63a2312f60d8da7357c6a6250a,443ca3a722e93986872ab3b0fac67a82ebf6a348,fd860ad8f3da5b63a2312f60d8da7357c6a6250a
fd860ad8f3da5b63a2312f60d8da7357c6a6250a,fbc615bea45166aa07a69b183f8a9519c62d5145,45f0b4bf0d435ad39b9b3158415570127234f132,fbc615bea45166aa07a69b183f8a9519c62d5145
d2ef1fc620939fb6229f7d93e175ef69e99bed8a,666f6bf90183c1e71df8ae145fc0060073ecdebf,832af6ec3a2aacdf094ba769d4578d83923a0e63,84d8294e15eda14ea9826c5ee56a574c15b0b19a
4de63a9b366c96ca9b6f89123726ec95e9a84ea0,408c14a7021a71e1d364a72ca449966044d4a7d2,84d8294e15eda14ea9826c5ee56a574c15b0b19a,f7927c979499d863b3b83e79c24ba3d46bb14383
84d8294e15eda14ea9826c5ee56a574c15b0b19a,064d7dac333a39d3ea71572759a4c066425ab6e2,681080936f6bbf0d77c5f26c0a83ad1d53ffdf2c,064d7dac333a39d3ea71572759a4c066425ab6e2
064d7dac333a39d3ea71572759a4c066425ab6e2,470b60ccf995fca395d31a9fda2a3110c1155c37,70506fc64564ed949c39138eeb79a01cc52151e2,470b60ccf995fca395d31a9fda2a3110c1155c37
393796a669efdb170029836d091e4282f58fb1ac,d7c7160bceee91db06bdbe1406d4366e9b629097,f76bafe452ff0db2db5437c43a14355e7d021e01,d7c7160bceee91db06bdbe1406d4366e9b629097
a8768ab2563a0f0d26498850e877e941a9a4dc4e,4424e4f636aeb55f40b18460730a40bd5f4a3c2e,f7927c979499d863b3b83e79c24ba3d46bb14383,189f4d7fcd99f42b0c84de344d5fe50006dd1a83
56b10ed99919d3af7ac73a89fca6d473c12bacb7,d67bad64f85c6bb22d8eedbae4198b62bbfbe4a4,64c1dca2ca132bd29db08f0c3986c3c6bb2cca55,d67bad64f85c6bb22d8eedbae4198b62bbfbe4a4
c345152cd16fefcc28e8ee9ae4e906bb2b05b599,b908f2fbcdd40d1a7b8c4655e60f26dbb35b5b50,ef33657b3d8b3372c8dc8620a351d81f2314b1ec,b908f2fbcdd40d1a7b8c4655e60f26dbb35b5b50
e5adcf75e6f37e28a82ecd0cf5b785011219124e,404414ae5ad2ecea1a6171495639368b9f11b3d1,f907f63aa52648831ebdd843bee24fc012a394dc,bf35bdc25d4a3dbe5a97fd73f79e0c5950e57643
514c50dedf2dd57459be08274062188e994e37e4,2bbb565d297c555c3dd0a9a94b8fa3e4ffa367d1,45d6f8dd1e2d9aaf992a32489488db2119d05bf0,2af5b91fa8a7765758cd1e7027a18fc5197b22b1
fcf4083ef2197b614a2ac0f372ff129d580c7bf7,4910c70642387e30b22e07e81327d73d9dfb6bc2,14d2c82734d8994051630a48456bcd0e6cfdee38,193fc6f420c4ab190986f41bd0891d634285d586
193fc6f420c4ab190986f41bd0891d634285d586,6275ea86aab349ac9879b505c3898503072bd7ab,fc5cb38d14fa39f62ac1e142a63f1f6e365d87ea,b0910ca879fcf8b4d62dea595eb98f6495b9d622
6275ea86aab349ac9879b505c3898503072bd7ab,b0910ca879fcf8b4d62dea595eb98f6495b9d622,bdffa256fdd27db8f3a33ec899953ae8a91718e6,b0910ca879fcf8b4d62dea595eb98f6495b9d622
b0910ca879fcf8b4d62dea595eb98f6495b9d622,d73dfcabab81ed717ecb54068cf3a3a1f9812f5b,85cdb30056873150616d517c91a028d70fbcc04a,c0309b4da7fb4ada7310757d2b37e4192801fc52
d73dfcabab81ed717ecb54068cf3a3a1f9812f5b,ace737171b86ebd5e12f857302efd07fa99c215a,5b3ec36f88fa09a0d1cdc33a98718c6248d94d23,c0309b4da7fb4ada7310757d2b37e4192801fc52
c0309b4da7fb4ada7310757d2b37e4192801fc52,5e0076b83d27789ab5ff2e3c4e22e8f5426d4225,b43f3d6a031c5bcb518873388b11a806a426464b,a9aadaf0d1eecd3eda75b5ceb7d107cef52ba65c
1163d5cfff60bdf8154547599f05ea563538fae2,d9b8dcc2cd0933c9456e73d2ff5e60857cbbde61,3fb7002b754165023bb7e84090a0ff6d0df9f5fd,912050240dba39f8fa910885727f019938704d84
5dfc7d7bc18529f725359da4d8b7b5b805e466cf,e3d3ace20386bfaa0f5ec7561427d1cba70bc39a,0ca311e6912b4bfeb413b5cecda9fe5c7daf9264,e3d3ace20386bfaa0f5ec7561427d1cba70bc39a
6194ade8b2e631563986bc6fc89bee7627cdc500,f90fbd4635f07976e87c3b84a696563b69f1cac4,991c2047e84e87dd019d2c0f6b8e76f508f4e203,1a496352064c647aa2d32ea94a350d7b6fe8d4e4
e2942661599e28480b189cb2c1eeef2d0ff0d156,9bc6dba0a9712477691b4f800469bfc9dced583f,5e7227546ba8a592096bddb7ed72f4efbc4ff2e2,9bc6dba0a9712477691b4f800469bfc9dced583f
