idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/master,bbe4e76330dee1c03d9cda576b9c37becb1f23a8,3effffcd111f909f8e3bd65d1f4f475aabeb4ebc,92422b1514b161e5bc20cb7931a4bb13b1efd2b5,,False,True,,,True,18,48,482,3,,,,False,18,False
2,refs/heads/master,0f168c8f5d62be15cb14db5c76c9be476fed2059,662e90719eb2e708ef46f7783da5c5f62fc9ebfd,4cbd8c0c6297b6939b97342e01aaf309336d4816,,False,True,,,True,10,11,306,1,,,,False,10,False
3,refs/heads/master,05cd5c83b4c0db1c1364b07e11159fe79eeba35e,8b9fa289c56a3688db4ccc56acc749eedef9e628,8da5b34880704c96eaa885491d538434c2966a32,,False,True,,,True,3,2,262,1,,,,False,3,False
5,refs/heads/master,cf754766cc0776745ea9bb9bd7fd5d18d58f67ce,bda2f9b194e7b5e0d1f001e1aaf951504f96f1c9,3f73cf73874dca6b827382c13078890bd0dd86c7,,True,True,Tests_passed,2550d26473506dbecde5f79aff09f9a9d20b1391b6d9b7694137abca35877ea8,True,46,239,1565,2,True,Tests_passed,cffbc0103e9800c62680ebd96f61171caeda23facbf7f4ad829dd781ad855458,True,46,True
6,refs/heads/master,f58cdff8be59bd5463569d471f3dd7279cc6bc09,c00f3abdc0bc39b566a708c1c0d6608f210487da,82b6e5719a33da5bb380b51a7b3b7c956a4d5408,,False,True,,,True,44,198,1194,3,,,,False,44,False
7,refs/heads/master,6d1811559afa966e508891b1152a56bff5f96286,3574249f710abf39c1f984b061f30ec4524c27fb,72ba67db5c7d4760e13e2672235bfcfed90cd5c6,,False,True,,,True,38,191,1073,3,,,,False,38,False
8,refs/heads/master,995682f9a5eb911a9686ac6117ce7d6f47d9d4d8,e6d837c193c3fa80dce92c79d6a6195c69e1d2e3,7a81b2ceb5efcb95f72fd37e503e2f608d3c7220,,True,True,Tests_failed,aa49ff58944713acc8e6c2abe1287b36c282bc2450a57265540c8f4fbda8ddbf,True,40,186,1104,4,False,Tests_passed,0b0080613aa7399ac704ed187fd7f59e17dfd3ec51bb1d10c57108fb9858337b,False,40,False
9,refs/heads/master,5897cf1aeb50f332f807799f17be97dc7f19502d,9fc3cf4203452e9e670c6c7aa382547f869cb618,5f01e88f1aeda70c74e4c7e62b15fad62127ddea,,True,True,Tests_failed,bee386999127296e7a4e2e83f591fc65dcbcfe9fd78c9eff14726f8bc1504708,True,41,246,1740,4,False,Tests_passed,902ad8e46719e6fc124d7cc7abe7694b36a1d564782de822aeb2635d0b6d04f1,False,41,False
11,refs/heads/master,2d489c48690d04365b85d4c562fe66fb4e3873da,96fd3932102ca0da331a9dae772c16d34b6d1d68,e7f0e22c2f8d6ac94ac79a566e57512e7210a627,,False,True,,,True,22,83,638,3,,,,False,22,False
13,refs/heads/master,24c2bced52ae14d14ea3a636cae5656d5a33be41,1d6ccbcee33686b4bfb5a9ef9ca67ccce09ed4b0,44e81ebb6a385d262272aa341a914119f5d68e82,,True,True,Tests_passed,591fb67cf4f985d60e8e111f533f474faf563ef5c07e95e2a58983c43080c637,True,21,153,624,2,False,Tests_failed,a6ab27e5f94fed48a25b2a5d29b55b55962bce4d1bde5f2537db4c5a3bedb106,False,21,False
18,refs/heads/master,38e653c36a455655b2186c821f2fa48b26c4feb6,ffcb4e5fe71391bab2393a31fcdd63a217b4d8c3,c37be11fad07917dc45597c023d403a6b1d0a679,,False,False,,,True,2,6,14,2,,,,False,2,False
19,refs/heads/master,0c9699cbfc95f51a2c00bfcb3ea5237842c7b04c,08052c5417e05e8b456bb9b9bee1e2dddbaac602,fc02dc622aac144f88b02c9db31631de1455587c,,False,True,,,True,7,19,95,1,,,,False,7,False
20,refs/heads/master,5b39f99ed172db0c6436c3256b0ce1859e87d06b,a4a660b5ba9cc224554fb0f2cff509e1970f8b79,95140b47d61ff3b4d777c41bc87a7d5b7490a126,,False,False,,,True,3,5,28,1,,,,False,3,False
22,refs/heads/master,f70bc5d73a6db591725061cb5fc5ef4646466107,ae4b13a02ad0ab8a263b4d1783036b2a7f31ece6,8c8f8cbb0051148dcbd584eaf43bb6058db91462,,False,False,,,True,4,5,16,1,,,,False,4,False
24,refs/heads/master,b4e90a21929bea83fca2ead4092bbc22bcd3dd5f,1788bec0258f434509f5b30210702e5eeebafb38,16e1018e5c2f8b8b0657032e0be97305763c3ca4,,False,True,,,True,13,30,134,2,,,,False,13,False
25,refs/remotes/origin/2.4,dd506e964d935cac336cbb0e6e8a813cdbbaf8e1,5b13264fa748ea4bc4ae99119415e9eb0efac54c,5f01e88f1aeda70c74e4c7e62b15fad62127ddea,,False,False,,,True,5,5,17,2,,,,False,5,False
