idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
27,refs/heads/master,ab0b73492be70ee1d298428f918b5d0a2cc95a19,7de13dab06f0d842de8a255f84128cd549875375,990444129cc2e53bfe3212d4fae0e5919e93c00a,,True,True,37666d96223cfd79630c36e54e1dc065320cf7555c0d80ef8fcc4772971151cf,Tests_passed,e766759eb16280478e1f7d21bfcb2fdbeb5fa47e1df8c6f32e625201e6ad407e,Tests_passed,True,True,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,175dee53d59fa2b25223f0d581dece86ac1b3d4a9054436f6518e85bc3ddcc7f,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,175dee53d59fa2b25223f0d581dece86ac1b3d4a9054436f6518e85bc3ddcc7f,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,Tests_passed,393745284104d93efe516739d1827b67c3ddce24d2acb31e5c010e714a7f7a9f,Tests_passed,59a07b04884906083da172d2c595fe308bff7a7ab5862f65a1b4f247c90d16e1,0.04414844512939453,0.04665970802307129,0.1751542091369629,0.045574188232421875,0.04688906669616699,0.04491734504699707,0.03845977783203125,0.0483553409576416,0.03753209114074707,0.04763317108154297,0.04751396179199219,0.10590910911560059,1.0331687927246094,0.18228602409362793
