idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
3,refs/heads/master,6585777713f39de797b0cf3346cca5b25c15838b,d2f6972685ea0e4ca9a33569578ef3cb1b043b38,3d6b6ac4a0f5daf93b0149dd0977768cd7aa2649,,False,True,True,4,10,41,1,False,4,False
99,refs/heads/master,fbf4deb986cba0f9ae4d797a6ab3d3abc9ff0ea9,f5b0a97a8625e0ac8046fae726197573cbadf29d,5009bcff91656f4cc8fd38febbb97c300dc2f87a,,False,True,True,4,5,104,1,False,4,False
