idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
9,refs/remotes/origin/pull/5,8bfb11d2761aacc461674c06d3df511961252c0b,9b60d4b015a6db7f9d9f2bf9eb6083fcf3dad959,c299c6bf1fdfb1a8fe954b93ed2682bdbb0150f5,,True,True,4530709389bff72c74c2dd79ec52aad8e75d9c5c1902a32b8be9b4ee30cd2b86,Tests_passed,a11239d4bdeaab1c33f9aced952bd4cc56c271013765b6dd80b65b33d3860382,Tests_passed,True,True,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,2d4618f66c8ea1fee9f5021efc2937db010db9db3eb69abbc68d2a847099a42c,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,7dd594974e87063ef61c0c719a5517d06ec6bef9a89ffe9045890f9c02443530,Merge_failed,4b75c8297b80bd2b0ea83e6005547af5b4650c3caa03aa53327eb51db232657b,Tests_passed,8cbe8c37c545375cc56678042fb29c85425467e0c72abac4dc76c339ff1fe402,Merge_failed,8c24e6a839f410c3b851e9a7a63b02fc79ef51c806e72b957e56b70e00766d64
