idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
11,refs/heads/master,e6206fc99b3604fef964c8ce87a232864a2625ce,040a3a4c9d8c26ab9a3c8ddb04bf7b3d75216a7d,807d3d5f78a410f23b45a8da830243a0df12bbdc,,14,194,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/040a3a4c9d8c26ab9a3c8ddb04bf7b3d75216a7d_807d3d5f78a410f23b45a8da830243a0df12bbdc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/040a3a4c9d8c26ab9a3c8ddb04bf7b3d75216a7d_807d3d5f78a410f23b45a8da830243a0df12bbdc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/040a3a4c9d8c26ab9a3c8ddb04bf7b3d75216a7d_807d3d5f78a410f23b45a8da830243a0df12bbdc_left_right.log'}",,,,,,False,False
12,refs/heads/master,0b25164972ae61406e1523a332a1ba4d3332b614,80144243a480b507b0bb7c179607b79e5a9af6c9,a0f78839c47b88a1eb85a70114013ecb8b962a22,,26,155,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/80144243a480b507b0bb7c179607b79e5a9af6c9_a0f78839c47b88a1eb85a70114013ecb8b962a22_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/80144243a480b507b0bb7c179607b79e5a9af6c9_a0f78839c47b88a1eb85a70114013ecb8b962a22_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/80144243a480b507b0bb7c179607b79e5a9af6c9_a0f78839c47b88a1eb85a70114013ecb8b962a22_left_right.log'}",,,,,,False,False
16,refs/heads/master,f1d06f44bcba75aa5936e5bc9aa01856bc74ab51,747bf3bbe848443a38ca70bb47a13daa7706f039,40537b9163c5475b3d3f0c233a01ff62008275dd,,190,1689,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/747bf3bbe848443a38ca70bb47a13daa7706f039_40537b9163c5475b3d3f0c233a01ff62008275dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/747bf3bbe848443a38ca70bb47a13daa7706f039_40537b9163c5475b3d3f0c233a01ff62008275dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/747bf3bbe848443a38ca70bb47a13daa7706f039_40537b9163c5475b3d3f0c233a01ff62008275dd_left_right.log'}",,,,,,False,False
17,refs/heads/master,5c92c9111b6c7a5c27db220384a0c27527ea5bbe,b8df2204c364c6892d9ec87e58b3357f69c1e624,99a3725b2cefeab1e4e8caabc894c2c7bb334e46,,36,2155,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b8df2204c364c6892d9ec87e58b3357f69c1e624_99a3725b2cefeab1e4e8caabc894c2c7bb334e46_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b8df2204c364c6892d9ec87e58b3357f69c1e624_99a3725b2cefeab1e4e8caabc894c2c7bb334e46_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b8df2204c364c6892d9ec87e58b3357f69c1e624_99a3725b2cefeab1e4e8caabc894c2c7bb334e46_left_right.log'}",,,,,,False,False
18,refs/heads/master,0ff551066349f1c34fe1226615eca2afee0024a5,174db71e1754a2e0e54db76d4828800a2f711ee0,f599ef8d129d626b47833571a73ca3040556a4e4,,56,319,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/174db71e1754a2e0e54db76d4828800a2f711ee0_f599ef8d129d626b47833571a73ca3040556a4e4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/174db71e1754a2e0e54db76d4828800a2f711ee0_f599ef8d129d626b47833571a73ca3040556a4e4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/174db71e1754a2e0e54db76d4828800a2f711ee0_f599ef8d129d626b47833571a73ca3040556a4e4_left_right.log'}",,,,,,False,False
19,refs/heads/master,b7620d50052a81ed2fc373a1aa77d48f55372b8f,84124f5e5f03856356030a795e13be5ec5102079,159012ab50ced20295d375b7ab4b9958cf301bd6,,60,1084,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/84124f5e5f03856356030a795e13be5ec5102079_159012ab50ced20295d375b7ab4b9958cf301bd6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/84124f5e5f03856356030a795e13be5ec5102079_159012ab50ced20295d375b7ab4b9958cf301bd6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/84124f5e5f03856356030a795e13be5ec5102079_159012ab50ced20295d375b7ab4b9958cf301bd6_left_right.log'}",59618407ca14cf08ac84c6d06a8ae2b33cca12dd271a8eb5cb5f28e91a5db16d,Tests_failed,ef77e320868c6c09ed81e8a9dffd9c383397dc53a7627247dc0ba0d346ef93ff,Tests_failed,False,False,False
20,refs/heads/master,84124f5e5f03856356030a795e13be5ec5102079,14fb17491451b46ebee1215e0273d04b2dca3610,b8a346171d69505428f39cdd07cdb87a958241ba,,15,152,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/14fb17491451b46ebee1215e0273d04b2dca3610_b8a346171d69505428f39cdd07cdb87a958241ba_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/14fb17491451b46ebee1215e0273d04b2dca3610_b8a346171d69505428f39cdd07cdb87a958241ba_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/14fb17491451b46ebee1215e0273d04b2dca3610_b8a346171d69505428f39cdd07cdb87a958241ba_left_right.log'}",150153882d420167612ff8c93a234ec13ad47c68de0e84f6c4e2e383dd3d5eff,Tests_failed,3329ccc4cd8d40d77d4483581f07c71458b2ecd5a9200e2f97631dfac3337b2b,Tests_failed,False,False,False
21,refs/heads/master,14fb17491451b46ebee1215e0273d04b2dca3610,8d267c6047f2cdca8858a28518b4cd1a84f0b0ce,e638f7c0d37cb3931956050837a3670455ccb69f,,14,142,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/8d267c6047f2cdca8858a28518b4cd1a84f0b0ce_e638f7c0d37cb3931956050837a3670455ccb69f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/8d267c6047f2cdca8858a28518b4cd1a84f0b0ce_e638f7c0d37cb3931956050837a3670455ccb69f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/8d267c6047f2cdca8858a28518b4cd1a84f0b0ce_e638f7c0d37cb3931956050837a3670455ccb69f_left_right.log'}",,,,,,False,False
28,refs/heads/master,b62adb2d1e03e641367c6ba51a6d906313c01bf6,647b78d317d40f6dcef3f86eea973c114ff3e55f,e7f74bfafba5d08d036cd161943d5f419d938835,,4,3,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/647b78d317d40f6dcef3f86eea973c114ff3e55f_e7f74bfafba5d08d036cd161943d5f419d938835_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/647b78d317d40f6dcef3f86eea973c114ff3e55f_e7f74bfafba5d08d036cd161943d5f419d938835_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/647b78d317d40f6dcef3f86eea973c114ff3e55f_e7f74bfafba5d08d036cd161943d5f419d938835_left_right.log'}",,,,,,False,False
29,refs/heads/master,e7f74bfafba5d08d036cd161943d5f419d938835,1e1f9c6c9a18d9da31cec3082818c9ef9b3afb50,9e299657b5c88b47936ee3feb22144007c759d83,,5,17,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/1e1f9c6c9a18d9da31cec3082818c9ef9b3afb50_9e299657b5c88b47936ee3feb22144007c759d83_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/1e1f9c6c9a18d9da31cec3082818c9ef9b3afb50_9e299657b5c88b47936ee3feb22144007c759d83_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/1e1f9c6c9a18d9da31cec3082818c9ef9b3afb50_9e299657b5c88b47936ee3feb22144007c759d83_left_right.log'}",,,,,,False,False
30,refs/heads/master,1e1f9c6c9a18d9da31cec3082818c9ef9b3afb50,3888239a5a2e2cb5991726f6c963f76364c48e3a,fbd9b439a4b20442a2739eedcadfef3fedee1a7f,,4,16,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/3888239a5a2e2cb5991726f6c963f76364c48e3a_fbd9b439a4b20442a2739eedcadfef3fedee1a7f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/3888239a5a2e2cb5991726f6c963f76364c48e3a_fbd9b439a4b20442a2739eedcadfef3fedee1a7f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/3888239a5a2e2cb5991726f6c963f76364c48e3a_fbd9b439a4b20442a2739eedcadfef3fedee1a7f_left_right.log'}",,,,,,False,False
32,refs/heads/master,89d9ceb9223fafffabeafa0a837dce9c31d9ccdf,644042877954e3baeec8ee920dcec7134cd63c08,f4f5c8542f869bedc464f9ffe6b64ae7b083fade,,22,324,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/644042877954e3baeec8ee920dcec7134cd63c08_f4f5c8542f869bedc464f9ffe6b64ae7b083fade_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/644042877954e3baeec8ee920dcec7134cd63c08_f4f5c8542f869bedc464f9ffe6b64ae7b083fade_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/644042877954e3baeec8ee920dcec7134cd63c08_f4f5c8542f869bedc464f9ffe6b64ae7b083fade_left_right.log'}",3c1da66c43cd7750d4072cb71582f8c00b3acac6c6cb3c889b5fb79f59c0e88e,Tests_failed,f819db341ffdc7708468e5efb982ff3d941fdaad2c96d790bfdcacaa9e966ce9,Tests_failed,False,False,False
33,refs/heads/master,33f32b1d9d60e7fedd202823fd137c202c6dc29d,2deb9641bd8c368a3516810ff5080c9670fa6a6a,cbb016d305140217271a268c6820896421daab8e,,19,275,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/2deb9641bd8c368a3516810ff5080c9670fa6a6a_cbb016d305140217271a268c6820896421daab8e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/2deb9641bd8c368a3516810ff5080c9670fa6a6a_cbb016d305140217271a268c6820896421daab8e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/2deb9641bd8c368a3516810ff5080c9670fa6a6a_cbb016d305140217271a268c6820896421daab8e_left_right.log'}",bc2763c50d45ea0092dc74ddf1c8f2aec393316a898c030f5239a30e4e141d68,Tests_failed,01cc80dd67d5eca14ed681a0c5882c5e91ae7543816fe215d360732fa973cb70,Tests_failed,False,False,False
34,refs/heads/master,2deb9641bd8c368a3516810ff5080c9670fa6a6a,b91d155e755ea9e0a1aaad53dcd668531bd98451,ee2a857513783b7c1456dd1a40333d783b22c6ce,,19,266,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b91d155e755ea9e0a1aaad53dcd668531bd98451_ee2a857513783b7c1456dd1a40333d783b22c6ce_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b91d155e755ea9e0a1aaad53dcd668531bd98451_ee2a857513783b7c1456dd1a40333d783b22c6ce_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b91d155e755ea9e0a1aaad53dcd668531bd98451_ee2a857513783b7c1456dd1a40333d783b22c6ce_left_right.log'}",,,,,,False,False
35,refs/heads/master,b91d155e755ea9e0a1aaad53dcd668531bd98451,3b46857352c04346f86819bf3d39c6eba9bc0f92,39ae11107631da2285a2bdb51a2022437f603ba4,,18,228,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/3b46857352c04346f86819bf3d39c6eba9bc0f92_39ae11107631da2285a2bdb51a2022437f603ba4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/3b46857352c04346f86819bf3d39c6eba9bc0f92_39ae11107631da2285a2bdb51a2022437f603ba4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/3b46857352c04346f86819bf3d39c6eba9bc0f92_39ae11107631da2285a2bdb51a2022437f603ba4_left_right.log'}",84582c7858e7ffc1a5ff81f3aa4c1197981faefbb01ca7c78ec47b4f48a8cf0d,Tests_failed,3e0fa6c6f39b55b864f5fb5a83133fafb68b3af32163e88d1eee8877fdef377d,Tests_failed,False,False,False
36,refs/heads/master,c4f36c81abf5b56bedb00f674cf5a07993ce7e7b,c301f3f5f289c5dfbe8571e793c22639e0cc58fa,5b0617fe5a5c5815632d10bd8bd7a019c24648d5,,7,51,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/c301f3f5f289c5dfbe8571e793c22639e0cc58fa_5b0617fe5a5c5815632d10bd8bd7a019c24648d5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/c301f3f5f289c5dfbe8571e793c22639e0cc58fa_5b0617fe5a5c5815632d10bd8bd7a019c24648d5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/c301f3f5f289c5dfbe8571e793c22639e0cc58fa_5b0617fe5a5c5815632d10bd8bd7a019c24648d5_left_right.log'}",,,,,,False,False
41,refs/heads/master,8d959300746548830846a81095811a0efe2a14db,c16b15c8b97374ef01ac0832108b7285b41830a2,59dec96ca4b6615dcec76e246eb15aad3bf30bb2,,15,615,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/c16b15c8b97374ef01ac0832108b7285b41830a2_59dec96ca4b6615dcec76e246eb15aad3bf30bb2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/c16b15c8b97374ef01ac0832108b7285b41830a2_59dec96ca4b6615dcec76e246eb15aad3bf30bb2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/c16b15c8b97374ef01ac0832108b7285b41830a2_59dec96ca4b6615dcec76e246eb15aad3bf30bb2_left_right.log'}",306cdd18d83721b5280355bd1edae56ac8578f1a9a4887ba47aa1374a14c678e,Tests_failed,d0543158ca8db2092425c2371873a3cd07b7beb6bf84c92d38cfe61a7a81018c,Tests_failed,False,False,False
42,refs/heads/master,c16b15c8b97374ef01ac0832108b7285b41830a2,76c7ae658176ce6a94cf59d5a3debeeb925d388f,f1f8beab20d1d61c0dc796b70cbf99ae5cf12558,,12,574,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/76c7ae658176ce6a94cf59d5a3debeeb925d388f_f1f8beab20d1d61c0dc796b70cbf99ae5cf12558_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/76c7ae658176ce6a94cf59d5a3debeeb925d388f_f1f8beab20d1d61c0dc796b70cbf99ae5cf12558_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/76c7ae658176ce6a94cf59d5a3debeeb925d388f_f1f8beab20d1d61c0dc796b70cbf99ae5cf12558_left_right.log'}",,,,,,False,False
46,refs/heads/master,ba498e0ac210e3723d5d3be17286e05d978d13cd,b157af03af99293800543d78aa72251169b82a30,1208b251128407984744feb147cff22a6357cdb0,,18,383,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b157af03af99293800543d78aa72251169b82a30_1208b251128407984744feb147cff22a6357cdb0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b157af03af99293800543d78aa72251169b82a30_1208b251128407984744feb147cff22a6357cdb0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/b157af03af99293800543d78aa72251169b82a30_1208b251128407984744feb147cff22a6357cdb0_left_right.log'}",,,,,,False,False
47,refs/heads/master,c18dff855b9c49a35dfa8e2550a286490e464051,d4b41649bc989261952971e09b89ba15b84e3f45,e61086ef0cfecc43095645d258923b92c940a87d,,31,495,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/d4b41649bc989261952971e09b89ba15b84e3f45_e61086ef0cfecc43095645d258923b92c940a87d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/d4b41649bc989261952971e09b89ba15b84e3f45_e61086ef0cfecc43095645d258923b92c940a87d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/d4b41649bc989261952971e09b89ba15b84e3f45_e61086ef0cfecc43095645d258923b92c940a87d_left_right.log'}",f436e46d52b7e473ca4a6e2dd92fae9df23869e900f3b6531443183dd35fd4eb,Tests_failed,b33eda87c08c897d909e991654338a464ef20da7b914ed1b0f71f25c4391d322,Tests_failed,False,False,False
49,refs/heads/master,b2c74e74e379bdd548ea45c777a06005b5c8f2de,36328bc1aeb3f990cfd3c464c654404deb2b41ae,a95d1ca2928b312f7c8d993ad712ec41942dddac,,27,446,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/36328bc1aeb3f990cfd3c464c654404deb2b41ae_a95d1ca2928b312f7c8d993ad712ec41942dddac_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/36328bc1aeb3f990cfd3c464c654404deb2b41ae_a95d1ca2928b312f7c8d993ad712ec41942dddac_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/jclouds-plugin/36328bc1aeb3f990cfd3c464c654404deb2b41ae_a95d1ca2928b312f7c8d993ad712ec41942dddac_left_right.log'}",ac3cb9a22df063a9c079d0fa3aed2296aea0b77404128162b3d901bc360854c7,Tests_failed,ddcefd50419309c3b2d12613de925e725c100817531dea42c98c62e0985164bc,Tests_failed,False,False,False
