idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
62,refs/heads/master,630633b1833d3bd427c457ca9a1e0dc864c14ee9,0c2051bb9ca333521706dd87fa4a729041bc5c5a,4bc884681ba0d338423ff8bf2b7277c0186f9d4b,,12,1,180.0,15,False,True,,,True,12,,,,False,False
63,refs/heads/master,0c2051bb9ca333521706dd87fa4a729041bc5c5a,3a0984b42932286d21acc36f19dd96e315655fbb,8af1eee7cbb4c47d7200ab3d1f080cd819a80d09,,11,1,175.0,13,False,True,,,True,11,,,,False,False
64,refs/heads/master,3a0984b42932286d21acc36f19dd96e315655fbb,f71585212231b2f305bf6cf3f37cf880afc45207,e26ce053ef23921d164f46515d7d0ebb7e30c398,,4,1,42.0,6,False,True,,,True,4,,,,False,False
65,refs/heads/master,94d7707b5207d2dad4800e29f0fbde32bca62f24,3ebeaa3639e90e44f451baccc9cc978baf503980,2d4135a9c25380e916e042ecf688000ac51fe761,,23,3,1069.0,45,True,True,Tests_failed,9d2064211523d7bad9452861be1088d2cd0e791d174da10d05c6dc3ea5af08d4,True,23,False,Tests_failed,adbaee338ff9240e1337ae4927b0598bc250d9f1586a262a312db263043d23bb,False,False
66,refs/heads/master,3ebeaa3639e90e44f451baccc9cc978baf503980,2cb47e3b0140a9c445c0a6b0956b684516d9563b,d5e4b7af6eba68f371e16575d5c0c4ad7a698a99,,6,1,78.0,16,False,True,,,True,6,,,,False,False
73,refs/heads/master,337e56d8a8d7fff3b19c000148938543d665fb9f,aae7821b0e92d83198a834f3e03fc1fa39bd3b4d,3949e20ca62dc51c86fde77dc8ed84e3a2030a47,,15,4,396.0,43,True,True,Tests_failed,18f7dd406fab742cb229673a58993902ebf472ba428cf2433afb06fb3b4f91e0,True,15,False,Tests_failed,89a585278f631658fdc607317ac60277510b33a6461b7ad17a0a01b8184bde16,False,False
74,refs/heads/master,aae7821b0e92d83198a834f3e03fc1fa39bd3b4d,6797e4b45c0bc8ade9f1409d322f67fd48c6b1be,030c95c647af0c876ab5bce3d3ecc847b5e585e8,,11,3,294.0,31,True,True,Tests_failed,77e07197b7f151303e03b05bb3c9dbc19ad34ead4b4dafbd0a2c39f048a62859,True,11,False,Tests_failed,d411b913240deec383a53b20c1479e9ee2d389bbac0024f567038c46d89ed508,False,False
76,refs/heads/master,030c95c647af0c876ab5bce3d3ecc847b5e585e8,7f49deac42f6dfc0206406beb17bba9f44ed23e8,c12567c065a3cce142381b0561fb43c63f6e08d1,two initial commits,Error while retrieving base sha,Error while retrieving base sha,363.0,32,False,True,,,True,13,,,,False,False
77,refs/remotes/origin/pull/39,7a489063b7ea977e3b05186194c3f3d6903cffd7,c04fab08ab89313e594eae8950939ec3cfc94fc0,fda436d4a667f174045a03ab1045e33ef94ff535,,2,0,15.0,5,False,True,,,True,2,,,,False,False
78,refs/remotes/origin/pull/39,c04fab08ab89313e594eae8950939ec3cfc94fc0,2b1d9188439a0f818a6ab86cc70405a2aa8bc83f,876ac29d757be07be3b19739c44c12951bca16f7,,2,0,56.0,15,False,True,,,True,2,,,,False,False
81,refs/remotes/origin/pull/39,876ac29d757be07be3b19739c44c12951bca16f7,e29990f588d7d07f71eb55d33a1e5ff15428ddd3,c7a08de8f0feb4a049099f8506319896a961a926,,6,6,0.0,Error,False,False,,,False,0,,,,False,False
82,refs/remotes/origin/pull/45,5617570ac994eb2f7ffe5ac7eca8d50930402878,fcb8fe44e407251bca4ab4adbae994db49f11749,fe9dcd5359b30e08f220b3b3e84cd913ff73e212,,14,3,430.0,31,True,True,Tests_failed,ee87a99866cd67b196999facf676ec2db831f26a904cf661e4490ab0f3615438,True,14,False,Tests_failed,13ebd8296ecfdd5c18f607bbda3d93ae2409f4f18203a66034680c5f7432b32d,False,False
87,refs/remotes/origin/pull/83,daeab4a1ee26e434bcc2358529b78b852819068b,6cfaaf002fd87f994de9e1b8a0e9e9e03848e209,00987e30a260e5e7028c0e1dde986578daf4cc10,,86,5,,411,True,,Tests_passed,201490f737e12c6d21673801f80aff48b24aeab0b35932d1a0cfe59ea147f2c2,True,86,True,Tests_passed,e22de3d42df99b660955e16dc7991af623467a711c33857e473729ec78b24b90,True,True
