idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
3,refs/heads/master,d56603f29379357f4b6d7a876f6c9d35af799643,e90d2baf74a9b9d94bfba61c6625228a9a141c4a,7300aa1905c8154f47165f78c708fe282e3b30c2,,5,61,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/e90d2baf74a9b9d94bfba61c6625228a9a141c4a_7300aa1905c8154f47165f78c708fe282e3b30c2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/e90d2baf74a9b9d94bfba61c6625228a9a141c4a_7300aa1905c8154f47165f78c708fe282e3b30c2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/e90d2baf74a9b9d94bfba61c6625228a9a141c4a_7300aa1905c8154f47165f78c708fe282e3b30c2_left_right.log'}",,,,,,False,False
8,refs/heads/master,c93999bf0206276f8095105993c71ebd19ed197b,045fb9543a84370f83c20b6a9c7fc3e42f343bea,d9294efabfebcdf71d47888c9283f268f27f7394,,7,69,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/045fb9543a84370f83c20b6a9c7fc3e42f343bea_d9294efabfebcdf71d47888c9283f268f27f7394_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/045fb9543a84370f83c20b6a9c7fc3e42f343bea_d9294efabfebcdf71d47888c9283f268f27f7394_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/045fb9543a84370f83c20b6a9c7fc3e42f343bea_d9294efabfebcdf71d47888c9283f268f27f7394_left_right.log'}",21ac85fce77eacf72493c0538d757f3ab75ed292c119c209e3eec940d8cb46c0,Tests_failed,201469eca513024dfb3783336e70e6d5409d1ac7f137a6a7d2e5855a93498847,Tests_failed,False,False,False
9,refs/heads/master,045fb9543a84370f83c20b6a9c7fc3e42f343bea,137c807e146c93168096f3f08e936c5d56d64cc3,7b3da1485ab018f8b957830535ecf389b72ce2b6,,4,14,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/137c807e146c93168096f3f08e936c5d56d64cc3_7b3da1485ab018f8b957830535ecf389b72ce2b6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/137c807e146c93168096f3f08e936c5d56d64cc3_7b3da1485ab018f8b957830535ecf389b72ce2b6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/137c807e146c93168096f3f08e936c5d56d64cc3_7b3da1485ab018f8b957830535ecf389b72ce2b6_left_right.log'}",fcf89bb4e262f9beddeef45856774f183f4c8a6f69b980dde60014b835b482b6,Tests_failed,b96e0440ff790470cef65a29f9258266fb23982abe0c369b98196ef7214cbaef,Tests_failed,False,False,False
10,refs/heads/master,137c807e146c93168096f3f08e936c5d56d64cc3,a7c8573bd5fb045e7d982f3ea873a6b39dfae0e3,bca86467ada50ed79d019c2ffe37d3749f058d39,,21,166,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/a7c8573bd5fb045e7d982f3ea873a6b39dfae0e3_bca86467ada50ed79d019c2ffe37d3749f058d39_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/a7c8573bd5fb045e7d982f3ea873a6b39dfae0e3_bca86467ada50ed79d019c2ffe37d3749f058d39_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/a7c8573bd5fb045e7d982f3ea873a6b39dfae0e3_bca86467ada50ed79d019c2ffe37d3749f058d39_left_right.log'}",c74b3122bb60444a88678257425b663015f6be81379f3f2b024c32a86ae20619,Tests_failed,792ed4c3f902e20dee36df2ffbc044590302d5a71faf4c6fcb574e5485db785c,Tests_failed,False,False,False
11,refs/heads/master,a7c8573bd5fb045e7d982f3ea873a6b39dfae0e3,ab68ac9ce267e658ff1662253a3726a7d040a509,b47f6c31846fc63d1efa6bb6a8958bed9d3d337b,,21,164,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/ab68ac9ce267e658ff1662253a3726a7d040a509_b47f6c31846fc63d1efa6bb6a8958bed9d3d337b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/ab68ac9ce267e658ff1662253a3726a7d040a509_b47f6c31846fc63d1efa6bb6a8958bed9d3d337b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/ab68ac9ce267e658ff1662253a3726a7d040a509_b47f6c31846fc63d1efa6bb6a8958bed9d3d337b_left_right.log'}",7f9d47ea0826354601b82e5a25b67327540c1ca90f59b13c21712a5010eae49a,Tests_failed,3ea7b0d3f1c0b310ce61329b35a19829580c3d64172add095c43e2358072af51,Tests_failed,False,False,False
15,refs/heads/master,fad26eec745cb1921844b2b5656346cceab625c5,54a13e3f7af9035eb091a0f6880ccf677523899c,1b666b0a5420d4b141e0d3d9433afd3b799a4f77,,6,52,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/54a13e3f7af9035eb091a0f6880ccf677523899c_1b666b0a5420d4b141e0d3d9433afd3b799a4f77_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/54a13e3f7af9035eb091a0f6880ccf677523899c_1b666b0a5420d4b141e0d3d9433afd3b799a4f77_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/54a13e3f7af9035eb091a0f6880ccf677523899c_1b666b0a5420d4b141e0d3d9433afd3b799a4f77_left_right.log'}",,,,,,False,False
18,refs/heads/master,5d03f6f4221f1d11ed40d6358f0697b770927776,f63e0449b3f0d7101125df2b6823adbd43abc199,f3ec6ebf2177a431cc65ccdd2431509486cc23bf,,8,84,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/f63e0449b3f0d7101125df2b6823adbd43abc199_f3ec6ebf2177a431cc65ccdd2431509486cc23bf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/f63e0449b3f0d7101125df2b6823adbd43abc199_f3ec6ebf2177a431cc65ccdd2431509486cc23bf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/f63e0449b3f0d7101125df2b6823adbd43abc199_f3ec6ebf2177a431cc65ccdd2431509486cc23bf_left_right.log'}",,,,,,False,False
19,refs/heads/master,f63e0449b3f0d7101125df2b6823adbd43abc199,79eb86568476a65f269c5a451fd8454c6f8187cd,ea093399d300a170b78482a7b359a14b2990c36f,,5,7,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/79eb86568476a65f269c5a451fd8454c6f8187cd_ea093399d300a170b78482a7b359a14b2990c36f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/79eb86568476a65f269c5a451fd8454c6f8187cd_ea093399d300a170b78482a7b359a14b2990c36f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/79eb86568476a65f269c5a451fd8454c6f8187cd_ea093399d300a170b78482a7b359a14b2990c36f_left_right.log'}",,,,,,False,False
22,refs/heads/master,48576c5e75eb9cf816cafe13c0d951acb2db1f27,1f5494993e26c330f92df785bd3484623922cf71,bdc0080efc8ea20579bef0ce236be0deec09f5d7,,7,201,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/1f5494993e26c330f92df785bd3484623922cf71_bdc0080efc8ea20579bef0ce236be0deec09f5d7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/1f5494993e26c330f92df785bd3484623922cf71_bdc0080efc8ea20579bef0ce236be0deec09f5d7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/1f5494993e26c330f92df785bd3484623922cf71_bdc0080efc8ea20579bef0ce236be0deec09f5d7_left_right.log'}",,,,,,False,False
24,refs/heads/master,4740a8d52c461bd456a88075efe7b20993faefbc,5ce1474624f970da88c229de9eec6264a675dc63,56ff87cb3ee8ce6dc42632a661a5df8df14d98c8,,10,21,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/5ce1474624f970da88c229de9eec6264a675dc63_56ff87cb3ee8ce6dc42632a661a5df8df14d98c8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/5ce1474624f970da88c229de9eec6264a675dc63_56ff87cb3ee8ce6dc42632a661a5df8df14d98c8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/release-plugin/5ce1474624f970da88c229de9eec6264a675dc63_56ff87cb3ee8ce6dc42632a661a5df8df14d98c8_left_right.log'}",2927b24117a46a1d501c909cf776528dc1c3a867496909c681ff75b066b245e5,Tests_failed,4dfa92ec249d5f2e74a2e84bc802f1109ba46fe5b6283ab8663d2cb1755db6e4,Tests_failed,False,False,False
