idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,aca98d144c9c4b6225bb0fbd8f102bf8b44a84aa,a72da3d931f5b2fcbdd86966a84665e71d3b38f4,67bb7eda43b33c8e61f427b3517919e07dc9c8e5,,4,2,19,5,False,False,True,4,False,,,,,,False
6,refs/heads/master,a72da3d931f5b2fcbdd86966a84665e71d3b38f4,1368dc76a4c56e2273a792112d8f0184b7f199a3,3e822d3325d06e4b2183a4aad3d341540ae0e611,,10,1,122,25,False,True,True,10,False,,,,,,False
7,refs/heads/master,bac15c400f574dfc70fa4dff92d5ce974c7f4e59,17d69d2ec1795517004c38406db80796a5998f00,3e822d3325d06e4b2183a4aad3d341540ae0e611,,7,1,98,18,False,False,True,7,False,,,,,,False
9,refs/heads/master,9e650a98aa62626296d75542de273115c851f505,96895ab8b1f89b253e4410d2ceedbebb7feb1149,17ba4aac1622eb547a07af751f7acfec8b056a34,,3,0,10,5,False,False,True,3,False,,,,,,False
12,refs/heads/master,17d69d2ec1795517004c38406db80796a5998f00,61a6331d03d52d41d68ba8bc028f706a9e075938,3f860f5e66b12d517b25c5d747789cd213cb913b,,4,1,28,4,False,False,True,4,False,,,,,,False
14,refs/heads/master,364ae5d2d07aa866fe9f8ed8ee333293ea6ea8a4,37b0957937d624e620c0e87621e02d5f63afcb10,a03381ecec581bef7000ae5868c3dc2173f04ac6,,6,2,44,14,False,True,True,6,False,,,,,,False
15,refs/heads/master,61a6331d03d52d41d68ba8bc028f706a9e075938,3f051f1a2d00ba236841cf6c45b162a1571f36f3,a03381ecec581bef7000ae5868c3dc2173f04ac6,,8,1,64,14,False,True,True,8,False,,,,,,False
17,refs/heads/master,8a422bbfd3f2808548db896e38992002e2981ac9,60c8821f965cc163ad17996311270255d44ce3b1,249cdcf0f38bc61b2dbe3320c581211dfedf2198,,18,2,498,124,False,True,True,18,False,,,,,,False
19,refs/heads/master,77306791291d3af2ed6aebfcc318d21ca5470f41,d2ac2aff7a18971624e293e0961d91f5f08174a3,1924f8d3c3abc9093949226f91f7d1117ba6119e,,19,4,272,53,True,True,True,19,False,Tests_failed,da6bc0c4f0052f0d9b07ed696767bf9d6d19c1978e5746a954d15dcb7a4d5eb4,False,Tests_failed,217e76b2e02b5694dbe1c270b07c42506e352f189ed78e38e9a0b320a87bdeda,False
24,refs/heads/master,9eddf086dc875f765a9308244bac29dbaca1a964,aaba60e7307eea50ebc377403562364896f3d968,bb0f1f20eb911d321f2281ea9a4f597b0a0702c1,,14,1,262,26,False,True,True,14,False,,,,,,False
25,refs/heads/master,aaba60e7307eea50ebc377403562364896f3d968,7ee2284e0515ae0aeb784188c670de34c3b1f0c6,35d201a67b2e32850b68b75621aeb488cfe4c9df,,12,1,258,24,False,True,True,12,False,,,,,,False
27,refs/heads/master,35d201a67b2e32850b68b75621aeb488cfe4c9df,1f8dc39b7b325c2be9b33a2640826ed0bb2a65e8,50bdcffd3dd26d6bc0948dccc61ec5b285f0a825,,15,2,274,31,False,True,True,15,False,,,,,,False
28,refs/heads/master,bdf549329403ef37e382c217320e73ad0d388e78,e1e1016da59251a648aa2376d1e56bad2770c005,f08b8e58151147d924cb99572c1f714842167000,,4,1,11,5,False,False,True,4,False,,,,,,False
29,refs/heads/master,e1e1016da59251a648aa2376d1e56bad2770c005,9f8cd64fda3b7b2baf2f8ebc2b30daa669bcbaa9,48719654879814ae6dc99209bcc63f99f5fd5e33,,3,1,5,2,False,False,True,3,False,,,,,,False
32,refs/heads/master,f3426cc37b5747c5ed8e2fca02a9396038afc199,01283eef70f303821b465a50463c66cd6cda6c4c,46494d78f5cd7934a50478be6dcb72a49b994e8f,,11,1,58,22,False,True,True,11,False,,,,,,False
34,refs/heads/master,752fdc07ff78aacb9c095f82d44b184937cf163d,218063c27cfbd2c2a2b7a6de0ff0c6d985f1e8c2,6ecc03b4d2b6beae10642ae809b9266183e389f2,,3,1,43,3,False,True,True,3,False,,,,,,False
37,refs/heads/master,57093ea145ea9bec4e1be36f027d4b0d73ad71b1,4382a8966644a41467247b46ea116d78f78d9901,975899b4b513c96e5692f061f449dd05b7f985f6,,8,1,286,16,False,True,True,8,False,,,,,,False
38,refs/heads/master,a46f076df1c2cbcbb6d2577e27053148644f714c,2e22caafe9cb4c52e98043ab913aa902d09a2ec7,e7633cb63acea8781e55b97d23480e0efd201fdc,,3,1,26,5,False,False,True,3,False,,,,,,False
