idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
3,refs/heads/master,9c8d1c323e89e984a01a7c198679508c23281c8e,85c11e2db507cc3380d376de5b0fcfc268fbc1bd,47202dd07db721d9fc5e6e9c55b0eb103344e778,,False,False,,,True,2,2,9,0,,,,False,2,False
5,refs/heads/master,af10d5c99545ca22bc31d2c12d14db93e390863e,396599a6eb6d8c73d74c2a46b9c9b2b99c2465fe,69fb6fafc2ddd5ddaa642c88cca37b03f0758dae,,False,False,,,True,7,9,59,1,,,,False,7,False
10,refs/heads/master,1692ff833624fe446af06f97d8c0b78cf117b3e8,7c6f5ce1233cf70a5175f5125cdbe09dcf62f923,99a8c9b847d6362892293776dcf63b3739f81156,,False,True,,,True,4,10,127,2,,,,False,4,False
11,refs/heads/master,99a8c9b847d6362892293776dcf63b3739f81156,fc05d15f8e26f56fa30c1d995cdff2f753b797d9,52ab206d6c33abd8d7757bd3199ce374849e4ef9,,False,True,,,True,4,4,21,2,,,,False,4,False
16,refs/heads/master,52670b4647521e34c86a4ceaf17c988fc80bdfcf,5fc4049a39e38be66b701d029f1f02281773faf9,c2c88f6a29cc6c66449f1c534048e626070463e0,,False,True,,,True,28,110,419,1,,,,False,28,False
23,refs/heads/master,d9558c6631da88e3170130aae3439319379ac3e0,a920e74001fb5a0e7a8ed973aa287a6bde2a4b44,d7ab02c9468333bca93d06a7315da0acfb95cee0,,False,True,,,True,5,6,202,0,,,,False,5,False
30,refs/heads/master,6b2d2dd1324adda03024a1e60a91a84c47f79003,ce036de06b64d734d89ed5a4cbc6d099e63be8a6,01e715f57875c9f39bce46237bddc193f1584354,,True,True,Tests_failed,f969af3c2c4e186257b1e9ca26b75c5d2354239217fad4126c895d7003fadb89,True,15,43,123,3,False,Tests_failed,bbf2ec055d66b764f55971b71a43f1e2b02e48969f0eb4207fa0fdb4094e6da5,False,15,False
34,refs/heads/master,1abccf7725534b96b032df5c572355a3997ab45d,cf96b132599a05ac789c331c35a95313a2cf7785,cc1b67d6129583b8708f4c7a4b24755b163de187,,False,True,,,True,11,41,318,1,,,,False,11,False
37,refs/heads/master,d86ff5bf9adb47c7911d1c83a28b1c43c67946a7,888e8f4bb8081edc990be3c790cb17d9e6c69cde,c4aff2b88aa6e1fd6e23bc8dccfcad4f710ebf47,,False,True,,,True,9,19,379,1,,,,False,9,False
40,refs/heads/master,6b07b088edcd576082d734cede6f52f21dd1f270,a8f193d70c1453d6353f5fd8074266ef038f8f85,eb8773647e669a2b36c8d7de9bbb70e9394aeb0c,,False,True,,,True,8,23,169,1,,,,False,8,False
43,refs/heads/master,5c2fa0cd1660bc0af9676d16776472878c2d7370,6657015d32630ffe933a7cc364a2fafe4f925d58,0cbb5b7098553c7ce0d836f6c9b62402e36ee36b,,False,False,,,True,5,13,235,1,,,,False,5,False
46,refs/heads/master,14e42cdade94168799a1d915fe6e481963e5a4fe,1b1882d085a1ffafa5d95d42615e18b2cd3b796c,a07c4ec7dcb77a80a2497a2b4d76c2ec812d89e9,,False,True,,,True,7,16,89,1,,,,False,7,False
47,refs/heads/master,8bb7a7dcfdfdfa27664d3ee2a5271ba80a11f9c0,e9b99ec9c2f79b7c612a09637e6a4248c8c88311,9bfbff6046cddb3542119a8efb30744d6e31d26d,,True,True,Tests_failed,ec134bba424d972b628d9cbf7bc8ac0c21aea0db96f4d3c43e0cf3637e03cc27,True,12,31,156,2,False,Tests_failed,bcc4aad3b7d4cebd363759ff96c2106902eb85aba5b32fe6f70d048d25ce18a0,False,12,False
48,refs/heads/master,9e561c2c079668015f083adc2bb10c064f3a7155,22c0c130eb6ad0abb032458f79fd2da6b295eb53,887a80203e8fff06b4590fb5224972ecbcdc0c81,,False,True,,,True,8,18,123,1,,,,False,8,False
51,refs/heads/master,2bd688aa9568c8ed766c2951f273d350535f4b04,bb3bb9f5d405b013c448763e83f92b72b60dc0e8,c54ee58b4b03fb31a12bcb3668684985907fc0fe,,True,True,Tests_failed,b60fc6e9388b6c2b8bfde51cf45cb9ebe2ca23745853e9db0dd7ee76b6878411,True,6,11,117,2,False,Tests_failed,ea563135870fcd3fe6966b743af3a40c998d00ce3448e85b5d051d75154e6e5f,False,6,False
