idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,3bd84a9eb76b1024bbdf6215c4968e3ec621be20,f892da7352a5064f8cfbe90961bbd561eeb8dfa5,57ce8fabccf180e096143cfdb74f592f4068e527,,False,False,True,3,3,6,2,False,3,,,,,,False
4,refs/heads/master,f892da7352a5064f8cfbe90961bbd561eeb8dfa5,febed0dcafbef6107dd8274f39e3213f9767e833,c2612c347276255c98d1adac2ff6469514b6d7e0,,False,False,True,2,3,6,2,False,2,,,,,,False
5,refs/heads/master,febed0dcafbef6107dd8274f39e3213f9767e833,449f48960023496a00aeed7dfdaef7be43a522b7,044a200fcc07b04c57a82692813782478e0dd87e,,False,False,True,2,4,8,2,False,2,,,,,,False
7,refs/heads/master,6193104a38b197d83ea9e23a56062261edb23036,85175530a39881a297fc691af33b5bde115f15de,365ab52280646f082a968cf18e643061850c31fc,,False,False,True,2,3,6,2,False,2,,,,,,False
8,refs/heads/master,365ab52280646f082a968cf18e643061850c31fc,7f626f7941e4bb083d9e887bf7de3c91c81060d0,695bb8f7df71e7835438a64ca73a1f2eee23ec47,,False,False,True,2,2,4,2,False,2,,,,,,False
10,refs/heads/master,449f48960023496a00aeed7dfdaef7be43a522b7,c4499f0479deae06457c04e7521138866515f2f4,d3ba832f67316e40ed8aa0aab188169e44333ac9,,False,False,True,2,2,4,2,False,2,,,,,,False
11,refs/heads/master,695bb8f7df71e7835438a64ca73a1f2eee23ec47,db13cc866f921326b4dc9bb851b19f6108ac3393,d3ba832f67316e40ed8aa0aab188169e44333ac9,,False,False,True,2,2,4,2,False,2,,,,,,False
12,refs/heads/master,85175530a39881a297fc691af33b5bde115f15de,737004fd49174f8faa067ea2f368d3d91cfdb187,d3ba832f67316e40ed8aa0aab188169e44333ac9,,False,False,True,2,2,4,2,False,2,,,,,,False
13,refs/heads/master,ccbbc13393fb215440b1f8fd9f478d304ed2c939,a01394562188e56de11b9fdc5ac4129b1f43a6d8,d3ba832f67316e40ed8aa0aab188169e44333ac9,,False,False,True,2,2,4,2,False,2,,,,,,False
15,refs/heads/master,c4499f0479deae06457c04e7521138866515f2f4,90a53c79c6a1b7e71f26c47e4e8a2e5b64fb5110,0ce6c412ca305a03df9595dc18d8e880bc8ec7ac,,False,False,True,3,4,8,2,False,3,,,,,,False
16,refs/heads/master,90a53c79c6a1b7e71f26c47e4e8a2e5b64fb5110,7b778b20178508e0d3aa52b38ed8737f4348761d,5e04f3bb8eab42195c2dd3b8e5113cddbb85ea44,,False,False,True,2,2,4,2,False,2,,,,,,False
17,refs/heads/master,7b778b20178508e0d3aa52b38ed8737f4348761d,6ef5178dac24053539c3b813d03cc2fbb3dd750e,fe0b2b2c6a4bba947b6e85f8f57a67db16d1fffd,,False,False,True,2,3,6,2,False,2,,,,,,False
18,refs/heads/master,5d5adc54962a9159eba983facbe4dabae18790ce,b7de69267de9ed1b2243200474b3b190c4bf648f,8cc713734c5569384ed3edabfb21c69a03171377,,False,False,True,3,6,15,3,False,3,,,,,,False
20,refs/heads/master,c4d3cdfbfe861c53c7e6567eb83194e534c2776e,9f1ca9df418338ea128a9ff6d684e6da66da281a,5a49f85a24cc9b606aa119c45b936606c638a662,,False,False,True,3,6,27,2,False,3,,,,,,False
21,refs/heads/master,9f1ca9df418338ea128a9ff6d684e6da66da281a,70d85b250f0801cc4f497f12566cd91f3f0f304f,c69fa886d9fbcbef4c2aacd2321995db3bf4ba5b,,False,False,True,3,5,25,2,False,3,,,,,,False
23,refs/heads/master,1e8a7debcb8f23fb3905379c605992cf8c5646bf,5d6783a6b22928a3c26bcfe3c06ebd6f185db0b4,74d2a9e0670075db45f78b21c2dd232ec269142a,,False,False,True,2,2,4,2,False,2,,,,,,False
28,refs/heads/master,bf589341da4e49efdefdbbf705429d220902fd30,6c9702db826548ea3e412f61b803063a7b236c28,16124eb52890c4f5b75ca0cd8e8d3ec297fd4710,,False,False,True,2,2,4,2,False,2,,,,,,False
31,refs/heads/master,3c4543eadd5051ea214261dfda0540ad144c63a3,24d0e7644968d438371ebfb9adb3a8fd23d3d9c0,480d3f383e6d0508c0c8e3b3263332c408707912,,False,True,True,4,14,37,2,False,4,,,,,,False
32,refs/heads/master,24d0e7644968d438371ebfb9adb3a8fd23d3d9c0,bd5974d528925d76323aa73d9f779d38ffb3f480,57e8212ac54a3145f3f2664e5cbe20f12745bd63,,False,False,True,2,5,10,2,False,2,,,,,,False
33,refs/heads/master,bd5974d528925d76323aa73d9f779d38ffb3f480,fd986e0020f39f939e75cb2a095a32f2552a3461,500cb977819238dfc692faaf1793079d76a248d0,,False,False,True,2,4,8,2,False,2,,,,,,False
34,refs/heads/master,fd986e0020f39f939e75cb2a095a32f2552a3461,343474f563779185fe7b457a1ec5bc1870769166,0fce209067e5ed1f2e33d5c23cd6e8dee23fc0a1,,False,False,True,2,3,6,2,False,2,,,,,,False
37,refs/heads/master,301b51150326907d92a106dca707af5513d34bdc,956dd5a4a1e25c94ad6f81b20aeec473c2c88c8f,b0ea361ff0e8921ba4e1d63926e95ab8fd93486e,,False,False,True,3,2,3,1,False,3,,,,,,False
38,refs/heads/master,956dd5a4a1e25c94ad6f81b20aeec473c2c88c8f,e3b8457932ed0aa10b63d3383c0036008ba62ca9,9cde52c58f52c292426a3f1ecf0076b64943e433,,False,False,True,5,4,28,1,False,5,,,,,,False
39,refs/heads/master,e519619ee633febc912709253ee1bd7b3f54cab1,e8c0a5a0c6fbedd754b3085d611f228416c36e3c,e3b8457932ed0aa10b63d3383c0036008ba62ca9,,False,False,True,6,8,171,2,False,6,,,,,,False
40,refs/heads/master,e3b8457932ed0aa10b63d3383c0036008ba62ca9,934c04e6c242be2de910957d44383279523d37fc,f19746a97df6a807d311b170973da194430809ef,,False,False,True,5,5,95,2,False,5,,,,,,False
41,refs/heads/master,934c04e6c242be2de910957d44383279523d37fc,11b5e4685662e1c229052a12bbf2e5879dfeeb50,a2596caa058184f20dde7244ba5dc936e9113cc5,,False,False,True,5,4,93,1,False,5,,,,,,False
49,refs/heads/master,6447a610239f394f3e683b52fb7234b5ffa56cb6,888f95a00f8b14e378fdf80dd52d18bbd2ba32c7,766e86faf96a6afb73687843dd775bbfb689c961,,False,False,True,2,2,4,2,False,2,,,,,,False
59,refs/heads/master,da016191df84dd87e1968a86a04566271655570a,4a60d8b208462705ee4aa68cba8abd6a0f50f490,81f20f18893b00310d17b92f4905709107cee56d,,False,True,True,18,21,361,1,False,18,,,,,,False
60,refs/heads/master,4a60d8b208462705ee4aa68cba8abd6a0f50f490,3aa14abb5005dfa0c3ae3ff2c370cd85d07b2865,addf043e1949e0aaa9daa8c8bd10de4ee33d1784,,False,True,True,21,28,400,1,False,21,,,,,,False
