idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,4370b21b7e6bf15ccbf1c2b1c715d1b4e1e91bb3,0bd91cb138ce370ac035a8b92e4d430507125685,f1f01aaeab7fa35017112f6163b89283390f5da8,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/0bd91cb138ce370ac035a8b92e4d430507125685_f1f01aaeab7fa35017112f6163b89283390f5da8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/0bd91cb138ce370ac035a8b92e4d430507125685_f1f01aaeab7fa35017112f6163b89283390f5da8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/0bd91cb138ce370ac035a8b92e4d430507125685_f1f01aaeab7fa35017112f6163b89283390f5da8_left_right.log'}",False,True,4,23.0,False,,,,,,False
3,refs/heads/master,88dbafa6885b96992bd75cb8b4e8dca555076e8a,984c319d88d1840fe9755c4580fa05ec28aa6850,36fa342d702c44c359c391e8f2e1222bbbccd881,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/984c319d88d1840fe9755c4580fa05ec28aa6850_36fa342d702c44c359c391e8f2e1222bbbccd881_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/984c319d88d1840fe9755c4580fa05ec28aa6850_36fa342d702c44c359c391e8f2e1222bbbccd881_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/984c319d88d1840fe9755c4580fa05ec28aa6850_36fa342d702c44c359c391e8f2e1222bbbccd881_left_right.log'}",True,True,5,61.0,False,,,,,,False
5,refs/heads/master,17b62baa09629d6ebd82b6a2ae751c91a982444d,18f7099f731413cc8e322fb794d36f678776d0da,2f83a1b782d9c542a66c160f0bf9cdbe1301fb2f,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/18f7099f731413cc8e322fb794d36f678776d0da_2f83a1b782d9c542a66c160f0bf9cdbe1301fb2f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/18f7099f731413cc8e322fb794d36f678776d0da_2f83a1b782d9c542a66c160f0bf9cdbe1301fb2f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/18f7099f731413cc8e322fb794d36f678776d0da_2f83a1b782d9c542a66c160f0bf9cdbe1301fb2f_left_right.log'}",False,True,5,11.0,False,,,,,,False
6,refs/heads/master,18f7099f731413cc8e322fb794d36f678776d0da,a5a446db21d283540c43bcd979cae23c775dc3e7,e837edd64d7dbd8f58a275115d7fa02e7c8651db,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/a5a446db21d283540c43bcd979cae23c775dc3e7_e837edd64d7dbd8f58a275115d7fa02e7c8651db_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/a5a446db21d283540c43bcd979cae23c775dc3e7_e837edd64d7dbd8f58a275115d7fa02e7c8651db_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/a5a446db21d283540c43bcd979cae23c775dc3e7_e837edd64d7dbd8f58a275115d7fa02e7c8651db_left_right.log'}",False,True,4,11.0,False,,,,,,False
9,refs/heads/master,e6202f8a272c159013fbcbc5f028c9554b184634,3df6ac7cd1fc6ae21a4109e14954980a237347f5,cbe283c48a00dbf355ccf879c4731b67092ff3ca,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/3df6ac7cd1fc6ae21a4109e14954980a237347f5_cbe283c48a00dbf355ccf879c4731b67092ff3ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/3df6ac7cd1fc6ae21a4109e14954980a237347f5_cbe283c48a00dbf355ccf879c4731b67092ff3ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/3df6ac7cd1fc6ae21a4109e14954980a237347f5_cbe283c48a00dbf355ccf879c4731b67092ff3ca_left_right.log'}",True,True,17,151.0,False,,,,,,False
10,refs/heads/master,cbe283c48a00dbf355ccf879c4731b67092ff3ca,4a19e78b85172f27aea63745250c726577de0ce3,52b904c5c3db314aa35d0705394e0e9255f219ea,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/4a19e78b85172f27aea63745250c726577de0ce3_52b904c5c3db314aa35d0705394e0e9255f219ea_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/4a19e78b85172f27aea63745250c726577de0ce3_52b904c5c3db314aa35d0705394e0e9255f219ea_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/4a19e78b85172f27aea63745250c726577de0ce3_52b904c5c3db314aa35d0705394e0e9255f219ea_left_right.log'}",True,True,11,132.0,False,,,,,,False
11,refs/heads/master,e6d845eeccb82091322ca235b98b145c97f4d9bd,bcad82dbb30009908c7196b239b159da35578d09,9eb6bf104acc36aa7807a9cf1366d585aeea0d6c,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/bcad82dbb30009908c7196b239b159da35578d09_9eb6bf104acc36aa7807a9cf1366d585aeea0d6c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/bcad82dbb30009908c7196b239b159da35578d09_9eb6bf104acc36aa7807a9cf1366d585aeea0d6c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/bcad82dbb30009908c7196b239b159da35578d09_9eb6bf104acc36aa7807a9cf1366d585aeea0d6c_left_right.log'}",True,True,10,128.0,False,,,,,,False
13,refs/heads/master,52b904c5c3db314aa35d0705394e0e9255f219ea,9d4c75d9c428ab391eb000292ee3935af1e22194,8d032604abe113ccbb7fff7e2aab74fc5583024f,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/9d4c75d9c428ab391eb000292ee3935af1e22194_8d032604abe113ccbb7fff7e2aab74fc5583024f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/9d4c75d9c428ab391eb000292ee3935af1e22194_8d032604abe113ccbb7fff7e2aab74fc5583024f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/9d4c75d9c428ab391eb000292ee3935af1e22194_8d032604abe113ccbb7fff7e2aab74fc5583024f_left_right.log'}",True,True,5,26.0,False,,,,,,False
14,refs/heads/master,8d032604abe113ccbb7fff7e2aab74fc5583024f,4b2031c79819139b1a49b7ddeb4c124c6d624977,1b47913e337afe2be30348afc5c535c813644017,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/4b2031c79819139b1a49b7ddeb4c124c6d624977_1b47913e337afe2be30348afc5c535c813644017_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/4b2031c79819139b1a49b7ddeb4c124c6d624977_1b47913e337afe2be30348afc5c535c813644017_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/4b2031c79819139b1a49b7ddeb4c124c6d624977_1b47913e337afe2be30348afc5c535c813644017_left_right.log'}",True,True,13,114.0,False,,,,,,False
15,refs/heads/master,39859834f417ccc9f010344e4e67af8b66f6cb94,bdf558b98b467330afd1a22f7f8e5d63b1bfd6f3,8e215f7f5f0d77aa116483ecf37e8970d571ef55,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/bdf558b98b467330afd1a22f7f8e5d63b1bfd6f3_8e215f7f5f0d77aa116483ecf37e8970d571ef55_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/bdf558b98b467330afd1a22f7f8e5d63b1bfd6f3_8e215f7f5f0d77aa116483ecf37e8970d571ef55_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/junit-plugin/bdf558b98b467330afd1a22f7f8e5d63b1bfd6f3_8e215f7f5f0d77aa116483ecf37e8970d571ef55_left_right.log'}",True,True,59,2309.0,True,Tests_passed,5023d72bffb4fe991afb78b4f7be1e225073ff960bb74ae7972647c8091af715,True,Tests_passed,c85819f26182fc76489583d1964e61a94c33744fc366c5f3c389d240f887f883,True
