idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
7,refs/heads/master,d6219fc0aefb7871857b0ea5159af85dd2dba7fb,fbab79abd8dc65bb86fe706c7432139163103725,b18be0fff6bcfc1d807857fa4bd90c8f92d5443a,,False,False,,,True,3,4.0,,,,False,False
8,refs/heads/master,fbab79abd8dc65bb86fe706c7432139163103725,2ef18bebbd3e57917a674c2e21685e74cf9a1238,a00185bd9b5aefc0bce2a096d94752c159fdf7db,,False,False,,,True,3,2.0,,,,False,False
9,refs/heads/master,2ef18bebbd3e57917a674c2e21685e74cf9a1238,c2a5de81de3fb9170ea1e93ec9e850cc90fb33d3,96e696606f8f5e0889b9c76b36f43eead85c8cbb,,False,False,,,True,4,13.0,,,,False,False
10,refs/heads/master,11825c0662c51e327b70332547091feab5134eb3,92629fb8ced2648f69e0b081d7b2970e7937d9dd,ecc7e3eaf389002313f80396ea1ff333b6e8f0cd,,False,True,,,True,33,1268.0,,,,False,False
11,refs/heads/master,c2a5de81de3fb9170ea1e93ec9e850cc90fb33d3,ecc7e3eaf389002313f80396ea1ff333b6e8f0cd,b7ebbb68e99d53c7f60757b989f6d105f84d02f0,,False,True,,,True,6,46.0,,,,False,False
12,refs/heads/master,580528dd4a98aa431cc39ce4bc817accda5a5e81,12d3f7937690c298bdb47b97523e98316cf916aa,1b6a88f10735a9a09c8a57bf905c688630d86d01,,False,True,,,True,3,60.0,,,,False,False
16,refs/heads/master,7c3ab83aeb7909201d5af8e7e7adb7d0e1b85632,260653f498710628e64b42c102ed2be2cb8efa6b,d8c05d3c95f51dc54fdcf94e6a71b5486afca3c1,,False,False,,,True,3,54.0,,,,False,False
20,refs/heads/master,daf7987c6215f0daae80f48fbd239ef560c58745,7738c0100ccb9fbfb1a9a0c6e560b23e648a351d,c1fc223810a0a7c4f38defc5f33c9de20b47e2a8,,False,False,,,True,4,15.0,,,,False,False
22,refs/heads/master,77881153b03d154d3076f30e1b9008a82b8d5380,97ee1d6b121665c48bd7c6d4b0a0e049dd81a10c,c7300375da12f8beba6f86aab73cb756d203cd20,,False,False,,,True,6,30.0,,,,False,False
26,refs/heads/master,582efd494f2b4a3d2c33fc675a56842f38d0ae08,171d89f9a5c8d9ffceddda39d4f3b8086a659b1c,e8f7ae03f7c9cede4f24737fa1afa8d7d696da63,,False,True,,,True,10,112.0,,,,False,False
27,refs/heads/master,171d89f9a5c8d9ffceddda39d4f3b8086a659b1c,fd37e913e212ffccf2b2c375af0ec4a80ad3ed2f,4a6891f08f080aa71c86395d44e840ef20b28e63,,True,True,Tests_failed,4ff8bc998408b64f5c88e7dc97a989c052240e99975ff23b46230a2aab1fc760,True,19,111.0,False,Tests_failed,e951ff7da0415b05e843780250eaf93ea85ce553d5332118931f0d3259a7223c,False,False
28,refs/heads/master,fd37e913e212ffccf2b2c375af0ec4a80ad3ed2f,1168c18d1e5799ae0331a7b16db534e08ecb7ee5,5800a15a2d2832a8c7ff1b8f60a2a81dd34ecb58,,True,True,Tests_failed,f8a850303f2dcfb30fce74ad1735ab1b454230d68842d785182d4cc106bd3945,True,15,36.0,False,Tests_failed,92be49ccf0e8ef0a87ce0d582db6548f238a00b2757833a32f710ce021892e1e,False,False
31,refs/heads/master,7a7014fcda45a677c56b20126f82747bcb5f0c49,931a344fade67354cada2dbe8128e0d7544e5b08,310195b2d23482a7efb712b64cff9bbef58e402a,,False,False,,,True,14,71.0,,,,False,False
32,refs/heads/master,880e0b0aa0912429a268dc2658c0eeaf8e982527,43fe7a40985bb359afdfc313fe75ecacdabb294d,d4a0ac72fc282bf7466c95a93c15f60f2e7927f5,,False,False,,,True,7,125.0,,,,False,False
35,refs/heads/master,bd7af127f5c6179d6739c28e7eb9a2e885b4efe6,fb198ac2acc25eaa59952b4a8c4885b820fab65d,e6b87eb4f8675304b6763ab73784cfe7fde6e69f,,False,True,,,True,27,205.0,,,,False,False
40,refs/heads/master,084e389bd03663eef2fed24d8b0898fcc74da875,0a9e67654a0f072601fb3a24d420c3c09ebfd843,daa7a82e729783395390770fd30047a7ff7c1330,,False,True,,,True,17,91.0,,,,False,False
