idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,47f42a862ed38ced4d1cda57b353f64282f31338,fc3dfda77cf31dcd7b8a0f21ce2610afe259e05f,1fb518d163940c9d34913f33ee1289829873b2ae,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/fc3dfda77cf31dcd7b8a0f21ce2610afe259e05f_1fb518d163940c9d34913f33ee1289829873b2ae_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/fc3dfda77cf31dcd7b8a0f21ce2610afe259e05f_1fb518d163940c9d34913f33ee1289829873b2ae_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/fc3dfda77cf31dcd7b8a0f21ce2610afe259e05f_1fb518d163940c9d34913f33ee1289829873b2ae_left_right.log'}",True,True,11,170,False,,,,,,False
6,refs/heads/master,6f78bb0aa16453bf2b5a46775f466caca693e916,ac10dbecff9347b97f1b9a59180df8defb90ffdc,bf5d04e81d5ad59bce40c5eba947e2f46d29f75e,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/ac10dbecff9347b97f1b9a59180df8defb90ffdc_bf5d04e81d5ad59bce40c5eba947e2f46d29f75e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/ac10dbecff9347b97f1b9a59180df8defb90ffdc_bf5d04e81d5ad59bce40c5eba947e2f46d29f75e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/ac10dbecff9347b97f1b9a59180df8defb90ffdc_bf5d04e81d5ad59bce40c5eba947e2f46d29f75e_left_right.log'}",True,True,36,354,False,Tests_failed,c0e6aa2625eb9d151494596ed2ec63b03906a8bf34d5bae3671466d03359c189,False,Tests_failed,4efbeea16472248e0665383c0e83cceedad32c488bef3adef18e61be135cd6e1,False
9,refs/heads/master,cece5ae3aa990b0eb078ae5ac81b327a691251e3,e2b958b0b1085cfc8b3838a9d214fa5f1ec6c1e2,a94930f50d0581254190e1d7010330ffb0132eb4,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/e2b958b0b1085cfc8b3838a9d214fa5f1ec6c1e2_a94930f50d0581254190e1d7010330ffb0132eb4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/e2b958b0b1085cfc8b3838a9d214fa5f1ec6c1e2_a94930f50d0581254190e1d7010330ffb0132eb4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/e2b958b0b1085cfc8b3838a9d214fa5f1ec6c1e2_a94930f50d0581254190e1d7010330ffb0132eb4_left_right.log'}",True,True,15,53,False,,,,,,False
10,refs/heads/master,e2b958b0b1085cfc8b3838a9d214fa5f1ec6c1e2,894d449ca68ef297c08311a5227d331c490bbfa2,29256dbc49acd12ea944a6750e53f0c882734962,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/894d449ca68ef297c08311a5227d331c490bbfa2_29256dbc49acd12ea944a6750e53f0c882734962_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/894d449ca68ef297c08311a5227d331c490bbfa2_29256dbc49acd12ea944a6750e53f0c882734962_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/894d449ca68ef297c08311a5227d331c490bbfa2_29256dbc49acd12ea944a6750e53f0c882734962_left_right.log'}",True,True,6,282,False,,,,,,False
14,refs/heads/master,b7625c2b450050cf701983b0a3b77db49d2ccddb,a09b93b430539ff31560925e045761a519ef6c20,2a11b2a434b7643b8b3782f10ea0ef7c71f98abb,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/a09b93b430539ff31560925e045761a519ef6c20_2a11b2a434b7643b8b3782f10ea0ef7c71f98abb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/a09b93b430539ff31560925e045761a519ef6c20_2a11b2a434b7643b8b3782f10ea0ef7c71f98abb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/a09b93b430539ff31560925e045761a519ef6c20_2a11b2a434b7643b8b3782f10ea0ef7c71f98abb_left_right.log'}",True,True,14,736,False,Tests_failed,a791b4f5943c2ca2d20cae720b142d4a92ae81312596da0fc8ed79d2712d9fd3,False,Tests_failed,10840905d6ed14ae4c2ceb91e4adb61821be672dd92a69f51e5d081bda4ef197,False
17,refs/heads/master,e6c6be02604e75cbbcb3de5da48972fd8ea326e8,95b0fbd00e3417b5ee6ff13f653f757c9347b779,f3c7aacec91be824cb7d3fbcea683c9611b584c9,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/95b0fbd00e3417b5ee6ff13f653f757c9347b779_f3c7aacec91be824cb7d3fbcea683c9611b584c9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/95b0fbd00e3417b5ee6ff13f653f757c9347b779_f3c7aacec91be824cb7d3fbcea683c9611b584c9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/95b0fbd00e3417b5ee6ff13f653f757c9347b779_f3c7aacec91be824cb7d3fbcea683c9611b584c9_left_right.log'}",True,True,20,2929,False,Tests_failed,628ece661b995c0245a67be8efe44e8e161dad7507380af44e7c477c594f4b4e,False,Tests_failed,fa5f55312b7c284c72032d66fccc7393eec64a46ef9dd1b2a09775f571ccda83,False
18,refs/heads/master,f3c7aacec91be824cb7d3fbcea683c9611b584c9,10270a9c45b206b7a88c1b02816cddc03122f273,b9594afef5b74a99a65d0b9f426854e835346af8,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/10270a9c45b206b7a88c1b02816cddc03122f273_b9594afef5b74a99a65d0b9f426854e835346af8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/10270a9c45b206b7a88c1b02816cddc03122f273_b9594afef5b74a99a65d0b9f426854e835346af8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/10270a9c45b206b7a88c1b02816cddc03122f273_b9594afef5b74a99a65d0b9f426854e835346af8_left_right.log'}",True,True,21,2912,False,Tests_failed,ccc1201ff6094e66d19b9a0ac240db2ff61ed966c2be0b0f36b022ac461ce84f,False,Tests_failed,09261703241f1a4353f03ab8d2ef4133f8d362146868c56e948c0b62633f10d9,False
19,refs/heads/master,10270a9c45b206b7a88c1b02816cddc03122f273,421fbe60eea35660c79cd2df32aad0f6e28d2c1a,9ff20bb5d9ce013e7a8a1b158c633fc8743e4a14,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/421fbe60eea35660c79cd2df32aad0f6e28d2c1a_9ff20bb5d9ce013e7a8a1b158c633fc8743e4a14_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/421fbe60eea35660c79cd2df32aad0f6e28d2c1a_9ff20bb5d9ce013e7a8a1b158c633fc8743e4a14_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/421fbe60eea35660c79cd2df32aad0f6e28d2c1a_9ff20bb5d9ce013e7a8a1b158c633fc8743e4a14_left_right.log'}",True,True,16,270,False,Tests_failed,dbb41624439c4e410aa6fad92969828cc774145ea8380015d02c4e5282f9cd18,False,Tests_failed,8a23a02455879b3b577fed08622b17a736ed3e5f0416320a90e8909838b6c1e5,False
20,refs/heads/master,421fbe60eea35660c79cd2df32aad0f6e28d2c1a,f87d1dea22dc23d3c51517f44118bf2fe20e8dd6,aa4ba8c37c1e9ee4203cc63c5838b6bcd8c33f80,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/f87d1dea22dc23d3c51517f44118bf2fe20e8dd6_aa4ba8c37c1e9ee4203cc63c5838b6bcd8c33f80_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/f87d1dea22dc23d3c51517f44118bf2fe20e8dd6_aa4ba8c37c1e9ee4203cc63c5838b6bcd8c33f80_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/f87d1dea22dc23d3c51517f44118bf2fe20e8dd6_aa4ba8c37c1e9ee4203cc63c5838b6bcd8c33f80_left_right.log'}",True,True,14,207,False,,,,,,False
21,refs/heads/master,f87d1dea22dc23d3c51517f44118bf2fe20e8dd6,0cb3277511117794436989be2d68c7cb41798b6f,235aca3f267535dfdec044689e0c4d8bbf1408ca,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/0cb3277511117794436989be2d68c7cb41798b6f_235aca3f267535dfdec044689e0c4d8bbf1408ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/0cb3277511117794436989be2d68c7cb41798b6f_235aca3f267535dfdec044689e0c4d8bbf1408ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/vsphere-cloud-plugin/0cb3277511117794436989be2d68c7cb41798b6f_235aca3f267535dfdec044689e0c4d8bbf1408ca_left_right.log'}",True,True,13,184,False,,,,,,False
