idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,91bc589d436153ac55c1cbe4f3e20e33f3d5d3df,1a87aa67063dc7206c1a52919756801ca60a60b8,88c72320adedf121eddb92fe433b50539437d41a,,False,False,True,6,25,716,1,False,6,,,,,,False
10,refs/heads/master,7e92c74057851e4f71560e52aa4580bbbe90fbbd,9153b4208616f10a0970867405e9bf9c6cea72ac,e9ed37abd89e41a6a2a1fadf27d7be8f98342b84,,True,True,True,24,79,1017,3,False,24,Tests_failed,2e178e46f67e2c0b76a1ceac8d918a6b9c3bdb3c05d38f8d7dfa8757b0ca00b3,False,Tests_failed,0baf7e423d02b12d358b7b2ff4f2b2827032eecf5f2bcf00c2b9793484af6e38,False
11,refs/heads/master,e72a6b348f7184d7c1f1d9a517aa5b88451fd8b6,92f2feaac4fc6e3faa509a83359dbbaa22d8d193,5df3c397fdb3ecd6547021cff751310d8c6bee15,,False,False,True,11,5,371,2,False,11,,,,,,False
13,refs/heads/master,8b02d16291bb7c9fae961d8924d71c95cc7ce856,ee1bc9b07132f1a111a26a8e30905c42ab7f5ea1,105d0e940445d6725551ad8285f8d9f369efcaaf,,True,True,True,60,225,1801,9,False,60,Tests_failed,95f4698f2a3da9b15c1a18eecf48999eb7600713e2f3ce5a8138d5880bfd195d,False,Tests_failed,f1fd033b8dfcfac86d6c14b77c69bbfb88607e3352e384723681847291193abf,False
14,refs/heads/master,ee1bc9b07132f1a111a26a8e30905c42ab7f5ea1,a347201bee554b9f38ec1eee57fe60fb1e8f12a8,72f2772932a971ea949daadccfefcfe073dd8b05,,False,True,True,58,174,1678,2,False,58,,,,,,False
15,refs/heads/master,72f2772932a971ea949daadccfefcfe073dd8b05,9e74ad1411cf6679b318669b3781e842f5946cb5,e79f133909659721c7c57d9f8d546aad83084e4c,,True,True,True,58,174,1673,2,False,58,Tests_failed,3f142cc82714258ca2dfc93944b40d2d6e89def4a25be4744fea3e9c498d6bff,False,Tests_failed,b82abc947ed3b5386b9025e84396c87262814bfabd9192b0158bcbfae21757f7,False
16,refs/heads/master,9e74ad1411cf6679b318669b3781e842f5946cb5,63f9494c4820c180c0d21d27c81a0a42b2281346,36a73607c107b1b40c0885ba9e55c636bfe9ad1b,,False,True,True,57,167,1637,1,False,57,,,,,,False
17,refs/heads/master,63f9494c4820c180c0d21d27c81a0a42b2281346,789d2ff67c5735fe0d2f4eb20419b89b20c60dd7,a79b1f71aa925b30f69469870cb0528e86036f52,,False,True,True,19,76,648,1,False,19,,,,,,False
18,refs/heads/master,68a313e9b6bf813126c71eee9ea8ccf6514c6a94,fa8da8dd249c2e8edcb3e9b1941c72b3b326034c,789d2ff67c5735fe0d2f4eb20419b89b20c60dd7,,True,True,True,60,219,1567,8,False,60,Tests_timedout,0a69e65cb02ca3c9e39b097356a3c1f1f7d12633ad5b7aaf6d8e7a7c5750eb0e,False,Tests_timedout,552bfc6b544768427328fc14e510564a3ff9a460ea6247dd35f72a4f52d0c908,False
20,refs/heads/master,a83a9ea0d70a52749e87c1a9f868f5b477f17fad,d0451e3041bc3f9abaae1cf059c080885976f6b9,367adae37a18202f1b63692eb8ffa1e18a8f22d0,,True,True,True,23,77,346,2,False,23,Tests_timedout,573941de3f0dc40ec2b6c6aad02a1069c3bc50b217547c411533fef291eef8bd,False,Tests_timedout,f5a09f864eead67941bd404001af041d0957c67d5abdf4e10a2c8f5ae1e94aa6,False
24,refs/heads/master,8b3f306bd8d73f86ded0f5a5b9f7697532ef42a2,f379cdfe117c06f2543ba19a8b1a9480a8d0dd03,bbe8ff931d2c0c015a6d67ec19e7e352cd96b40e,,False,False,True,3,6,25,1,False,3,,,,,,False
26,refs/heads/master,4766f4a363a11b3202590cff9fe2c523016ed822,38d429543ee96ea48f4c8046d3b297c0cb239cb5,2a00b4b0284f8134c49e6ec889ee2960f0b121b0,,True,True,True,17,128,396,6,False,17,Tests_failed,d01712811051c67b821d227ec0858ba3b8dbff65a19784363e2d02ac6ed6d516,False,Tests_failed,a9b671595aff0b8f00bfcebb10778eb0e85fad0605d059232f97768ae6cfea2a,False
29,refs/heads/master,702a584d368cc7639c4c0e3ca1cc51bc9f524f68,96e162f70127bbee5656d1b9c21e2a5ff74d57cc,63b3cd5b7f7c5791ed7c1392a6844dbab8b9203b,,True,True,True,8,27,96,6,False,8,Tests_failed,1b208afabad362433b6285bf17635916145fd9289ad1481e96696bbd823538e8,False,Tests_failed,64b09eedf8c9edee074c4532caa9cc99b02c6bf7cc25d90e8a48cbf1c015f1d6,False
33,refs/heads/master,efd20e0db90b23fd41199454c02875187578d3ca,4de7486838f1dbc0a9188620d8e52b125fedddce,1f5c5e31783e0950eb670148d11d29be6d49f441,,False,True,True,21,53,310,1,False,21,,,,,,False
35,refs/heads/master,64f6cf5b0a2f06b3cd4732194f39d77676c79654,1f3550122ca515a7695f6aa90fa4ea2daf03f1f0,75a403c2125aee952ed4863afa013933fa7bf152,,False,False,True,3,2,2,0,False,3,,,,,,False
37,refs/heads/master,75a403c2125aee952ed4863afa013933fa7bf152,acce27e3759eabc7269063b0eb963693d863b8b9,53aaf219082df14b858facdef0f2e197485d5098,,True,True,True,7,9,28,12,False,12,Tests_failed,4e6324a893cd482bfc02726d3c6f1384cd061eec15182b42a3b29642a7a52695,False,Tests_failed,73b438fccc9c960d9e2090d8b6acf467da24988be34ad75c40b674f696740612,False
38,refs/heads/master,2557f2e176499f521d032b42dbe9ad3e0bce5296,bbc4eb96f939488fd5d8b23bbaa2994392d34507,6c490c5a40fe1c2823a40a21dea6d533c0143dde,,False,True,True,9,28,81,1,False,9,,,,,,False
39,refs/heads/master,bbc4eb96f939488fd5d8b23bbaa2994392d34507,388c437acf6bc478187facda97ac18d04259b513,40039fa83ef071c8aade3c461ee3d73699f548de,,True,True,True,8,25,72,38,False,40,Tests_failed,70013e4ac5f9c1a70d8384d64b0a05e02b9f1b91a8dc5eccd9c1ad6683297275,False,Tests_failed,7a1d788d2226ccebb579b806b55ebb491ff622a0c343b6eca0c53a422f8c85e3,False
44,refs/heads/master,ca2b37674ab95826c28ba626afa13d1aa5948520,49cb3107a95004f5909dc6ec42a1b5a0523b0ebd,660c5e5c1b2728df1c35eba9024a47131b62ca0c,,False,True,True,5,11,72,1,False,5,,,,,,False
45,refs/heads/master,0626a6f14a5206875cf9002be11a505d66746075,d0759eb9c327d909363233c39d4be60edd6de751,d8e0aad40aa63434f5c62fde8cdae1aa88516207,,False,True,True,9,77,521,1,False,9,,,,,,False
46,refs/heads/master,d0759eb9c327d909363233c39d4be60edd6de751,ad6877f9fd2cbb67973c35c166abbb6bd130c929,919fbab44f426efe594e0b166e0269b81b2a05cf,,True,True,True,5,64,457,2,False,5,Tests_failed,08ad2923e9f536f70a9d692022e69edf8773a42e5f269da4d4ea0c1ab1917c94,False,Tests_failed,41d05aebdc63d25c0d2929b73747b964be5f801d8c8afc5e070d42e11777d8ce,False
47,refs/heads/master,5fda4812f89a816fa8e65c5033121eb3f9b6ca29,0f6bc50d4fb0d740f81f2dfb7a68e64f83d21d2f,72ed81e14fbbf6f49ce95d66f201c9f4fbc0bdbe,,False,True,True,14,106,820,1,False,14,,,,,,False
49,refs/remotes/origin/pull/30,89fb62ec17e1520d059b7a9549426756d8102698,36c8f77b0517628a63d354d49c475bda697e12da,99b18540fa2bbbd242c1a6329ee73b9f71a2d55f,,True,True,True,33,124,5202,6,False,33,Tests_failed,7bba9d27881d8885a15298bc597bdc45840e41f154266c33608f3c9b5073f8aa,False,Tests_failed,439bb04fc0d62d6c6a88822868ffc8d903048d3189a88567fdef379eaef42b96,False
50,refs/remotes/origin/pull/40,3e0eb4234d1376d40202f902d94d9e1e61f50f67,e012be4d959835e4b07b1b1ec71755c31838b6aa,8fc0df6351ecee39b8484759ed2467521a8317dc,,True,True,True,36,130,881,2,False,36,Tests_failed,9b51c29283f56ba7c5a1163948c1633e08e66f563ae891d2e9600db3d8c340df,False,Tests_failed,6b2952b4c1f8e77c0206d3f62ca002a6d8382005f829e7c9b9c54adbde8d28be,False
51,refs/remotes/origin/pull/40,9542f956c1e78a17faec5be8be172cfba305059e,3d19021e367a37fab4020113795d853dec34c7ff,e83f3aa0f4824f16861448232bc5f0cf6fbab273,,True,False,True,2,5,9,3,False,3,Tests_failed,ef13ce03a63f615d3969e6d615f2844cb356fa286b31c148036d4ca79af25cc0,False,Tests_failed,0e4a767a1c87283ada3e35eae26abed3006578e9a8bc1b9aee5fdc35e3e9187e,False
52,refs/remotes/origin/pull/40,51a0e053993c7c0dc241f7801c76682c089db0ed,4edd589c7095e70bbb4fa6de7b1bf1de11eca41a,bd21b130eface37cf97de4a27cbdfdd288a56fe3,,True,True,True,28,108,5156,5,False,28,Tests_failed,bb6d27a3c96ad8cab96d8d147783a48e7d9202aa9c4575c490b2f2e3ce8e0243,False,Tests_failed,2606b3b2193d332ba1b107b22958f3e324d8cf63c24597dc6fd03f9afa5fec10,False
53,refs/remotes/origin/pull/48,bf09e74b7af5f33f9b28a337f63af37d721408d3,badf7dfb0f7984881a5368e181bb32b34b25414e,0f765d75f9369e448d06b8e5232d93423c8bd994,,False,False,True,5,13,131,1,False,5,,,,,,False
54,refs/remotes/origin/pull/59,36fff762edd8313dd381e18c97ee3037536d87a4,c9138b62331b3fc8826db36fa490b3ef22d9c88d,ae84f928f08ffeaf51fe1774b03a7424a8f0555e,,False,True,True,9,50,107,2,False,9,,,,,,False
