idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/main,fd4ca69c8b3fc978dca24c1e6f2d102b63772565,de55f22eff9f1541d7112e310c180fb1023f606b,51622dfbe25fa1e2acf5353d178772981f884af7,,3,1,4,2,False,False,True,3,False,,,,,,False
10,refs/heads/main,7ecbee52f314ad5477d90e5f7fc787dc2c932ee6,82b66346ff4c6a445a1029a82f3bd6142da2ceb4,777fc8f08d06d3f15f36073724e6ca0f46f50270,,3,1,4,2,False,False,True,3,False,,,,,,False
16,refs/heads/main,dfefd95abf8da8a56435b7ad7a3a57d95dfed408,d8165d0fe427fba087fcdd7d8482db37a9d48fa2,4e2a13bb0eb58fdc8725f344e9c6cd511f083fb6,,3,2,6,3,False,False,True,3,False,,,,,,False
18,refs/heads/main,59de2376031e48e65e956217283a1dbefb20eca5,33109371d240bcfc0acbaab94ef8683413ac75e1,180e43a8e5a7f0b831e986d9e3bc7bed172ac65d,,2,2,4,2,False,False,True,2,False,,,,,,False
21,refs/heads/main,f560125fc8025855347a9dea43d7af2e46148c70,b57c950ec4f0afbbd42433fcff22059380a089f4,f3cff712fbba3bfefe49ae81d18cfc7f0dd9da20,,2,2,4,2,False,False,True,2,False,,,,,,False
24,refs/heads/main,89a1c986bbb113ce5a0f944fe32b19bae4701588,da124dd35f115bc50997a54668f05f82c6868dfb,10eecbb107f4340914184dfacf26608606c6f163,,2,2,16,4,False,False,True,2,False,,,,,,False
43,refs/heads/main,6ec3bad9eb28b13bd753bd2af91e2aa7414dfdc0,a6d6a6f7ff07b3488b7abf91646872759d480e0d,cdc066f2f465f054b5b882d4b307d864368d5de8,,3,1,6,2,False,False,True,3,False,,,,,,False
44,refs/heads/main,a6d6a6f7ff07b3488b7abf91646872759d480e0d,afe7800e309dda623bf367c2265ac973668f0d55,1c95c4b3d9db88b4ed1da003af4f448b9511806f,,3,1,10,2,False,False,True,3,False,,,,,,False
48,refs/heads/main,9071c9d7fa97a29f982d30ebfbf435c4857cfc2f,251c48c395520a00e4eceb583ec7b0d9ab5926f3,be9f6e0872b9a249a368d8e9dd96999ae0e9bea6,,7,2,167,8,False,True,True,6,False,,,,,,False
49,refs/heads/main,251c48c395520a00e4eceb583ec7b0d9ab5926f3,0d233ec62b0efadf6bbb5dcedf8d5a458117026d,18ef5137e8aba0d50e0fc256171ddf06ecf106af,,10,1,63,26,False,True,True,10,False,,,,,,False
50,refs/heads/main,5ba8abea62b1ddf97759e32947ce28ab4b8b8f9f,15741af17496b0fe336f7e0cfc9117d8ff69a99f,18ef5137e8aba0d50e0fc256171ddf06ecf106af,,13,1,212,30,False,True,True,13,False,,,,,,False
51,refs/heads/main,15741af17496b0fe336f7e0cfc9117d8ff69a99f,edf09281317c69a77eb8ecc8e5c33f2e366e4a88,9501cf5b96a44aab21af4db4df798ea8889ef4d3,,12,1,210,29,False,True,True,12,False,,,,,,False
52,refs/heads/main,0d233ec62b0efadf6bbb5dcedf8d5a458117026d,d49793c4474d56cfdac1f4beed749393d998e03c,edf09281317c69a77eb8ecc8e5c33f2e366e4a88,,3,1,12,4,False,True,True,3,False,,,,,,False
54,refs/heads/main,c650926aaf15cea4610e3398f5cdceab4bac836d,4a2e319957801b0a82dcdf6fcadf3fd37dd127da,e83aaf7fdce05efcc269a4d88365e991eddc5642,,8,2,57,23,True,True,True,8,False,Tests_failed,08dc8d47c658947c90a8bea87b333924fc100d5d68648e9ddec1ce127ef6c013,False,Tests_failed,3edd2c08e43bc7a0833c91f25a291f92979fd3ad9e6fbe3c680537d2770418b1,False
55,refs/heads/main,e83aaf7fdce05efcc269a4d88365e991eddc5642,3cb3cba3eb8a9f0b12000b6fd7c0985d9a54a6cb,7effaedfb180af5a543895ad3edef7758fb856ff,,42,1,61,46,False,True,True,42,False,,,,,,False
57,refs/heads/main,7c7c9651e707a536466ba814fab8bf670d30afa7,005609511a6356ec6e3febc04c44a0e6f5294fcd,1a4e6ebf1157b7c452325d341563484ad4a24f09,,3,1,8,3,False,False,True,3,False,,,,,,False
58,refs/heads/main,005609511a6356ec6e3febc04c44a0e6f5294fcd,117b3666733afa3a6507f8d59ff6568adfdfd6a8,8e3c926d0dcdee75cf566d95ec33926ad67d7c51,,5,1,149,14,False,True,True,5,False,,,,,,False
62,refs/heads/main,0e32d0f6d12a7dc27f195317f28c84ae8bb269e3,c729bf193e3655e3579d597616e705ea9394b323,84fcf3f3ae40b625db15869b600573c9c5e1f18c,,9,2,80,21,True,True,True,9,False,Tests_failed,48df33135875a674edd362c973d20262bc8bb3280a324a2390acbdd26376f45b,False,Tests_failed,f703e7e159c7aa05a0f49ca2bb3421166165261e5e96d7bed589c96b32c901d0,False
63,refs/heads/main,c729bf193e3655e3579d597616e705ea9394b323,9c21f86eccff906e68d2191c0d0ed72018e87c92,cfce3f1abcf13e5e3173631146d30b5d413458ae,,6,2,56,15,False,True,True,6,False,,,,,,False
72,refs/heads/main,63a858d8aea5ac55e0c1f2996c512116a4bb5dfe,93b19824e4136c3651bba174a7add40888b6d696,5867af96962ec04d16ec518ed4fcad7bf9ae391c,,9,1,230,26,False,True,True,9,False,,,,,,False
74,refs/heads/main,1d693fc8a8b2b645881e5599a52adf909d3ad94e,596d1ad167188b0650861d955d8d55461541f45c,307ccffb55470eb07e6db6311e1e8be6d261d7dc,,13,2,708,32,False,True,True,13,False,,,,,,False
75,refs/heads/main,9265cd2d249a997758fce8b14dc6194536f0ffed,877d08cfa80bc15bc22d7d2094d6c5fb378d2bc6,67ded6cf150d0a7a7aa162b7e111da8504585fbf,,6,1,195,7,False,True,True,6,False,,,,,,False
76,refs/heads/main,877d08cfa80bc15bc22d7d2094d6c5fb378d2bc6,c3beefc40672e836cecb8bc951b5540409bf5aed,cde5b8e8e6a521b9317092bc3664c3faf9a6bb72,,6,2,200,8,False,True,True,6,False,,,,,,False
78,refs/heads/main,8ac89f359a89e9762c4f04ba570a625132a89c58,8ff2a44b116ce207e1401c99970d757022c20d81,2eb5772b54375c4430b3c45bdb19593519652528,,4,1,96,7,False,True,True,4,False,,,,,,False
