idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,cc3b6ca7b2a6445e825f692c09a9f79d069b825a,a2c31a1a2b63c9f3f5ad47f3dd5c5e59f12c6a90,74b5090dc98e6be2fdecce5246310b0cf33c0cf5,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/a2c31a1a2b63c9f3f5ad47f3dd5c5e59f12c6a90_74b5090dc98e6be2fdecce5246310b0cf33c0cf5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/a2c31a1a2b63c9f3f5ad47f3dd5c5e59f12c6a90_74b5090dc98e6be2fdecce5246310b0cf33c0cf5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/a2c31a1a2b63c9f3f5ad47f3dd5c5e59f12c6a90_74b5090dc98e6be2fdecce5246310b0cf33c0cf5_left_right.log'}",False,True,2,7.0,False,,,,,,False
3,refs/heads/master,bd1a491714dc7e9e5c7293a52d60aa83506b2e28,87184d49dd9f41531f46125059080a34bbdfb3ff,cfd65524adc83b701cb47e40d998e32ba290cd8f,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/87184d49dd9f41531f46125059080a34bbdfb3ff_cfd65524adc83b701cb47e40d998e32ba290cd8f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/87184d49dd9f41531f46125059080a34bbdfb3ff_cfd65524adc83b701cb47e40d998e32ba290cd8f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/87184d49dd9f41531f46125059080a34bbdfb3ff_cfd65524adc83b701cb47e40d998e32ba290cd8f_left_right.log'}",False,True,5,23.0,False,,,,,,False
5,refs/heads/master,4992ea7dae9779130d4391bc80347adceb979fc7,f8619de9160a0043ee29af0f394707209d8b33b1,887dc77996a2ad2bdce7fcc556b985bf45f13384,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/f8619de9160a0043ee29af0f394707209d8b33b1_887dc77996a2ad2bdce7fcc556b985bf45f13384_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/f8619de9160a0043ee29af0f394707209d8b33b1_887dc77996a2ad2bdce7fcc556b985bf45f13384_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/f8619de9160a0043ee29af0f394707209d8b33b1_887dc77996a2ad2bdce7fcc556b985bf45f13384_left_right.log'}",True,True,9,55.0,False,,,,,,False
6,refs/heads/master,dda74f038c08c346fc405b144f8e6dbffadb3d03,dc0a7869a2bef5c73b3972d017e8bcbd05e40492,4f1f0b2ef8d6e1b3745f6f23cb97b0b0e7709535,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/dc0a7869a2bef5c73b3972d017e8bcbd05e40492_4f1f0b2ef8d6e1b3745f6f23cb97b0b0e7709535_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/dc0a7869a2bef5c73b3972d017e8bcbd05e40492_4f1f0b2ef8d6e1b3745f6f23cb97b0b0e7709535_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/dc0a7869a2bef5c73b3972d017e8bcbd05e40492_4f1f0b2ef8d6e1b3745f6f23cb97b0b0e7709535_left_right.log'}",False,True,3,7.0,False,,,,,,False
8,refs/heads/master,c02a69c9787f5da0957757f8c47054f14b720c13,66b84ffbf1ba2dca1621f7712de174c360f2c16a,ec43f358d4560e112a4da1e7b23f92e9d090cfd6,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/66b84ffbf1ba2dca1621f7712de174c360f2c16a_ec43f358d4560e112a4da1e7b23f92e9d090cfd6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/66b84ffbf1ba2dca1621f7712de174c360f2c16a_ec43f358d4560e112a4da1e7b23f92e9d090cfd6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/66b84ffbf1ba2dca1621f7712de174c360f2c16a_ec43f358d4560e112a4da1e7b23f92e9d090cfd6_left_right.log'}",True,True,7,16.0,False,,,,,,False
9,refs/heads/master,66b84ffbf1ba2dca1621f7712de174c360f2c16a,4a5c70437e9596ac6cf55b16b8e77c07c0476762,ffa4c173f80009cd8ab95178aef45859988fdfc5,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/4a5c70437e9596ac6cf55b16b8e77c07c0476762_ffa4c173f80009cd8ab95178aef45859988fdfc5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/4a5c70437e9596ac6cf55b16b8e77c07c0476762_ffa4c173f80009cd8ab95178aef45859988fdfc5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/4a5c70437e9596ac6cf55b16b8e77c07c0476762_ffa4c173f80009cd8ab95178aef45859988fdfc5_left_right.log'}",False,True,3,4.0,False,,,,,,False
11,refs/heads/master,350e8bfccf866ebb14e3411faaa95fcae58d13f5,382dd077637a59c82ceb731663dc6f52d3ccf7c0,8d8b417ce91a824a14d1c166f6f3ad8a9b7977b4,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/382dd077637a59c82ceb731663dc6f52d3ccf7c0_8d8b417ce91a824a14d1c166f6f3ad8a9b7977b4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/382dd077637a59c82ceb731663dc6f52d3ccf7c0_8d8b417ce91a824a14d1c166f6f3ad8a9b7977b4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/382dd077637a59c82ceb731663dc6f52d3ccf7c0_8d8b417ce91a824a14d1c166f6f3ad8a9b7977b4_left_right.log'}",True,True,7,33.0,False,,,,,,False
12,refs/heads/master,382dd077637a59c82ceb731663dc6f52d3ccf7c0,fa64cf6bb002f1b60a45fcd308d45b5a1047e687,658a6116466a0d4f93fcd7f851fa437a7f9d9fa1,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/fa64cf6bb002f1b60a45fcd308d45b5a1047e687_658a6116466a0d4f93fcd7f851fa437a7f9d9fa1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/fa64cf6bb002f1b60a45fcd308d45b5a1047e687_658a6116466a0d4f93fcd7f851fa437a7f9d9fa1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/fa64cf6bb002f1b60a45fcd308d45b5a1047e687_658a6116466a0d4f93fcd7f851fa437a7f9d9fa1_left_right.log'}",True,True,4,25.0,False,,,,,,False
16,refs/heads/master,3f3b43fcd33bc1ad52051db390a3020de7ac8225,1cb92c7c0f0b5f75d778b03a86629398c0d194a9,f59933c838653930fae2425ce7e7fe12220850b1,,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/1cb92c7c0f0b5f75d778b03a86629398c0d194a9_f59933c838653930fae2425ce7e7fe12220850b1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/1cb92c7c0f0b5f75d778b03a86629398c0d194a9_f59933c838653930fae2425ce7e7fe12220850b1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/1cb92c7c0f0b5f75d778b03a86629398c0d194a9_f59933c838653930fae2425ce7e7fe12220850b1_left_right.log'}",True,True,6,135.0,False,,,,,,False
18,refs/heads/master,65487513156cf2c83c16957420906a914a4f2be1,e670ff87d7f5bdf3ca9725fa95669ac9333dbe7b,8cabafe79fad1d461c2f337a9fbfe5046f151f31,,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/e670ff87d7f5bdf3ca9725fa95669ac9333dbe7b_8cabafe79fad1d461c2f337a9fbfe5046f151f31_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/e670ff87d7f5bdf3ca9725fa95669ac9333dbe7b_8cabafe79fad1d461c2f337a9fbfe5046f151f31_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ldap-plugin/e670ff87d7f5bdf3ca9725fa95669ac9333dbe7b_8cabafe79fad1d461c2f337a9fbfe5046f151f31_left_right.log'}",True,True,15,217.0,True,149e43dbc75abdaf82b5d561c244739080b8f341c37d35ea2df5290b0f8d114b,Tests_passed,5accbeb4d91349d1cf8ae22b0e84fec8088e8eaa919462730e3cf3f09e3a7a54,Tests_passed,True,True
