idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
2,refs/heads/master,e7ceaa638593a2e7ea6b0af2bcd43b76806a13b8,a5935371ab6f9f99e4580a9ddd057a5468e855a8,d9dda2c9c41e8cf8b452eaf6f602970aaefe6bca,,3,1.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/a5935371ab6f9f99e4580a9ddd057a5468e855a8_d9dda2c9c41e8cf8b452eaf6f602970aaefe6bca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/a5935371ab6f9f99e4580a9ddd057a5468e855a8_d9dda2c9c41e8cf8b452eaf6f602970aaefe6bca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/a5935371ab6f9f99e4580a9ddd057a5468e855a8_d9dda2c9c41e8cf8b452eaf6f602970aaefe6bca_left_right.log'}",,,,,,False,False
4,refs/heads/master,017193b28b75816e5f1b0bec11f339f8a069b0b8,0c9bf043eff00f71423cf0682b2fe716f1b49ed2,a541683265642f8aff0fc7ba95fa8633e6ea52b0,,4,6.0,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/0c9bf043eff00f71423cf0682b2fe716f1b49ed2_a541683265642f8aff0fc7ba95fa8633e6ea52b0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/0c9bf043eff00f71423cf0682b2fe716f1b49ed2_a541683265642f8aff0fc7ba95fa8633e6ea52b0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/0c9bf043eff00f71423cf0682b2fe716f1b49ed2_a541683265642f8aff0fc7ba95fa8633e6ea52b0_left_right.log'}",520e22e6198f9a022d15b4faaad4fbc0c233a1211124deb97f37cf4ea9736d9d,Tests_failed,ca687acc502bd331ede13e76dd9c71f4b307c0c33e909b2b2d44938d1654d68f,Tests_failed,False,False,False
7,refs/heads/master,995d30564b9dcf8f6a9354e0d15277a8f24907ce,5b6c67122128e6f4b42d91ef7403dd1f3bf16d03,48d44d3d5516c3c2d0521df241a1bbd364114dd3,,4,42.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/5b6c67122128e6f4b42d91ef7403dd1f3bf16d03_48d44d3d5516c3c2d0521df241a1bbd364114dd3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/5b6c67122128e6f4b42d91ef7403dd1f3bf16d03_48d44d3d5516c3c2d0521df241a1bbd364114dd3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/5b6c67122128e6f4b42d91ef7403dd1f3bf16d03_48d44d3d5516c3c2d0521df241a1bbd364114dd3_left_right.log'}",,,,,,False,False
8,refs/heads/master,5b6c67122128e6f4b42d91ef7403dd1f3bf16d03,c9995fc4253d8099ce4a36017c0bcf0db1ef8542,fa8432538d8af544ca8bad5fdc901bcbd8093a67,,3,32.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/c9995fc4253d8099ce4a36017c0bcf0db1ef8542_fa8432538d8af544ca8bad5fdc901bcbd8093a67_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/c9995fc4253d8099ce4a36017c0bcf0db1ef8542_fa8432538d8af544ca8bad5fdc901bcbd8093a67_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/c9995fc4253d8099ce4a36017c0bcf0db1ef8542_fa8432538d8af544ca8bad5fdc901bcbd8093a67_left_right.log'}",,,,,,False,False
12,refs/heads/master,03e8c81f8e6791fb189ed3646374f67498890d88,bad40031ed9eb0a181cdc13b13036a60a1ff268d,cecb6f3dbb6f7d120c9bb8607aae2495b35d945c,,11,358.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/bad40031ed9eb0a181cdc13b13036a60a1ff268d_cecb6f3dbb6f7d120c9bb8607aae2495b35d945c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/bad40031ed9eb0a181cdc13b13036a60a1ff268d_cecb6f3dbb6f7d120c9bb8607aae2495b35d945c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/bad40031ed9eb0a181cdc13b13036a60a1ff268d_cecb6f3dbb6f7d120c9bb8607aae2495b35d945c_left_right.log'}",,,,,,False,False
14,refs/heads/master,7c91e6208905a33ed7bc71982609c602ed3e6206,02bfa0dfa6b4a514d3a9a389e2e73bc19d05b7b3,2e175000f9be5dbd7c7749e539f67b9f95b2043a,,5,352.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/02bfa0dfa6b4a514d3a9a389e2e73bc19d05b7b3_2e175000f9be5dbd7c7749e539f67b9f95b2043a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/02bfa0dfa6b4a514d3a9a389e2e73bc19d05b7b3_2e175000f9be5dbd7c7749e539f67b9f95b2043a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/02bfa0dfa6b4a514d3a9a389e2e73bc19d05b7b3_2e175000f9be5dbd7c7749e539f67b9f95b2043a_left_right.log'}",,,,,,False,False
15,refs/remotes/origin/pull/10,0caf27ca951820ecbc4cf2cf05d0f90ea862d647,891f281514fb4895f56dad63555bfb7eab0d2817,6678c6838691cc154a8fe55eb909e420087fcdd6,,13,303.0,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/891f281514fb4895f56dad63555bfb7eab0d2817_6678c6838691cc154a8fe55eb909e420087fcdd6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/891f281514fb4895f56dad63555bfb7eab0d2817_6678c6838691cc154a8fe55eb909e420087fcdd6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/891f281514fb4895f56dad63555bfb7eab0d2817_6678c6838691cc154a8fe55eb909e420087fcdd6_left_right.log'}",92eb8a8f1ddb9eef90c3da3670c3736743235add460b4ed2e90acb615f0cd7a3,Tests_failed,0edceda7430bbc7c19f25c61bc85760ecd0da3a23833dc954f059f94733280b2,Tests_failed,False,False,False
16,refs/remotes/origin/pull/21,2611e48e75cf40b453003874e990a1e23f5686af,efcf818604d7c174edd2fb5e219ca737dfd60d97,f57c7fce3f24a11a5a10e749528dbc3cd0efea9a,,10,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/efcf818604d7c174edd2fb5e219ca737dfd60d97_f57c7fce3f24a11a5a10e749528dbc3cd0efea9a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/efcf818604d7c174edd2fb5e219ca737dfd60d97_f57c7fce3f24a11a5a10e749528dbc3cd0efea9a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/efcf818604d7c174edd2fb5e219ca737dfd60d97_f57c7fce3f24a11a5a10e749528dbc3cd0efea9a_left_right.log'}",,,,,,False,False
17,refs/remotes/origin/pull/24,904c21fa82fd276301232299743909942a65581a,b61bf579702d4b6da15669bad584e31a29819581,ce98ef874d7f6c207838376cd262aecff9f79b37,,12,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/b61bf579702d4b6da15669bad584e31a29819581_ce98ef874d7f6c207838376cd262aecff9f79b37_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/b61bf579702d4b6da15669bad584e31a29819581_ce98ef874d7f6c207838376cd262aecff9f79b37_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/b61bf579702d4b6da15669bad584e31a29819581_ce98ef874d7f6c207838376cd262aecff9f79b37_left_right.log'}",,,,,,False,False
18,refs/remotes/origin/pull/34,0c67ce89cf7819e7b377abd285e606008a4d8196,310b0e8b272718445dc5fa8b7cac1f23ede6c18d,8851b74464cb5cc6041576c70f0c28b45a2650dd,,4,40.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/310b0e8b272718445dc5fa8b7cac1f23ede6c18d_8851b74464cb5cc6041576c70f0c28b45a2650dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/310b0e8b272718445dc5fa8b7cac1f23ede6c18d_8851b74464cb5cc6041576c70f0c28b45a2650dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/repository-connector-plugin/310b0e8b272718445dc5fa8b7cac1f23ede6c18d_8851b74464cb5cc6041576c70f0c28b45a2650dd_left_right.log'}",,,,,,False,False
