idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,7449ed52af67d1be9107aa24f541a090b97dc02f,8672a2242ebf66cb05872566ab97691eb4cc0a9f,ec80adc216605db16b55f2bd522e803bf2d34da4,,4,18.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/8672a2242ebf66cb05872566ab97691eb4cc0a9f_ec80adc216605db16b55f2bd522e803bf2d34da4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/8672a2242ebf66cb05872566ab97691eb4cc0a9f_ec80adc216605db16b55f2bd522e803bf2d34da4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/8672a2242ebf66cb05872566ab97691eb4cc0a9f_ec80adc216605db16b55f2bd522e803bf2d34da4_left_right.log'}",False,,,,,,False
3,refs/heads/master,ff13e6ddef100b1a08be47d0a9d6fd9e722d3684,d8a429a560283302816e3d44561eaf88716ac0fb,11b310f6aa9eb682ebbad62814b26687abda0d77,,3,16.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/d8a429a560283302816e3d44561eaf88716ac0fb_11b310f6aa9eb682ebbad62814b26687abda0d77_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/d8a429a560283302816e3d44561eaf88716ac0fb_11b310f6aa9eb682ebbad62814b26687abda0d77_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/d8a429a560283302816e3d44561eaf88716ac0fb_11b310f6aa9eb682ebbad62814b26687abda0d77_left_right.log'}",False,,,,,,False
5,refs/heads/master,94e7d9fffab9491c00ef6fb8cb92537391e52d06,bcfcdebed121d30d5be7dbdf07488790b349d1fd,d2169f4f91b4e7d8c19bd008395a47f15e168d0d,,7,38.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/bcfcdebed121d30d5be7dbdf07488790b349d1fd_d2169f4f91b4e7d8c19bd008395a47f15e168d0d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/bcfcdebed121d30d5be7dbdf07488790b349d1fd_d2169f4f91b4e7d8c19bd008395a47f15e168d0d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/bcfcdebed121d30d5be7dbdf07488790b349d1fd_d2169f4f91b4e7d8c19bd008395a47f15e168d0d_left_right.log'}",False,,,,,,False
6,refs/heads/master,bcfcdebed121d30d5be7dbdf07488790b349d1fd,5ccdb343aa7dc3d9c46a33cc326de59b5f5a510d,8d71d8ca4b542b6eddfd78595c32104da1ec52a9,,6,17.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/5ccdb343aa7dc3d9c46a33cc326de59b5f5a510d_8d71d8ca4b542b6eddfd78595c32104da1ec52a9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/5ccdb343aa7dc3d9c46a33cc326de59b5f5a510d_8d71d8ca4b542b6eddfd78595c32104da1ec52a9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/5ccdb343aa7dc3d9c46a33cc326de59b5f5a510d_8d71d8ca4b542b6eddfd78595c32104da1ec52a9_left_right.log'}",False,,,,,,False
10,refs/heads/master,a6e0576b0a232b1a36376bfebfe0503057865d0d,2eb4740fc4532470eb12f1d3ee2edbceaaf06105,ef51007fa85ea805b58275476c2e41a3e4305ded,,5,11.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/2eb4740fc4532470eb12f1d3ee2edbceaaf06105_ef51007fa85ea805b58275476c2e41a3e4305ded_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/2eb4740fc4532470eb12f1d3ee2edbceaaf06105_ef51007fa85ea805b58275476c2e41a3e4305ded_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/2eb4740fc4532470eb12f1d3ee2edbceaaf06105_ef51007fa85ea805b58275476c2e41a3e4305ded_left_right.log'}",False,,,,,,False
12,refs/heads/master,7b09e538fccafe12d325f80b6ccaa47107493bbe,685ed712c5b6b92f7ec9e2f9a130df6fa30f9846,9652e72ba6f8ae74aa76fa1be359a504d898d81a,,4,55.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/685ed712c5b6b92f7ec9e2f9a130df6fa30f9846_9652e72ba6f8ae74aa76fa1be359a504d898d81a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/685ed712c5b6b92f7ec9e2f9a130df6fa30f9846_9652e72ba6f8ae74aa76fa1be359a504d898d81a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/685ed712c5b6b92f7ec9e2f9a130df6fa30f9846_9652e72ba6f8ae74aa76fa1be359a504d898d81a_left_right.log'}",False,,,,,,False
13,refs/heads/master,685ed712c5b6b92f7ec9e2f9a130df6fa30f9846,07b37e1e913a6e08fc0b3df5e42644eea813df34,aa75f9983616f80c8fac1e4efceb15d37182a068,,3,53.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/07b37e1e913a6e08fc0b3df5e42644eea813df34_aa75f9983616f80c8fac1e4efceb15d37182a068_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/07b37e1e913a6e08fc0b3df5e42644eea813df34_aa75f9983616f80c8fac1e4efceb15d37182a068_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/07b37e1e913a6e08fc0b3df5e42644eea813df34_aa75f9983616f80c8fac1e4efceb15d37182a068_left_right.log'}",False,,,,,,False
18,refs/heads/master,2294a82c3f051cffcc1e7efa7d1f21685006bc6c,8bf235a6d550d2d372774422f5daaac55c42e682,2beb9875d506d8241438d84002e58da9b22533dd,,11,148.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/8bf235a6d550d2d372774422f5daaac55c42e682_2beb9875d506d8241438d84002e58da9b22533dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/8bf235a6d550d2d372774422f5daaac55c42e682_2beb9875d506d8241438d84002e58da9b22533dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/8bf235a6d550d2d372774422f5daaac55c42e682_2beb9875d506d8241438d84002e58da9b22533dd_left_right.log'}",False,,,,,,False
19,refs/heads/master,8bf235a6d550d2d372774422f5daaac55c42e682,5752b164ea51b508c39d3609ff6ddc71596524e7,2b322d64d0d822b6ff238fbc658a49bfb31b51cf,,8,142.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/5752b164ea51b508c39d3609ff6ddc71596524e7_2b322d64d0d822b6ff238fbc658a49bfb31b51cf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/5752b164ea51b508c39d3609ff6ddc71596524e7_2b322d64d0d822b6ff238fbc658a49bfb31b51cf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/5752b164ea51b508c39d3609ff6ddc71596524e7_2b322d64d0d822b6ff238fbc658a49bfb31b51cf_left_right.log'}",False,,,,,,False
21,refs/heads/master,b83c0b296f33882768c48b86242261ad07a57118,afccb012de2fa1d3716f2117f8ebc556dcce8c6c,c641afa387605c0764cbde50c994601672995fd1,,3,6.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/afccb012de2fa1d3716f2117f8ebc556dcce8c6c_c641afa387605c0764cbde50c994601672995fd1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/afccb012de2fa1d3716f2117f8ebc556dcce8c6c_c641afa387605c0764cbde50c994601672995fd1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/ant-plugin/afccb012de2fa1d3716f2117f8ebc556dcce8c6c_c641afa387605c0764cbde50c994601672995fd1_left_right.log'}",False,,,,,,False
