idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
7,refs/heads/master,b8fb3c8c51a8bf4a17f87eb2d78579664d9b5200,530919cb37404ec484fdc2ebb72df86d053f2c33,b61c450a25e22dc8c9cd82650dd23033fa232f92,,3,2,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/530919cb37404ec484fdc2ebb72df86d053f2c33_b61c450a25e22dc8c9cd82650dd23033fa232f92_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/530919cb37404ec484fdc2ebb72df86d053f2c33_b61c450a25e22dc8c9cd82650dd23033fa232f92_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/530919cb37404ec484fdc2ebb72df86d053f2c33_b61c450a25e22dc8c9cd82650dd23033fa232f92_left_right.log'}",,,,,,False,False
12,refs/heads/master,463cc5cc662e3879d29565d925f6223bcd3af0fd,f8d5d073c848f8d0e0a19429f395cacd6f16c040,6df4c35a4e132d1c243fd546adea3cfaa2cc32b1,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/f8d5d073c848f8d0e0a19429f395cacd6f16c040_6df4c35a4e132d1c243fd546adea3cfaa2cc32b1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/f8d5d073c848f8d0e0a19429f395cacd6f16c040_6df4c35a4e132d1c243fd546adea3cfaa2cc32b1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/f8d5d073c848f8d0e0a19429f395cacd6f16c040_6df4c35a4e132d1c243fd546adea3cfaa2cc32b1_left_right.log'}",,,,,,False,False
15,refs/heads/master,148b6f991fb9212f070b816bbea6fc0d8a0caf19,c0189ff687003a424a49759f764aeac88890bcaf,21bccb498d0a7853230e4e9e39a23938a9df78b7,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/c0189ff687003a424a49759f764aeac88890bcaf_21bccb498d0a7853230e4e9e39a23938a9df78b7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/c0189ff687003a424a49759f764aeac88890bcaf_21bccb498d0a7853230e4e9e39a23938a9df78b7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/c0189ff687003a424a49759f764aeac88890bcaf_21bccb498d0a7853230e4e9e39a23938a9df78b7_left_right.log'}",,,,,,False,False
25,refs/heads/master,89f228b993369a4aa0087878ec60bb46e3ee1dfb,c70d3794aeab6a44fd9c939df4eea1fe76c5d532,3d944fac237769df7179d03a49819d8b42a7fd34,,21,0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/c70d3794aeab6a44fd9c939df4eea1fe76c5d532_3d944fac237769df7179d03a49819d8b42a7fd34_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/c70d3794aeab6a44fd9c939df4eea1fe76c5d532_3d944fac237769df7179d03a49819d8b42a7fd34_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/c70d3794aeab6a44fd9c939df4eea1fe76c5d532_3d944fac237769df7179d03a49819d8b42a7fd34_left_right.log'}",,,,,,False,False
26,refs/heads/master,636236f91bcd67ba35a17a01f43f271fb6150021,52aed37f45183395978126b7b547cdc6372c0126,739387ce7f2b1b61231fb7f5c460ffefde4cfe02,,20,3,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/52aed37f45183395978126b7b547cdc6372c0126_739387ce7f2b1b61231fb7f5c460ffefde4cfe02_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/52aed37f45183395978126b7b547cdc6372c0126_739387ce7f2b1b61231fb7f5c460ffefde4cfe02_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/52aed37f45183395978126b7b547cdc6372c0126_739387ce7f2b1b61231fb7f5c460ffefde4cfe02_left_right.log'}",082b0839f729d1ea6adba90dda0aa0bf06854764125346c6207b4a75e3ef4de9,Tests_passed,a89f5f20c1cd9c02cda65a4cec851eeae7faabd6653b32fc347f9046bb3fd1bf,Tests_passed,True,True,True
29,refs/heads/master,7d72b3309f104964923c972a261b2c499cfa0b24,6c5d9b034ddf70f3dfcf7047184beddbc8bbd3fb,401d6961eb1e80bb00af81b00d220be2a7fa1644,,8,92,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/6c5d9b034ddf70f3dfcf7047184beddbc8bbd3fb_401d6961eb1e80bb00af81b00d220be2a7fa1644_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/6c5d9b034ddf70f3dfcf7047184beddbc8bbd3fb_401d6961eb1e80bb00af81b00d220be2a7fa1644_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/6c5d9b034ddf70f3dfcf7047184beddbc8bbd3fb_401d6961eb1e80bb00af81b00d220be2a7fa1644_left_right.log'}",,,,,,False,False
35,refs/heads/master,63b65488e3cf89d1c40840fe881d5b2b59233ed7,4d81bc5533e22792c9715257fff353412b1d3f2b,a62c2782914878d5a95e2b983c74f46bed387370,,4,105,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/4d81bc5533e22792c9715257fff353412b1d3f2b_a62c2782914878d5a95e2b983c74f46bed387370_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/4d81bc5533e22792c9715257fff353412b1d3f2b_a62c2782914878d5a95e2b983c74f46bed387370_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/4d81bc5533e22792c9715257fff353412b1d3f2b_a62c2782914878d5a95e2b983c74f46bed387370_left_right.log'}",,,,,,False,False
38,refs/heads/master,729f5c20d6e17311955f11ba7cb318230609a9a0,8dec41497fb13db59a7ab2b4ab85761d63692aad,9610911d54edffba73b364e28603ff38c7c9057a,,22,95,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/8dec41497fb13db59a7ab2b4ab85761d63692aad_9610911d54edffba73b364e28603ff38c7c9057a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/8dec41497fb13db59a7ab2b4ab85761d63692aad_9610911d54edffba73b364e28603ff38c7c9057a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/8dec41497fb13db59a7ab2b4ab85761d63692aad_9610911d54edffba73b364e28603ff38c7c9057a_left_right.log'}",c78d9547dc890003e8ee64f8816952ea7b41a61c50d641c171ce07269072104b,Tests_failed,11ec795a17726176cc16132d57e918f82faef456443bca5d2977d33256700c00,Tests_failed,False,False,False
39,refs/heads/master,86f326b6d2daa5170df245b0f8be1247895852b6,6815f7833fcc83d21bb77212d8a384265c894e42,dfaf21dab1881e01797a904f7d755ce9f83ee182,,21,81,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/6815f7833fcc83d21bb77212d8a384265c894e42_dfaf21dab1881e01797a904f7d755ce9f83ee182_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/6815f7833fcc83d21bb77212d8a384265c894e42_dfaf21dab1881e01797a904f7d755ce9f83ee182_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/6815f7833fcc83d21bb77212d8a384265c894e42_dfaf21dab1881e01797a904f7d755ce9f83ee182_left_right.log'}",dbe9918407f198441488a2c13d267dff4976883273fab5c39144f3c784e40675,Tests_failed,464c339c8b3ffec7d390b32c90a9ca0e9ce97968c5c13732ac127e234f13486c,Tests_failed,False,False,False
40,refs/heads/master,dfaf21dab1881e01797a904f7d755ce9f83ee182,ff70bc3afd9a0b7e32e7cbe969a9ecf109b65549,e45ae5eb45b001dfa850565a50aea9a63a4bed04,,3,1,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/ff70bc3afd9a0b7e32e7cbe969a9ecf109b65549_e45ae5eb45b001dfa850565a50aea9a63a4bed04_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/ff70bc3afd9a0b7e32e7cbe969a9ecf109b65549_e45ae5eb45b001dfa850565a50aea9a63a4bed04_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jenkinsci/urltrigger-plugin/ff70bc3afd9a0b7e32e7cbe969a9ecf109b65549_e45ae5eb45b001dfa850565a50aea9a63a4bed04_left_right.log'}",,,,,,False,False
