idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,694b850c594e2a5cbca0050c6ad835f0277178f2,d1e6a5777b3f4ea5ee1ad3abcadc6a9286eebb42,3a46c5124482a86515ea17208ca70f414dffd4a6,,False,True,True,12,381,False,,,,,,False
3,refs/heads/master,250bb733d150fbc80c863f021deb6540106f13fa,1726a50ff554ab15f99e1b26ef4d5016d1cae69f,6152fab2122eb4ec747560d43c70258960979797,,False,False,True,5,34,False,,,,,,False
4,refs/heads/master,1726a50ff554ab15f99e1b26ef4d5016d1cae69f,c16a6afba1a7c1d13ae6b054c360b1a8b17c624f,a598f0f2e261cbfdf188404fe2121b4957c0f811,,False,True,True,7,169,False,,,,,,False
5,refs/heads/master,39c60aa867fc3f4472f96807465e2601356168ae,439a3eecef5b2190ac723a95172ca283686943ca,55248286a139bd374b2cdb6b63011c6a78ee93a1,,False,True,True,8,198,False,,,,,,False
6,refs/heads/master,c16a6afba1a7c1d13ae6b054c360b1a8b17c624f,cb358a20c44d9b34dc67331006fa56e9a2250d4f,55248286a139bd374b2cdb6b63011c6a78ee93a1,,False,True,True,4,64,False,,,,,,False
7,refs/heads/master,0589289d51b2d32417078669ccdc472714a4decf,eeebd2a6e7c4914cf89110d933b5cbd7d55bbf83,560729c237ad3f846ecde1cdd9b25a4909921bc1,,True,True,True,3,70,True,Tests_passed,0b3ec02a6c586458685acb0e16a37721ab064faf645c0d79d8462b4a67cac895,True,Tests_passed,4779ffce89c3399588112cccfb529cc1878f6d42f40ab21e285e5cd6692bad79,True
9,refs/heads/master,560729c237ad3f846ecde1cdd9b25a4909921bc1,c6f25bff6b7a96c5db369685d3d59bfdcb9dff94,18efb01b7060953c4c7f62996891886f57b278a2,,False,True,True,4,140,False,,,,,,False
13,refs/heads/master,96cebc3e1d3a542d980fff71eb4a4448bd086ea8,1ecbb72a0eb7454ff9f46bad39b5cff90c1d956b,02f48c1595b0c9c42dbcc4b443cc93fca6916cdf,,False,True,True,4,13,False,,,,,,False
16,refs/heads/master,b5a1cda2570db077e62dcb721e9eb76d1581c3f0,93e9504821767ce10cfb2852f4dc611f89f568a1,31b19cfbb155accc5303d5a34299af611a439e78,,True,True,True,18,568,True,Tests_passed,a354f8118a476a3060950f6002c9b57dd577e8eed02d5a4dc81d242e77b3a9e5,True,Tests_passed,3ede2f33895d1ea9c4604f0c66f16247669bbd8cb2b2452ce55a2c41de57c248,True
20,refs/heads/master,8ebb9b31a3a84bdb52da76c362881e8a971a6c09,03d2bc5fe3a82521ec6f1c96d46f45103984d19a,7ddbf90d9d95331f379c8c61c325bb338b1cb5bd,,False,True,True,8,186,False,,,,,,False
22,refs/heads/master,ecf6114896310ed5b80c44b6c770c44a9f6a50a6,04e9e47d87c53a881f46985897a5a533d80e6be7,dbeb036ee99a9f4ce816cab0cf8198251f4458fb,,False,True,True,7,162,False,,,,,,False
32,refs/heads/master,5aedd7bdd7f69581be066e7151fcde908604fd57,9d75e3a598aaad893ecad79267d5a6b369652e03,66ab27521a3f8810fcc4332602ce2a713dc947ca,,False,True,True,6,120,False,,,,,,False
