idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/main,7e1dfd1d370b452e807d6da29ee8aa0a5ab66686,e38aea6bb271016ad24c305896ff289bc5bd5689,21d910ec85f371bc8f5c468e4efd7ec5fe9053cf,,3,1,4,2,False,False,True,3,False,,,,,,False
10,refs/heads/main,a878ec5502760c447a10e8779912c3810c0f1eba,36822ff3ba33daa4506a94972191cb55867a624d,080f298180ff697671d057313bf9521100fef23d,,2,0,8,2,False,False,True,2,False,,,,,,False
12,refs/heads/main,ff0b07f468e959614e66009a8c6508ebec1d1a77,2599a5231b059989f304f5e4048245654bbea0cf,fd485263c513a5d71b684c4a63f9cd13f63a0095,,8,1,252,14,False,True,True,8,False,,,,,,False
21,refs/heads/main,10f7300ec193659b3acfb3805d5ada68aca352fe,bbbb800732fae2ca34a2d2e528efa8a7eaaa8d1d,2d0c5041b64770500a291ae15a44fe56d1c26e94,,21,1,552,162,False,True,True,21,False,,,,,,False
27,refs/heads/main,2c58b8a959197a3f6f86fc358d0e2af8f314320d,8303df8eb0361aef4cdc10554a5d045bb9caf739,e5a9a19737c06a8267c1132c27c429451ba0a2b8,,24,0,676,120,False,True,True,24,False,,,,,,False
46,refs/heads/main,5906e88539208eefaf8674c3fa21e9bdbac34d41,7f6a3b03ae7271c534b9008fc41d018bcdedcf97,8b949f01c2c509a7f00be71bc5f38fd37c39cad0,,4,0,39,8,False,True,True,4,False,,,,,,False
51,refs/heads/main,c773cc31cdc440ecca89f651d15c17649a033924,9014913eee417d9fa0dd732875dbc30d3a8907fa,cfe5320b898e2ffd9a9afede7f218e697230f2c4,,8,0,199,15,False,True,True,8,False,,,,,,False
54,refs/heads/main,83df5d49064f76824cf23bad4e7fcb8776af855e,818acf752e1230fa945be7a2ccab3ee88665a32c,f7c761bb675a4ef7a0b7b5e245ce030f478546d1,,4,2,32,9,True,True,True,4,True,Tests_passed,0fe51dc2c490d0382682c06a1b2bc93bf005e557d0f09443bdc71e4ec920637b,True,Tests_passed,d27cfeddb1cd3c49098d3b4a3b126fdd1c48d522cb2a19814f769842d1f8fa1c,True
57,refs/heads/main,8946be9fd6caef8429574715fad7302f26427494,20d326bd57a5e3b82d2a903a6ab9bc0b952f1e9a,3a131a4d386aedf75b8f4f3cb7d22f0511a30e14,,8,0,250,20,False,True,True,8,False,,,,,,False
60,refs/heads/main,3f6c8217f3dbfdde4733322245711dc8bab3012a,d7b33b0088bbdc89af3209de15f0eca96eda6833,6fc8753ed99194bbc68bab17c5685d84df06ea69,,8,1,196,45,False,True,True,8,False,,,,,,False
61,refs/heads/main,5a4078340a041c6c41d324da02d33f0271ffe554,c59abea1ad0f588d5756a8409204e2329d6fe44c,2759cd3a57a57b0a59f31c5956a3caf9262e3f99,,9,1,239,16,False,True,True,9,False,,,,,,False
62,refs/heads/main,c59abea1ad0f588d5756a8409204e2329d6fe44c,85245dadb37c14d4f44a7c220604e39cca842d19,adf7a6073f3ce7fbf7297243a4fcf9b083ec5085,,26,2,607,124,True,True,True,26,False,Tests_failed,7a11dc1235f75155e092546be42cb212a4c7822b2126ddf058063966f2498509,False,Tests_failed,b35cff8d0fb94112f721ffba8116c698ad334bd1da453d8f61d88844a63a7962,False
63,refs/heads/main,b7e58e97e3a9081a44107a7ecb3e3f2a6c2f3423,aeb56716b97f27c8b275492de3d49adebfcfcb10,38207e62c404533e59e19bd4e9db89847fc8b6ac,,5,1,345,4,False,True,True,5,False,,,,,,False
64,refs/heads/main,9b2725fea20282e5b34dfde5c25c398b301178c9,36f188f3ffb429daf0eec5d57d5feb226d67fd1b,5b04fd5d3c843cee822b1891fffa74b43c8409b2,,5,1,321,2,False,True,True,5,False,,,,,,False
65,refs/heads/main,4c047c882a5ed3714ecfd77ec3cf85b690902f58,c73e35f200efc5551e441f58c882cb74ff0e9904,6cc20e526a695914c4f248ded61cdd76dc02ca2d,,10,1,85,15,False,True,True,10,False,,,,,,False
66,refs/heads/main,c73e35f200efc5551e441f58c882cb74ff0e9904,23736a60ef5735fe7226624066aa11272c90355e,15decd2dce6c9d23e093b23472edadbdb7008153,,47,1,444,31,False,True,True,46,False,,,,,,False
67,refs/heads/main,79335695013129e4d0bce839c6c74eca55da017f,d5910ac0e6f45dae74a589f863fb584160559041,4c67aeecc6f8b8ae9ad2e5fba660b5003d371b89,,8,2,268,61,False,True,True,8,False,,,,,,False
68,refs/heads/main,6d9e31323bcc1c06eb43e18cdc3632850773333e,761514606ecb387bf46dc97483671306f3606eb5,2516c1f9ec243df2366d89c3158a258d8d40e211,,10,1,192,56,False,True,True,10,False,,,,,,False
69,refs/heads/main,224fade48522f5aa84832de7d1faaddb37efefaf,c9bed11a6644f409492b920f71115789ed32cc4b,c530e043f731251883b1977aae3667735dc3df57,,18,6,1128,92,True,True,True,15,False,Tests_failed,fcdd8c5e77dcd1679576a4c1133db51b6c24bf84e51b34fed649c0f251224f74,False,Tests_failed,9c071678bb612a3de97f73fb8eb4884ba532afb1e99099abb327c4cdf985c92e,False
70,refs/heads/main,ffa32beaf370416323e3c998833706f93d55fac7,e7c76a34ab3e7218b86281597b3eff1deaccb428,44215cb839461de9069ec08c838aa1c5e7efab62,,27,8,843,43,False,True,True,20,False,,,,,,False
71,refs/heads/main,58147c0694196e481a5ce9e32392b2dc561d9ddd,2aad3bd4d385266cf437f6dcb5594abbaf29f41a,c063376de5cf18e45bca3e94b2ffa2434a888dbe,,20,1,726,74,False,True,True,20,False,,,,,,False
72,refs/heads/main,18895ed3ade529b0b19e02bd0e0e50e0ac5c351f,ea2009c5d1f98050eeb6b7bc65edb5f74c434889,2804033bd2663a55828284b8518644c7b066c24f,,16,1,944,24,False,True,True,16,False,,,,,,False
76,refs/remotes/origin/2.0,b279d97e6364909f57a8be9220dc6a6f165f3a22,d7dad22a550c801c86e3711f433942de687cf1bf,7293419c10c7649367d1cc0429d32578546ef06b,,4,0,322,19,False,True,True,4,False,,,,,,False
