idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
48,refs/heads/main,ef697096e49ee726dde5f7ff292d76863e6192a9,dea6f7eade2de5f25b59fd087d8f49010cd84ada,50c07965a599c24ee1a60b69ca26cfa1c0f74936,,True,True,c93c83920b4d6f932f9b390d4550a5b49cc62ccefed5a75c69e7eeb6faab8c73,Tests_passed,4597b38a64fa8b230c7be629a99d1e526e45330df38461b3186118700dc7b47f,Tests_passed,True,True,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428,Tests_passed,cce28d3b08ae310df9a0997a3d5e9e49d417d517149778520b710eedcbea6548,Tests_passed,f8ae972d29e9ac75aa404fc496c046a5ba811b449a25bd9915d186aea26d6428
78,refs/heads/main,3762c65bc8031f027924b0edfa25190de5dc38b7,5dd18c7b32c4196966855fac539de83a889dd4d6,18be4b23d7fc4415e52c2b66a04e12842d4cb14c,,True,True,cd652dab5762678c4569c536579c25f448e0b7331e58200dede42f6cfa979adb,Tests_passed,dd26721d38ef2c0b3cc7e00ec6f9dab31469acd2e592d8e58b55e32d717767c4,Tests_passed,True,True,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e,Tests_passed,7f21bfbff76caabdad4f75a306bd37f5fec8ec5f3c7dc30eafd617ff1edfb2e3,Tests_passed,b2daac340c1289c570912ad500d562d1db4c559c23849c7fe3c579362589b23e
88,refs/heads/main,f0a4840c3417075815d85f27d8030185837a28c2,ea8f97fd52cb72138a8bc1f945ca577be7724140,bcced52edacdb45504dbf4ef843509775eebb35c,,True,True,bf8cb2a8d7746174b55df9c0dc9efbe0c5ee1e828a243bf06e61a788de740831,Tests_passed,0451a922290182f42553d7d8906f0ad81792f5b5b13b43e02359acf19ef4e3f3,Tests_passed,True,True,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3,Tests_passed,0c99d7507e8054b985210aebf4a5d6f99c7e3521098c018ec93a5412580bda57,Tests_passed,6179792b876133647a4e91170f2f8500eac7af34c9190bfd2a0e0945173cc3e3
93,refs/heads/main,f98c91fd93d065410151754d1fdf7f964a43d1b3,f4efd1c0599b439c09c5027de9e51df253e0699e,830661f831e59600b51189493fe641478161da0f,,True,True,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,efe13c054710174fea8e86789cf14cd446205e475383582225b300db933fc23e,Tests_passed,True,True,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb,Tests_passed,6b9a6f3f454c83d05f649eec8dcb1e22c3640887908e0ec2d426860a7828ac2a,Tests_passed,07152295bcebef0e0e4f4d45a0de7d458ed2620cef3b6e9e5210630b65eecfbb
94,refs/heads/main,f4efd1c0599b439c09c5027de9e51df253e0699e,2830ea248251eb84f655d156981981390e17fe5f,5bffe6be26f144e695424b26d3ecf5d676282699,,True,True,322a3213250c22197fbcb01aa2fd34388af038164bb93b0243726d9f0220a672,Tests_passed,9d0758d2b5246ff9a41aea051ba9d754913949d9bdd3fd56befd996d042faaae,Tests_passed,True,True,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa,Tests_passed,8cab6e340f60128b5c0dfe4f1e5888a4961d061fc6a8b6a917a8cde40a77807e,Tests_passed,c8700bebe9c9dad391a3122444ae7352b447e0f6ce085b9e9663d3817b752dfa
105,refs/heads/main,1fc8a7072e09b4037cc88863a5e3b14201f34978,1aad054dfee6238519a37b8b3a06c772cc14c093,d37cb3743ff3547b53fb64ea72350a80ca417fcc,,True,True,34f3b57fe61584c087f92909204b45361f3d828827ffaf3a728abd506dc7f809,Tests_passed,e24dd26c5357d61b9bd7ca5472b4dce43580cc300154ef7a21b45d7ff5b5fec3,Tests_passed,True,True,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,71141ab460d55857bddca0889f7d796fd89beed06fdf9ef1fc741383e14e6bb6,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,e0b8394f8d6d7caa1b1dbbf61b6d788e2d4acf3602e0fd05aa6947ab3faf098c,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,b9990c907db53208a978fe21df351d1dabff76cce5f675395c7f0ebe5bc30f81,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,a3a6cfd98a02ed7de21725e12ba824979c90e5b842525d3c7c092bcc787fa0f3,Merge_failed,71141ab460d55857bddca0889f7d796fd89beed06fdf9ef1fc741383e14e6bb6,Tests_passed,ec0265012cb532be1e85822becb3c89839570a88076526fce2669cc47cde1dca,Tests_passed,5b51030b7e017e2841c75e26ee2b5b85b6441c50e4ccf4572a8bddf6ef2e5b1e,Merge_failed,707d94e43883f319cee74b93dc099473e2e21a53417bae0794c913510d331d76
122,refs/heads/main,7536c784366c800bd1c8d1d69e23a36d389ec5d7,539df9380e9cac7a3d827e581e4aca4a2d6eaf8c,59e17460a2003b8f713d115469ea9035ae67a53a,,True,True,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,dad623dda15bcb1a2e7fe50a5fd77430f85e20d0bf4473eb1561fd29df1d7f54,Tests_passed,True,True,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32,Tests_passed,747c662a75f317d068af1c6e10e56ea1218a967d97c3945e3dad1002522f0dfb,Tests_passed,9dce812170ae4069c1efb2ab7f388855cc2bf1b05ced5435639cef0145f93f32
146,refs/heads/main,a841eac19e7e9dacae8cc060fd6d5334e2a86348,cdab01201c07c9b12490acecc7cd8911f059a9d4,a6439a78f2951dbbd842eb91a8ba1e706b26feb9,,True,True,7d83bb48ebd4921c9176fa8a0ce03edfc433179821dee0b652e36e3a12355091,Tests_passed,31cea6f396cb29a081fa25e8e405a629265b216dc645b71708c4366268d6f0b1,Tests_passed,True,True,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,3bbd1f8a6e68f8709578f3fe627b757171f65ec4bd33fc70c05b2acc92e89e5d,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,5bab532b0f0a363d1a6731c04a6dfab1f90ea6e3bf655cbe574217fd7330f33f,Merge_failed,38a09fd89ff6336153854a0b271795e2730c30b12af50503159be27e177d1092,Merge_failed,56a673bbe8a4aa8cb6ebe8ec4e8c8b6dc96c061535c51bd57aa859d74c1cbbef,Merge_failed,a77746e3cb39d44377956cf21fc7bbd2183f5f28e765f4a8a7f8a262b64736f8
147,refs/heads/main,1aad054dfee6238519a37b8b3a06c772cc14c093,7b5fb511105609b98404ab78d409133d303e0a82,a6439a78f2951dbbd842eb91a8ba1e706b26feb9,,True,True,12215bd659b484c4377b0b4a738af1239470f2282985d27ed2eae3855b4c446d,Tests_passed,31cea6f396cb29a081fa25e8e405a629265b216dc645b71708c4366268d6f0b1,Tests_passed,True,True,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,f7e2c9e67370025f0157876f00cdd1d448efe4d1b21d9472653fc31ef0b7f7b8,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,f7e2c9e67370025f0157876f00cdd1d448efe4d1b21d9472653fc31ef0b7f7b8,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,aece8fe50d37da636e17b5921b6011e6ef4c582ef469a7735b8d683df872039d,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,4a7aaedd99c75aacdc680401e441e5f58d2f6d627f9822ff4579d1704c75b76f,Merge_failed,f7e2c9e67370025f0157876f00cdd1d448efe4d1b21d9472653fc31ef0b7f7b8,Tests_passed,34f3b57fe61584c087f92909204b45361f3d828827ffaf3a728abd506dc7f809,Tests_passed,68db0575d36e7fbd69682e3bc45e77c666e6e96d9c51de3239575cc31bedd2ec,Merge_failed,35639920771f7ca792eb30b425c93c708a36c8bf27dbf70bbfc862c0e9d15846
149,refs/heads/main,5684af88a1043c430a29e813182fcd21503fb898,813f9eb105583d05d9e578bc619f01d4dce4a124,22f9896152ee751406084891932902504c16bffd,,True,True,9382074dad330491b1d58c98df65ad41b6274c7303064a31a98526bde6431398,Tests_passed,10f5f6eb851a51a3b6fe0282dd9d5eb653ad05620024453715c41d17be9499bb,Tests_passed,True,True,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006,Tests_passed,2986a2ce03373b150a320f782ae38ce5dd06fe34abb307db7dc16dafebc3a6e9,Tests_passed,dffbc37bfe35dd19c4da4c0e78e1afc0547bff105af1b56f014a9beefdfbf006
