idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
58,refs/heads/master,cc3186e2085c32e054972e44e6ec347c42749b8e,6b0ef7f295c4a071decd2cf0d211c55d17652ecf,994eb96170027b8d949c24eea24385b95151b859,,24,2,791.0,68,True,True,Tests_failed,600e48d736410b26222fa27830334bbea338001ebe50f7d59684305cbf97d60d,True,24,False,Tests_failed,f8ed3418d9c6ba1c343beeb39a7bbc004a60b36a13219506e32c4f7681242cbf,False,False
59,refs/heads/master,6b0ef7f295c4a071decd2cf0d211c55d17652ecf,69410fe0b5a70ccb7945461a59d1d51134b6a5b3,a251ef619e98f01d6118543e7c8f16cdb71b0996,,24,1,790.0,67,False,True,,,True,24,,,,False,False
60,refs/heads/master,69410fe0b5a70ccb7945461a59d1d51134b6a5b3,2f0b68cea09e5070c0afe81cfce8ec61ef163868,feaefb500c65a5b0fe4022118fd90061af65965b,,20,1,707.0,56,False,True,,,True,20,,,,False,False
61,refs/heads/master,2f0b68cea09e5070c0afe81cfce8ec61ef163868,78c71c35a06134073f82b3d1791a6b46fd05595f,8a80b0e3bf9171ce1847bf5f67f7493932df592c,,15,1,404.0,38,False,True,,,True,15,,,,False,False
62,refs/heads/master,41621b882705c4c5ee7e16332a710471b26c9257,1f96f1f1de0b7ce8f8ddca8a029978025b50ccd2,6c1cd5ced4825c78ba6d31d8e98cc1503657d7a3,,22,1,684.0,40,False,True,,,True,22,,,,False,False
64,refs/heads/master,cda3d6a8752bae71b5d4945f8c61dc072e15e42e,4e90c55c459cb803eff2dfd88cb28633d97829bc,8ee40add668716db1189b0091fd3f55b4ff9b30d,,1024,7,,1249,True,,Tests_failed,de0b0e30215bd4c0d7c10b6bf5c201e947eecf8dea980b9998f946cf8a137c5a,True,1024,False,Tests_failed,0b1688fd0f177d6b2fea5c728095c363038bbb1954ae7db391f8867bc3a8b4ba,False,False
66,refs/heads/master,16cb53bd5c66bf1dc88eff4a5b1cba1b131be020,c03212a87320083cfb13c182371a30ed5da681f4,7203bfeee40e4d7f305ea2da8418e089d36cbd08,,1013,11,,1343,True,,Tests_failed,af1d59bbe070f069406096174a7fc49f4813d6298f9776b1f37cd40b2756f3f4,True,1013,False,Tests_failed,257cdc5ede3035beb49866dd26445ec2b559e79eb3c39c27c69101e445dabc70,False,False
67,refs/heads/master,d3b4efac14f1a505fe65343712dd097fadc1d0a2,b0c025ff529c4c9b03d3423fe09899468b701288,f9aa828d4dc93213bf2736ec4d064d5f074fece2,,9,1,294.0,39,False,True,,,True,9,,,,False,False
68,refs/heads/master,b0c025ff529c4c9b03d3423fe09899468b701288,4635656d6941ac8ad0fabc9906789c5286370cd9,19354e22b8f9ce5a4ab863af0b3dcca65c351a0f,,8,1,209.0,40,False,True,,,True,8,,,,False,False
73,refs/heads/master,f249eef5b99a1fb5c57ca83cf355a0adf5e86e39,0067ebc3f1dbf2b6e015f7e61f6175f96580c5c4,815fe70878540d1f0b1643b05170aeba4ad32eb3,,10,1,127.0,16,False,False,,,True,10,,,,False,False
74,refs/heads/master,815fe70878540d1f0b1643b05170aeba4ad32eb3,28fe83c8c987532e0a33042c34bffe6663e7985f,be7b785519f9062cbb6803cefc943971cba244a9,,194,6,,439,True,,Tests_failed,1f4eaa37bbdd3e2df6812e34b012fc1cfaa93fb6dc1b6284a4afb27121e7250c,True,194,False,Tests_failed,fb4d62f81ec7d193ba0d2c86605f8a8928c3f750a2b088e38cfcc2592c69f717,False,False
76,refs/heads/master,28fe83c8c987532e0a33042c34bffe6663e7985f,86f2ed7540d543596948f70256d3f0f8c20fa006,c2cddc3ca226c0782a51d6be203aaa5e38a3ab71,,198,3,,422,True,,Tests_failed,122681b2dd81b0f7d354155edfc5e9e6f2c2524e1de0a82a57280bd855d8b165,True,198,False,Tests_failed,a1e61383e3319ad5f3dced2c5fa46536be3d747268e3d5642aa857ddaa5916b6,False,False
79,refs/heads/master,a21da6aec2d76d910a81131abda106cc3d7ba46c,3034647e40e1b9aa0169b542a418cdf175c030e6,6d5611791ee0110c6eecd98869805cd0a8b54a08,,33,1,1315.0,81,False,True,,,True,33,,,,False,False
80,refs/heads/master,852b6d2f2e3ea2954f70fd4d6940044a4935b154,6268e31da3ece966f8f44a5e5d8f6b341fda45e0,1e6c449751717ecd45c4a634e3ab3d854b5f7247,,19,1,1073.0,62,False,True,,,True,19,,,,False,False
81,refs/heads/master,6b53af5f1a168ca71a99a4783f15373704043f4f,fa39fd3f262eeafe2939675912f6af84c8c71398,6214333345fac74d994de9beeb34f1f74377da8a,,46,3,1937.0,106,True,True,Tests_failed,85fee7610f686ebe3b684a968c05abbbe392baffb35e74ddb099ce5563ac073f,True,46,False,Tests_failed,cc7e67888beda603318fe06ed792770b0767bd58784465159c1259ef115709c2,False,False
83,refs/heads/master,41a66ca730f034394e1e3094709c10c89adf4c80,f2a0414f3f105983a9871e0b2e70cedf1f59dffe,344d8b5b97230ecd74eeecb6d16b771349a0ab45,,35,1,680.0,83,False,True,,,True,35,,,,False,False
84,refs/heads/master,f2a0414f3f105983a9871e0b2e70cedf1f59dffe,b6627820e146ae61fb101f9453c1c5298eb2c09a,9737be9a25123fbf084fa7423c2a58ab6e25f9b1,,107,2,12785.0,277,True,True,Tests_failed,f29dbfd2eaf2612778ce305eb428fc8048b44f4d402d36a04d4703748b88acd2,True,107,False,Tests_failed,2a0639fa7389528b099c249142a4b043ac9916a7e47e11ba3d53b4bbc460e859,False,False
85,refs/heads/master,16217a20abe8a64f694de5c3f2f63d66fbd19c01,19cb9beead6f62f2d9a4fb44f4359ad0321ab749,b6627820e146ae61fb101f9453c1c5298eb2c09a,,94,5,8680.0,242,True,True,Tests_failed,e1c2dd499a122d70357bc20f234d6b8ec8b9c696e40129b9128bebed4f811097,True,94,False,Tests_failed,f29dbfd2eaf2612778ce305eb428fc8048b44f4d402d36a04d4703748b88acd2,False,False
86,refs/heads/master,8e1072831a428150f423a51c46c866a7688be472,9cc39d23206655102b73bca53f9329e13c2df6d7,73a99296bd41fecb027aee35309ba3c7fcdbd673,,49,4,5155.0,119,False,True,,,True,49,,,,False,False
88,refs/heads/master,5952b1eee341a959368ec8416448b0df67213b41,67100f2c0c03ce10aa63347ee55fc58b5209e1ec,d34ff4c1a680c28781df58056e9ffb883d25b16d,,94,3,11902.0,230,False,True,,,True,94,,,,False,False
89,refs/heads/master,e590218c34c408896068c019db73cee84fb3a49b,db0cb970a69efb98aa2c059c9e1ad7f642f0cf33,50d3f3cd62445eb8a8fed2980444ef9553777fa2,,56,3,,155,False,,,,True,56,,,,False,False
90,refs/heads/master,f589225a94da2b687066243d35a46cce907360d3,4550ea0ff89b6c2c68c3da869921c39fd99af7ae,f01f033c1c337a8dff7518718c499634e322dda3,,51,2,,85,True,,Tests_failed,8a85d5d5daec7b785e9482d5d4c94b44a8a50f154074ca903017dbed87527f94,True,51,False,Tests_failed,6c77592839eb200ce4301fe3a3d51b76f2c3a378235476b33e549a4f6b989e7b,False,False
91,refs/heads/master,4550ea0ff89b6c2c68c3da869921c39fd99af7ae,177ef3eeae73d9c4f11d60d50009db2d57b194f1,5e59ee054a58bea2b31da44fa582fdb0de71715d,,40,1,,47,False,,,,True,40,,,,False,False
92,refs/heads/master,da29bd49089b2ceaf35fb858df36bdcbef132e88,b209abf2eb4bfbbf5b916f93a3ed2c9e5414f2fb,067d2c90e7e602dabc4909000499114e75da9b78,,41,1,3834.0,90,False,True,,,True,41,,,,False,False
93,refs/heads/master,067d2c90e7e602dabc4909000499114e75da9b78,841ba2b4046b6a3dc66c007c5f1de905788d93fc,ec25a6c91f4ba56a9a7a6aeaa64540fd4dee5e90,,36,1,4112.0,52,False,True,,,True,36,,,,False,False
96,refs/heads/master,686adc47f6ebc2d87e2fe39dbea4ad70056057cf,be9b48af7bef385fc47258d60db95e45ff5146bd,916158c4ec12a4bce4e456ed991cf66dce5da993,,54,5,3183.0,132,True,True,Tests_failed,6da3ba428a45dc629c1e76b8e5faa127eac9c2b93fada9cb549145af09a9eace,True,54,False,Tests_failed,c5c92706d12fce963a0daeb34d4d5e93e48abab50892f85d910ed7b278cd0c47,False,False
97,refs/remotes/origin/pull/113,84cdef91035da7dcc377015a1c511c5e4fbc2271,b8108715c164631d676534fd2c39ba5ca35c29ee,007ba44565cdaa16d661d7541cf668850214a097,,65,2,2045.0,101,True,True,Tests_failed,44452bd15180e290f34b34492d121b03024e62df44fd050ec1180f77cf2209db,True,65,False,Tests_failed,f8d821cb0711a8a6b6f581d97bfe71d2906b8c747de929395d1a0d6558941aa0,False,False
98,refs/remotes/origin/pull/113,b8108715c164631d676534fd2c39ba5ca35c29ee,eade04440eb45d069e293f0be1ae9f82e13740aa,33201d9d55cbfc197842d1574e609684fd354579,,1014,2,,1154,True,,Tests_failed,9d26aec4dfe2bc3b56c9fbc511a2c148f21302e8ba60f1e7d72ad9812047609f,True,1014,False,Tests_failed,281d7a8a6fee88952e92eaf87b0bcf49402cb933a2351fb4189a116c7ee34636,False,False
99,refs/remotes/origin/pull/197,1e03019ed52150c3016ed04a7b9729e3d5213ab6,24fe0904d5a51953f9f238c3e8e5b5ebef5dc538,0a2f5113d8a11e2bdb84b93b7d643908424822c9,,277,2,6656.0,777,True,True,Tests_failed,1b07e89dbca7a9a35493953971fade6c23e978f8d29044ff50f5e898eabb9bdc,True,277,False,Tests_failed,5f62f2937e2cf46d93f58f549e334cbc6b3093a6726bd13c4622b17679c19732,False,False
100,refs/remotes/origin/pull/197,56a348c51b9e03d52fd5b803dbdf1d2c3af5d22d,e90040f60a387160d4cf7504d59d0101b6bd2bff,b2e2addfa1ff81e75c46e722e39dce6af2b15ac1,,1006,3,5660.0,1269,True,True,Tests_failed,2f03529424579000ff4cf6a4f36984b3807c7e550371037a0b9819cf83cffe3f,True,1006,False,Tests_failed,2fd1ab1ccea1ab321a505f29c00675826086f71f96d5f9c519b2ea3c66444721,False,False
101,refs/remotes/origin/pull/218,3f991759e4bb8ca155060d2611aa9c8406c5b715,4ca5619f6b138d11ee73c175c6297913ba1f6eaf,68ca4c94952273c21ea7e70b5ad575a5e249e5aa,,36,3,870.0,66,False,True,,,True,36,,,,False,False
102,refs/remotes/origin/pull/243,9efe57203d4aa94f6e68672ac899dc72501bf7be,2ea60cdbe7ecdb40fcf5680d0f61a81492599931,49b157ba6f2e82d4a04c1fae0e49d84d2765cbf4,,2,2,0.0,Error,False,False,,,False,0,,,,False,False
103,refs/remotes/origin/pull/267,bff98f8b77d1ab89beb79426627973fffe4a58da,e133f5637dd54774142770b31b5b30770ae2413d,dcf85d3a1b73537de6d1ec27dce26ff85a3e4a55,,8,1,462.0,27,False,True,,,True,8,,,,False,False
104,refs/remotes/origin/pull/267,e133f5637dd54774142770b31b5b30770ae2413d,e7a92dddea10b2b8a962919dc3c4139fe52849f1,f7dcf4c8061b64c19cc633315c29e2becacc047b,,1006,4,2784.0,1138,True,True,Tests_failed,06a34c04ac4364604ac00095431c3b0e5f49c63c4161f4bfbed2486a4a85ffbd,True,1006,False,Tests_failed,eaa41ed52f8e09004f3b18b048db0a158a6e8fff0289e91d742e4a5bcb88d918,False,False
105,refs/remotes/origin/pull/272,08e177dd877d6275b0298f66889de633bffb24dc,f525d7ebefa25025200e73cbd8fb880e42d2ca5f,304ec9252ccc5f0bccbd12b010c03bff88c130a6,,1006,2,2298.0,1024,True,True,Tests_failed,d1b1c654c1538f0ae9889f3cece26cbf0d40cb03d64b3cd9bb21045846d5da3a,True,1006,False,Tests_failed,019b240703b85cd0defa64ba2df3bf779046df1acbdb828b5ad06c58c2aa4137,False,False
108,refs/remotes/origin/pull/286,c1aef446feea72dbc300ca29c307892e520a1db2,c34b435a5b05f25e374c9a8d7224d11ed94f4cf4,03c9b00bfeadb3bd0b006175c10a657a7f7deb83,,1356,7,68028.0,3426,True,True,Tests_failed,f7106e78b5427b31081310bdc327c2200018cbb7c20c4337ccea095ee21643a2,True,1356,False,Tests_failed,a5124fe648cfbe3f8d012552e9487b951b783887e939171324fe6f5589ae2830,False,False
109,refs/remotes/origin/pull/309,3106df3766badaf508edc950d7f21234c317546e,41e9e3522e2a917c4ac6052a4f440b027611946a,768ef686b0e638705ec6b414132e2755625665c9,,1009,2,6345.0,1340,True,True,Tests_failed,55bfbaf99f4c5520e028975d66807af27531b57d7128dad066bda3784eb021a2,True,1009,False,Tests_failed,9f8c06100cb4e46d5c17e38981b0d1af22f76d05d0efcb5e6b7fa8b763bbf9fe,False,False
110,refs/remotes/origin/pull/433,6a8172617ae09ab84049d755ee9638db463d3e91,22c2e8bc7add61d545a22c6230d372b44b6602ba,38324e385a772564de02596274a612d588cb20da,,52,4,1354.0,271,False,True,,,True,49,,,,False,False
111,refs/remotes/origin/pull/543,ba46f4610ed76a8d4e682af6dde8a5d3ab5ed359,86e96594ed5815baeeb3e5d46772ee0a80fcea16,d6a72e4d80d88742016d716728a6efe49acd79d2,,994,79,2338.0,1012,True,True,Tests_failed,e9d1d1364f4e5e823b640b8b1767d6f60db202e0d5145d797a6620e9f882682c,True,976,False,Tests_failed,475be51c9625db626ede41fbd1dd39bef212e971b971ad101b31b92ecdbc7c3a,False,False
112,refs/remotes/origin/pull/643,d61fd611470e2febc68cc1c84f9fba1efd46e025,f378714bbcf3147971f94f4de0c2f53f25056d9d,5ef3a1bf05cf3c12dd9eb5881c37bae4f642d60f,,4,3,4.0,1,False,False,,,True,2,,,,False,False
113,refs/remotes/origin/pull/685,44b94a923fe5df3e6bb800c7a437f136cb47fd4b,7a431584c817e717a8b244756fd54819a0a1d158,ccaf151a5df67a21151793eac798b1abed180f26,,1360,6,92989.0,3981,True,True,Tests_failed,60ab98e541e50f15162975ffb703af46e2e9849d967a970d3ceca5e0921dcb06,True,1372,False,Tests_failed,635fef9171a59ba5135c17fa04219072c4e3080d1f126d69fe15cf45c4d9228b,False,False
114,refs/remotes/origin/pull/707,6128ae743b65667faa7cab6c8095089c78d27a2a,def7cae00d65fa5a35e1a460324aa422144c0b5d,2d9dff92965a87e496fba9b270fbd82a1cfdce5a,,6,1,108.0,18,False,True,,,True,6,,,,False,False
