idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,b2c7c08202fb5935889a10f24f0d165d208373b9,c20df3b233a02c0604a1093da612520b19726db6,6c943f2250597ffa7d97eed2f0b59a1c21a59177,,,,,,,,,False,False,False
3,refs/heads/master,38de59c816703e5c1f5ff7f090d5ffd42f34fc1a,9384dcb20bbdfdd7880d548d558b2c701058e23e,e872c6dcbdba38fd0bb30d80ee3bb2ae0197e2bd,,42aecfa102f9e231a1de8e9ef08af2b808de2a938988e07b09825b680384d1c3,Tests_passed,0.0,06cd01787d2c06ea06f2760f3aace14e98b7e98c0e4bbad31102d6a21a170915,Tests_passed,0.0,True,True,True,True
7,refs/heads/master,8ddfa0358525708f91888c6915ca6e89c9ff7a41,bd00e3dd755c8ddeb508d0b8b20b2476059b71fe,a4a096876da48c6a253240c0c7379704eecef84c,,d4d32a37c365c0fae9736730bb7acad2ed159ffd30445fc59d009532f76dab75,Tests_passed,0.0,37860f40b11728f7ea13a404de6f746e73b11e2496d0345ac57c8521be73c19c,Tests_passed,0.0,True,True,True,True
9,refs/heads/master,1eeb9247b2f0ff05400aabebaf5a7a03076e67cc,cd87d2fa3cf1cb3b367609cdc3d1c31a17cd7bb7,7fc6dce06d0f88fed37d216e6ae08a5a03ed5203,,,,,,,,,False,False,False
12,refs/heads/master,dde6f2bcb07a79ec3c347c6dee98b8dfbb59777b,c26f1f427a61637c3c0b9fb002b801c339461f7a,dc43ea7a38d4608a0434915eadb0b71ac938563e,,,,,,,,,False,False,False
16,refs/heads/master,5b705254e03344beb952c5dc6377d5e3dd434e69,bb0fdfcd3d823c04ec72779c1ef16b2584190d96,04b06ba58c79ec86b520adc6d29347b3be6f8b55,,300f34609dcb64c1691c3eb42c5bd204560aee79cec36981ac157f3ac36cfff7,Tests_passed,0.0,e77903bc1690f92905142bc796d1535b2f7b77dfefe53375092a9746ae564ba4,Tests_passed,0.0,True,True,True,True
20,refs/heads/master,179af07f6daaebb7527ca2f67ff08be092ad120c,83c66210508b7a47bd98928e98e8534c1b3b4911,9d3f4659715acd2dc45d79f30c9d5ff146964225,,443d51d99f792bb670f070bf329d91d91212c451337febb9a5ccd25f04a6d41d,Tests_failed,0.0,d926d968692f9a0d8891add2e351b598e3fa48921df5b625f1728e983ce7af15,Tests_passed,0.0,False,True,False,False
22,refs/heads/master,79b60adf26f56a923a3c92a9c8ae78cb5c4fa31e,f909ec45e7997ee7aa2156802ed41be1b1a333ee,630c29e77742d4829ab98ebe7f9abd6a01ff351e,,aacf64240b7ad464e8e495951073dcf49d75b5dbd7668a544f2796377b7efe78,Tests_failed,0.0,df3c389d8a27f3e80f5aa1875fda102b52101eb04c676d17175e15a92bef0497,Tests_failed,0.0,False,True,False,False
24,refs/heads/master,f909ec45e7997ee7aa2156802ed41be1b1a333ee,4d7a8ef0f83d7de6f0f1baf9e807ba65bbd0eccc,6cfe7dc1515c28b284ab0f74c4a406fb28222298,,db86cc0383db7707b99de2198fc9432b7ca16b6b74a52d8d3ff62a25b617be8d,Tests_failed,0.0,33f92ea3b9c1acd0a164809d095800bff72d25a1f4fe1eb9b17538f704abb08e,Tests_failed,0.0,False,True,False,False
26,refs/heads/master,54dbd3eea6eef3b029e7cdc0b97c38fcf51d7485,97a5be1c1c6ce20a085cf4a2e7fd7de15dd36285,b9cb4f531ac64f7571b08a202d94f8373bd45436,,e0ad75538ea3d13066d93cbe5e707e7ec5828b825d2507dc4a9e2e27318bbaf2,Tests_failed,0.0,4687a929d56ee9cd3070d879b952ab3ad2c1aac37fc97407ea9ddfe20ef7995b,Tests_failed,0.0,False,True,False,False
28,refs/heads/master,915621c6dfb8a1fb3913a1eb6809f1128e799ae1,41ce51647cf476e37ca89a17ee25ba9a9fc13aa6,6e6d500edc8b08988b0420c71a7101379ae7129e,,6cfb6473fa0b9a6d4e744ea17d0ee7487ea1fe684278e31f7bbc1a467b652819,Tests_failed,0.0,c12f34b008b98d517547bd488391b740e81aa45bcc929039acbcf91ed00095f7,Tests_failed,0.0,False,True,False,False
32,refs/heads/master,2184c30409c14067f5770120b23ec718a73ae6a5,719b71e64b04aaa1cf89a2e9d876f6f6d2d5ff33,d59b15475268fa5153fdf0ae5884098f6f870f7f,,be72e3c84aad4d2be8a5630cdd656a22d4b03d5b99184f4455de85f17c5b1cc9,Tests_failed,0.0,02dc4b3a621e65cee26cb8e87b94e6acb3634bf904c40184b98469541721b436,Tests_failed,0.0,False,True,False,False
34,refs/heads/master,4cb928c91fc1a3976347a03052f849fb0ae024f5,02b097e7a3cce9500198a1ffddfe26a01ccddd41,aa72e10357bd8053071afa25c6a7e0ea23e09d15,,bfbf58a2dd0bf055ce579079646b4733321e2ccdae1430f8ddf54f9522f40af6,Tests_failed,0.0,a2351eb278210acf4d7dce710916bd3b7da0a5d57e7f67ce604cb3046faa6d27,Tests_failed,0.0,False,True,False,False
35,refs/heads/master,02b097e7a3cce9500198a1ffddfe26a01ccddd41,2bcf6d81226ee2fb2d222d1c6faf50291b095f2b,531e14975060f5d6e3df211a5a07e19ed6fd4a50,,62b433f6df86c6e6e6878f5d39b90534de31973b96788928658e3028784d7869,Tests_failed,0.0,bfbf58a2dd0bf055ce579079646b4733321e2ccdae1430f8ddf54f9522f40af6,Tests_failed,0.0,False,True,False,False
37,refs/heads/master,2bcf6d81226ee2fb2d222d1c6faf50291b095f2b,6dcd240d2d6cd4cc762f87c0b971b9b21cce22a3,f5509efa6351f525722951fd00eaaadff8ca7ce0,,84df5e19e70434c3b940c1baa628b337554e0858c5feedfd54b981d1039a1c4e,Tests_failed,0.0,62b433f6df86c6e6e6878f5d39b90534de31973b96788928658e3028784d7869,Tests_failed,0.0,False,True,False,False
41,refs/heads/master,b752f9667df514f5d8e99307ab86d603a840bbd6,cc3ef5873b82aa62c8a8cbc83aca78556235a8e7,db0dfbe9e4c715cde29012197a0a4984fede3780,,f56d7f964ecf74ff44d2ecb5dca2aa718cfa17bbdae09e21a5352eb4cd3968b2,Tests_failed,0.0,43aa08b3066bc7fac36c28821b34ec363c537b81275827a1058e8be9af9742de,Tests_failed,0.0,False,True,False,False
43,refs/heads/master,4668404abf6fa0703315b94d73aaebb74663657c,c6946954fd8f4382e60b3860f6ab157d9014b238,7484cc896bf69b828a89e10ee8873a8a4226ca85,,3b260181bfa18da3682fab8d68d8ea218651237329a736cdf541f5500c82ac07,Tests_failed,0.0,5297785e167a4210af7062fb0febfb323a60c865153ee61c3245e8a859157d8b,Tests_failed,0.0,False,True,False,False
44,refs/heads/master,8820a205a4cb506323cd52f6c0983a12cdd5e905,b60d71f9175c8f011f466c440dccbb14320d274a,e5618ad8ee8e2c1753d6d55c7a1415a7ec115a0b,,,,,,,,,False,False,False
50,refs/heads/master,b60d71f9175c8f011f466c440dccbb14320d274a,5f82017077db25b5ae7a0166d1309fa990750684,12f95ab8b6ff6ed8ee49caf336c145f4a93f29c0,,a9735446a929ad9227c81b1f049dcd4f91a061460ceaf9c8aea1f887ab2bbec8,Tests_failed,0.0,dd21a41dba06154190e06d3b55f57ddd2484f1e315a6ed6e64433b8bfa57144f,Tests_failed,0.0,False,True,False,False
51,refs/heads/master,12f95ab8b6ff6ed8ee49caf336c145f4a93f29c0,b18a1b7c01f8b7bfd758328d82ac9c151de1f1d2,9e59c68e05cde90ec622d79b9b537057ae292741,,60042ed3b21844b4caef93b953e0ed4ff2a30545b28a4dee0ea1c4f57c848708,Tests_failed,0.0,eb9fcb6bc383d018c4830ffeaf0b2368dbfadd7b6be69fa97e6847c2d8ccdb77,Tests_failed,0.0,False,True,False,False
52,refs/heads/master,b18a1b7c01f8b7bfd758328d82ac9c151de1f1d2,1569e1d6af0da819b8a737d4a8cef67c739f750c,154a0a235ff7e219b82dda3c2a953cdae60dd1b1,,,,,,,,,False,False,False
53,refs/heads/master,1569e1d6af0da819b8a737d4a8cef67c739f750c,11782163372b457f28aa1facd8d8c860c6c13f53,5706277fb3ffb74ff7234d062c005af54c5d879b,,f56a17e81e6fb4cc3e74273411c5b349b3703057fde61817c99e81a2362aec38,Tests_failed,0.0,f2196b996ee53829ed6311e254764040ecb0fc4ef4528f9fb8967f43c9f1a9f5,Tests_failed,0.0,False,True,False,False
57,refs/heads/master,5f82017077db25b5ae7a0166d1309fa990750684,dd0b0ff43b654c89e87e2768fff0edd9857dd982,993164e16927cc4ca39c56db28639c48bf00ed85,,db4216cc34f37c637be77a5b4e4eb7490c149296ed6f6a13f179dda14b3e83be,Tests_failed,0.0,598fa3a6fd55368a2b0619e12f44820688498394460001f517c8c8ed88fb4956,Tests_failed,0.0,False,True,False,False
60,refs/heads/master,9c70ec3e84ebea305eb96028b0476dbd4ab48311,83b7b39fad6fa4627b4062f144d18b248cec3df9,4b3b54240070284f0f50e034907dc001dd0cb8ee,,,,,,,,,False,False,False
61,refs/heads/master,ef0ccb39f1c3aa3c7a7bd48a34a851aa14c4086b,d41d8697e446d04186d300fa1d8fe6e42770d64d,c50a66e8d70b1261de7d5ab131331affe58fc1b2,,8342890d831e5b9a9e709acec516d1582ed38ab06f76380b36861a6651837061,Tests_failed,0.0,8b35a37fb4209c45fdb607cee9bbb88edc1d46f4a6b66cf900727365baa4ba62,Tests_failed,0.0,False,True,False,False
62,refs/heads/master,d41d8697e446d04186d300fa1d8fe6e42770d64d,6adc26eb8ad65bbc08a98a621649712c16b0f8ce,2e13152d86de5fb234de828944897186c6661e30,,2d57b864a3921566c290affe41cd1d40b768066fdc58d145532311594fcf8201,Tests_failed,0.0,980944f2836a40eb0ba27eb8b22f703ecb3215a459250990f0bb03244339343c,Tests_failed,0.0,False,True,False,False
63,refs/heads/master,6adc26eb8ad65bbc08a98a621649712c16b0f8ce,199d3ab1247a0298c20ae29c27cfcb658ebef7a5,0d41803ab85655c04c18e9f84580ec784f071912,,,,,,,,,False,False,False
