idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
3,refs/heads/master,4cb8fc8d2a360730d820c379f4f2aa1f58befea7,422488aa16b6a05932c3f4549890f87b20e686f5,4b760ab35dbe5fcd5721315c730293fd31100538,,False,True,True,6,60,False,False
5,refs/heads/master,f5151b342193d9d989d9d397a1e003af4f72bf62,123d89d583bc5814c2415088748e9a43ee9efa4e,99b8997c56c0eb6843484e65056aefb08604cc17,,False,False,True,3,10,False,False
