idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/master,bdf03f2709d93b956639eb60f9f94c69a987900e,78a8b8aa5d07e5aeda528c82542c21ae5bb2adbc,f46aebe6a3ec2c535581b56dfad1abb36763eb03,,False,False,,,True,3,12,18.0,0,,,,False,3,False
3,refs/heads/master,5463986fb16e35913f404a615279b9ecd0455096,426eb62bb9e15d49e572493953e7d9319958f1f8,f6030100f5cd5fe2f34ef699ef6b8206120708bf,,False,True,,,True,21,69,1610.0,1,,,,False,21,False
4,refs/heads/master,426eb62bb9e15d49e572493953e7d9319958f1f8,632de577f9d94c0691f2b25ff2aa7f59ea307d75,211242718e3d06f2b9004f688e8fd3b30b586adc,,False,True,,,True,22,74,1590.0,1,,,,False,22,False
5,refs/heads/master,b834b25022500d4fab32e310a60f9b7395591de5,221a2fb34c3cba77aa83458de4736d1c1dab4568,ff6d6c9413f059d20324d505bdf64c3dd4c9ddac,,False,True,,,True,19,65,1546.0,2,,,,False,19,False
11,refs/heads/master,ae033253b3786a733faf51802aa28dc5e55a609a,4b332ed945b2cbf20bfd56e93b5ac5b3736e8f99,bf799a5bbd6c47550a1388d18caf7e914d3aa07d,,False,,,,True,3,3,,1,,,,False,3,False
14,refs/heads/master,91cc3dacf650f7d7de868044fc92636b28e52524,9ec8b37f9329d586e7107351f57e66bc80922939,8f971472678e7e6d46a2928690d728fc5cf2587f,,False,False,,,True,3,3,38.0,64,,,,False,65,False
17,refs/heads/master,32bf484d306786ae497bb8fc9e556c057db0c148,08c7dcf56fe19972dcf59484924aff2f662ab6a1,77c52afc4f52371884ceeb14f9bc329125880708,,False,True,,,True,9,32,169.0,1,,,,False,9,False
25,refs/heads/master,c3b38c0b78286623022b1bfb8b4cac5a5d732e8e,05f1be895ef13eca5ebc195863a901093d9c63be,e05ab77b5f2e5562b109f4669bbaad0ab6113b5f,,True,True,Tests_passed,4d1b2e312f9a0da65efae4eaebe70fb50d864c7d88bdaef362d831fbf69c6eff,True,40,189,705.0,7,True,Tests_passed,1143f6a8dbb39ab2a96152b6ffdd09ce909ccbf0a52546980c6458c4933a2630,True,40,True
27,refs/heads/master,f3de56c802bcef4434e4d98b0f648653bc01925a,883c831a0db6b9de426fdef2e740767b7e0dad01,7d81378d0a280ffc3f4ef5ea67bf410eec544e51,,False,True,,,True,30,106,1139.0,2,,,,False,30,False
29,refs/heads/master,b8440ba6c3b618ffcfc5e2bafac672e048e15c5c,609fbe564c3868dba09a56e48c685aa73f2ba814,da0f73c66a84a939275104887e56eb37370810cb,,True,True,Tests_passed,2a6faee7e8a8247962ce7d2589204ef2461594ae968478d821ff475835ad1ff7,True,24,97,667.0,4,True,Tests_passed,d37323f82188536be01e56ef73a40897085bcba15e02b42afed3c8dfcf81c821,True,24,True
30,refs/heads/master,609fbe564c3868dba09a56e48c685aa73f2ba814,2e46912a304ee579410734d828e8eb2876b97059,c2c38f304efa4c77744d0eeddfc3fd3ada37f1f7,,False,True,,,True,9,21,183.0,1,,,,False,9,False
31,refs/heads/master,8721bb5ca02a011fe8308058bb030f0efb238e93,f6147d21b2cc6fdca4d076f37414187b1443d18f,60af7ef91c06b1c01993a967ab40d84e65bae0f3,,False,False,,,True,3,2,4.0,1,,,,False,3,False
36,refs/heads/master,1f23888c4c6e3a5609ff7c61bb27bb04af6447d4,b3832ae650d2baea1d88e225aa5e4a12287f37fd,1583046545904d3553ca1fc1166e081b8c3db507,,False,False,,,True,3,2,7.0,1,,,,False,3,False
46,refs/heads/master,ecd18960004f843b2ff2f9b373db0b30fdc322e7,f34f010834d92fef29a24056dd3c0f5fa9066d8b,b36f8b7a068f31d6f82a93b25a14186ec72c8533,,True,True,Tests_passed,add87a243b86698d78447581770d52b8a1f178ee49842a1071559558a06e2844,True,5,9,52.0,2,True,Tests_passed,7e9590f402399523e29a68fc5e5cf6d0490e15922f7bfd1821e8c8387447cf05,True,5,True
