idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
11,refs/heads/master,65fb0bd4fb1853ea9376f198c0a7340399783bdc,68e46c2b802b91f3651a0752946b0aa8e2fdbef4,315b9c7cce9cd09817e7b830dc1fb7ab35d3f7ff,two initial commits,False,False,True,4,1,7,Error while retrieving base sha,False,Error while retrieving base sha,False
12,refs/heads/master,315b9c7cce9cd09817e7b830dc1fb7ab35d3f7ff,3ed3d9753c08d74dcaf841db6c62cdf540d20d34,7ca3d57c20f147011926a988fff8d7dc594aaf6e,two initial commits,False,True,True,8,25,1404,Error while retrieving base sha,False,Error while retrieving base sha,False
13,refs/heads/master,7ca3d57c20f147011926a988fff8d7dc594aaf6e,618f434228f8e2ec957c54106e1c39a3b2f3c264,baa8507395988a9d59768fb618d5bbe26d5cac8a,two initial commits,False,True,True,6,5,20,Error while retrieving base sha,False,Error while retrieving base sha,False
14,refs/heads/master,baa8507395988a9d59768fb618d5bbe26d5cac8a,d788199118f353819ade8e355f9951e96fa044b1,cdf2c28bf1ceb4731b700fff51c3fd232557c1f0,two initial commits,False,True,True,6,31,181,Error while retrieving base sha,False,Error while retrieving base sha,False
15,refs/heads/master,cdf2c28bf1ceb4731b700fff51c3fd232557c1f0,670e14a520b39d5d4062c5a688259bb56d4c9206,101c8abf6c678aa8808b1439427ac9391b30559c,two initial commits,False,False,True,4,5,12,Error while retrieving base sha,False,Error while retrieving base sha,False
16,refs/heads/master,101c8abf6c678aa8808b1439427ac9391b30559c,ff38a242c8f1d53491c75ba0d2904febb3798f55,81af22cb1d430f0f528f554d575728a1b4ffc502,two initial commits,False,True,True,6,6,20,Error while retrieving base sha,False,Error while retrieving base sha,False
17,refs/heads/master,81af22cb1d430f0f528f554d575728a1b4ffc502,f1a3969ab1723342f9f6f7932db2564c0b35c4ab,8ec7606c7be43f48f717145c7f1e5808937cd5e9,two initial commits,False,True,True,8,16,312,Error while retrieving base sha,False,Error while retrieving base sha,False
18,refs/heads/master,8ec7606c7be43f48f717145c7f1e5808937cd5e9,9f32ee94227f0d3afae9f5b5496f27f145bfda42,5d237d5e1ead06bb9b1ddd48aa0a69dce500a71e,two initial commits,False,False,True,3,Error,0,Error while retrieving base sha,False,Error while retrieving base sha,False
19,refs/heads/master,5d237d5e1ead06bb9b1ddd48aa0a69dce500a71e,bc8a1235e36c50d3d3cfbc71cae827e78642643e,9d6a53d5fab5ccac8c3e6df843e759502360bd59,two initial commits,False,False,True,6,3,209,Error while retrieving base sha,False,Error while retrieving base sha,False
20,refs/remotes/origin/pull/1,8c1c0fb5024bc03e59ae5f89c358ca5ce9f44fe4,68e46c2b802b91f3651a0752946b0aa8e2fdbef4,527a64e4ea00d0851263ef53c5ae4bf4f643b315,two initial commits,False,False,True,466,462,395635,Error while retrieving base sha,False,Error while retrieving base sha,False
21,refs/remotes/origin/pull/1,527a64e4ea00d0851263ef53c5ae4bf4f643b315,d79da4c4350e21cdded2e77975cac939fdc85544,d914c4456bd9bf3e3174ae6e5161dfd22b2aa908,two initial commits,False,True,True,467,1063,8124,Error while retrieving base sha,False,Error while retrieving base sha,False
22,refs/remotes/origin/pull/1,d914c4456bd9bf3e3174ae6e5161dfd22b2aa908,f88b33ebe093da20cb1f6be83a80224e74876e7e,010c7337daf63c0ad9cfd44f333b86da7464aefa,two initial commits,False,True,True,459,913,1846,Error while retrieving base sha,False,Error while retrieving base sha,False
23,refs/remotes/origin/pull/1,010c7337daf63c0ad9cfd44f333b86da7464aefa,5a54af936c89ae72c85fd37bc2aef9c0bfbbf991,364d82535cc4d97a42739eaf8167e6fa15d6bd37,two initial commits,False,True,True,459,484,1087,Error while retrieving base sha,False,Error while retrieving base sha,False
24,refs/remotes/origin/pull/1,364d82535cc4d97a42739eaf8167e6fa15d6bd37,7829a4797b69307fce48a8f5ad02772c32ccc3b4,5db17ea08eda95ff82e59d3b505ac9c6c7a32468,two initial commits,False,False,True,457,458,918,Error while retrieving base sha,False,Error while retrieving base sha,False
25,refs/remotes/origin/pull/1,5db17ea08eda95ff82e59d3b505ac9c6c7a32468,da0975e00be9db440265f4d594f92ebafda92962,ebd2edee71058afb549c5b71708b8b5dc7f3c338,two initial commits,False,True,True,459,922,1943,Error while retrieving base sha,False,Error while retrieving base sha,False
26,refs/remotes/origin/pull/1,ebd2edee71058afb549c5b71708b8b5dc7f3c338,9626e210991e5e74ef77aa78c79ba101d05c0a5b,9c582a8d87a8e18e7a0602fb6871499e999d160b,two initial commits,False,True,True,461,921,2122,Error while retrieving base sha,False,Error while retrieving base sha,False
27,refs/remotes/origin/pull/1,9c582a8d87a8e18e7a0602fb6871499e999d160b,8aa102792440e796eac3bd42e255c52e3b9af4b7,5be44703368a3db91a789a46354da484e90af981,two initial commits,False,False,True,456,905,1810,Error while retrieving base sha,False,Error while retrieving base sha,False
28,refs/remotes/origin/pull/1,5be44703368a3db91a789a46354da484e90af981,ba3d76e6bbcf4bafcf74ffcc49e62413cc499db1,40fa69ef4a1c0bc226815f1425b8ca9df46093c0,two initial commits,False,False,True,459,456,1115,Error while retrieving base sha,False,Error while retrieving base sha,False
