idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/5.0-SNAPSHOT,6f91cbdda5d9d2ff783833d2b7fd43fcefb81f12,e48a828c7ee4c90f9077beed380282eca16b196d,d83934d0d79aaa1c1dbd84b4009c05f05e222654,,184,4,26318.0,425,True,True,True,184,True,Tests_passed,6a30be910fdeac9495bd74619a2772a404a12c528a7d804d61ce11840206cb53,True,Tests_passed,c859fa4729382e964d1b8bbd783a4c502c1f2eb4351b20d41be3bdc867a261ae,True
2,refs/heads/5.0-SNAPSHOT,79860cfaaaa993a462d330d489cb94c6d6681b55,5c7bc9ee0a942e4a87e176187e536413050b1b78,aeabdcb763051da30a6c5fd76031f602bc09e333,,100,100,2.0,1,True,False,True,2,True,Tests_passed,5a55dad98b62bf39b51533cc13be9581a2d9a66d7004d4742cd01efc90e40d15,True,Tests_passed,0d583d86648752111d93e4e5458e80b2bd2462cbb2f32d032272102293f28f69,True
3,refs/heads/5.0-SNAPSHOT,86e08fd017d32f64e11cf029ef333c5e640927f2,8e9c6a158913f91d46de0286f238088c6d11b70e,df6f5629288da077604bcc67bb9039292e392087,,124,1,71883.0,169,False,True,True,124,False,,,,,,False
4,refs/heads/5.0-SNAPSHOT,d096b2548a64863a658995b9e1f2f863d8fa45c1,2cdcfa7edac6d4f4081a6a58b89562e974ab4c21,0b8779e73c8704fb3d5ff3458cedd1e978928ce9,,121,5,23893.0,392,True,True,True,121,True,Tests_passed,70513f50e8915d8b931525c81c81a2fed1fda3049b94141ba0ca9da4665ddf26,True,Tests_passed,44dbbb236cad84abdce2d44f67d5de08e197f1d1c63a3eea7a06135a744e801f,True
5,refs/heads/5.0-SNAPSHOT,6c0d9470c3c33f231a84e8f178afa6068aa7eec6,b5f3882e6d229880b96169e54b341f3b557e12cc,621afc4ef5d5b919600267dddca8b50bf2e9b713,,18,1,4379.0,120,False,False,True,18,False,,,,,,False
6,refs/heads/5.0-SNAPSHOT,8bb0e722bc9ab25cdcefbb3f0544500307fe64cc,250785f4fcc631ae35830ce7c9c0aa6edb08aacd,4c7d26e4aa6b20390c7cd133c445214798c68516,,86,1,16882.0,92,False,True,True,86,False,,,,,,False
7,refs/heads/5.0-SNAPSHOT,b0ac323eb813b32d0e387668f0edb7826aea931e,621afc4ef5d5b919600267dddca8b50bf2e9b713,7f818b37acae731fe9bceece0bb535239a8d3c24,,39,1,1822.0,111,False,False,True,39,False,,,,,,False
8,refs/heads/5.0-SNAPSHOT,621afc4ef5d5b919600267dddca8b50bf2e9b713,8db0c1f43730c3b11f3ed1c8ddcdda768b425bcc,8c09eccfeed5038c058eaaa137ec84d792ea5fee,,20,3,1696.0,116,True,True,True,20,True,Tests_passed,e426f6480e9c43c21a858f0a2ff8e8d342e2a7d434ee256f5d648619fcae42b4,True,Tests_passed,aa4acfa0ca6fd39a41abdce1419b44df23cb2d3a3306e3840fd37909fb795c61,True
9,refs/heads/5.0-SNAPSHOT,9a1a55765684cc5e7788f1e58c448d66c6867a62,d04433ce3adc86fd5cbb5181cf5ac61011887570,10d564db4f5306a74cf6042de66f4385bb0bd51d,,7,1,245.0,11,False,False,True,7,False,,,,,,False
10,refs/heads/5.0-SNAPSHOT,10d564db4f5306a74cf6042de66f4385bb0bd51d,c86dcc1febb656ab0648ec485c5117f6e3634dbd,3c15f04c666c85d41014df9a4e3a0e8413a2a343,,19,1,8179.0,457,False,True,True,19,False,,,,,,False
