idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,5a5b292f3046d7def20ff3ffa85e6aa850b285e8,d8be4c863d3013afc8d087082787a19cb805f9d0,36d53e2662dbbb9557e53fd2ed3e0a9c36eb61a7,,False,False,True,3,3,34,1,False,3,,,,,,False
11,refs/heads/master,24f04afcb24fca760fcadc99b8bb0b39027066b7,43b30d8aa1214ef505177e4a752a8256113784c7,766aa174d2106ba2deed1783390b48356774ff6a,,False,True,True,6,14,160,1,False,6,,,,,,False
13,refs/heads/master,599aa3049c5b9434dd50df1fa6759989d8a9c7a7,99894c2a2553752bdbefcc5694549fe4654313da,f347ef56c713f255377272975f2b86f3b46aa722,,False,True,True,49,251,1751,1,False,49,,,,,,False
22,refs/heads/master,55bf625e05510025c51cd0286d8e1c5a5f921fb0,87c19da3ca423f55aad75b4f1a9c2c2d39b8dc08,83d928931e4c9e249f1eabe699979ca6159afc1d,,True,True,True,12,37,362,3,False,13,Tests_failed,8629cd2d3d44e3a2741ee9d6b6772074c6df91e8fbb82aef32adb11e4dff5ad3,False,Tests_failed,e65eafea4c04e30fcaf2961822467ab10d4a381302962ca77e1d2390a0cdf351,False
23,refs/heads/master,35e71ce31d34f5880d37ed74856895ca13d873ef,ace21951672c9600753570245f20387a652fbf18,f1f9f0a64d01fe91786cdd83250fadd8c2369f5d,,False,True,True,8,19,161,1,False,8,,,,,,False
27,refs/heads/master,4d359a24298139d3dd8c003760d51d09a4b586fc,867d4bf2da54b6fd7e289b5da6b6460268f3bb02,f6492d1043085312a799fba2b4c0b87adc7bfb18,,False,True,True,7,10,27,1,False,7,,,,,,False
28,refs/heads/master,867d4bf2da54b6fd7e289b5da6b6460268f3bb02,d65ea3ffbf2c22794facb9e26148f6c6ec02f2bd,225e7bdcdd60c68dac7b18f3faf53264c6ccee40,,True,True,True,4,7,23,2,False,4,Tests_failed,9f1e0900860a9fd9c06e3c8163d4555757c892719c9fb9a92aeff4b17ac8a55e,False,Tests_failed,75ce4009c7132f75d49a09afbfde63c9090e19f130900706e099733727186920,False
30,refs/heads/master,ac3944d845f65a8703b535f5b6c049885b15a4bb,c3d45e2f341eee6205cf0d416433979631c74715,ac28963713d450612cd2843470bcfefc42a49de0,,False,True,True,13,67,288,1,False,13,,,,,,False
31,refs/heads/master,275882dd8be89acbfc6df564b669058853902972,f5884ef3d0706f5e4556af2ffe2c80394b188064,972568b7d70ccabcdb3919e200ca60d1f406c9b9,,False,True,True,40,193,2247,2,False,40,,,,,,False
32,refs/heads/master,ad190c37b0ff7b8f827081c86dbc3e0c1f524abf,8c5b2b8e4f20d13e225ea5fcc7262f23e52fe883,5b588b7527f53ab114cef1c84390fc0f3ef27fff,,False,True,True,21,156,1435,1,False,21,,,,,,False
