idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
12,refs/heads/master,f12e86f7b0c8d5f67b4d9140acb5961219824cb1,59f8d260e0a8208726c81a2b89e413fb91d533f2,11579c2baab0db08f14341f70b848353eed17269,,True,d4b46dd3c10f446227c88c7234bba39feca222e612102f9cdf97e82f6ebe67ea,191642295847721407ad07da911d0c968a69606eeefa3614dd87c8238ddc7ae7,233,True,Tests_passed,0.3590549601217249,Tests_passed,0.3004117284259305,True,True,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80,Tests_passed,65ef7bd8d729cc615daea55b67a674f416448c2805a163f91421ff086af89e80
72,refs/remotes/origin/pull/40,37795b51ac449e14faf35a6cb8b39dca040b9754,8186cc974ab1cfd9a2b69e95e821ed3479a0ca38,62ff2fefb02e9bd24d7c41945628006682c00ce1,,True,563700cb88ed21c1501e475bf2112dde36a3763dd4101178b42596a8dc10cbcf,0e2dfafb6d0edcb5418fff23930537ee6ec79ae2441894d638f506af6c5e4fa8,60,True,Tests_passed,0.2505348269182178,Tests_passed,0.2569353594310825,True,True,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06,Tests_passed,6e396295bb55b8310231243283d54f74d02c11278c3edea512070eb1b3f62f06
74,refs/remotes/origin/pull/53,4f8632c47b1da2f13dfe3a7a7f6edd438ac5b924,65fa667c09602bdcbb5b8f72e2f8ab7e38d0b5a7,5df4d91d8cb7c4c2943c318eb44cb9579ac55597,,True,6849e71b78ae303276f61e2c37e93974ad0a482b6d8c3b91ff48cdfd3d7f89b5,e6e84101ea4693603e9f85e3d246ec4d1f2e3144203ff0aa1fa5dbfe41ec06cd,49,True,Tests_passed,0.2329424845850601,Tests_passed,0.2576230250578645,True,True,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740,Tests_passed,111a5e94ba554a4cf4e9ea20d149aebfec8019bd1317f528bf45d2a646155740
