idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
7,refs/heads/master,69a425eba7a7415c16d341a1ba34603604c06349,8fd3946900e2ef1f8b14729f3e08cc9dda7d01b7,c15b47ca259110e870ededf66195275d18298495,,True,923,0.8971247074557004,Tests_passed,14428c2ed7a2231c5148582ccccf2525b107f59107332e6c34bcf913f43a79b4,True,0.8993708575850352,Tests_passed,d6c76e5450a337ac69ebe8e8af503d086120a3515f203074fb22b7c6e9cdc1ae,True,True,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d,Tests_passed,4c64e9dcd772a16b9078d5d3c8e8bd9b61b122501345f3a894959de3d3780aec,Tests_passed,9e1af06fa24990b84fea9b69110414e0262008d48124362515600d51bc63f31d
10,refs/heads/master,606986f118bb8c4de534c102f93dcbdc1241abd7,f46f05f128a1bde083a51b6f6e9f8f4a0981d7e5,1b78b22f5834adc7b9c1d0d6f93bc818594bb4a0,,True,870,0.8973484468519076,Tests_passed,a972f400f6fcc6d9ee2ff909c932ddc26fe443160251f3c095bc5840d3501966,True,0.8998788857488897,Tests_passed,12083c250dbd413849a212a432fe7c60ae3cfe4c4c126e7bb6021d51bb54aed1,True,True,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92,Tests_passed,c4a4b933bfb68d401af3f192833fc1cc56227542011b4e919cd0a6d7116e5fbb,Tests_failed,4f4204896eae3844da5d34f64971cccb3c4247536d9fa9d3c0e5bf372c3c8a92
11,refs/heads/master,2c159335d40ccfbc9e4451da16b7af9e89f7c412,8838b6c3959d164b3de65fb66200c64a974ed2c1,ad22a3d91da11fca0c0f768011a92707e8be1ec9,,True,827,0.8975586885904692,Tests_passed,3a09f5e5b46ff479023f000713dfd6e5c2f1b21cab7caaf9b03bcb46f0acf6f2,True,0.8993979348155124,Tests_passed,a37ee0ef3b4d7edfb023ecaecddade605fac67f0fbb40c4eeb1667c3730eb460,True,True,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010,Tests_passed,192480cddf95ecac52abb8f4fd4650efd2fa4bad8e1a4ffec66c4058dfa0973a,Tests_failed,ad1bbae0a792def7b80c961ea70a29ae3e2edf6c6190796170d06b4888ad4010
13,refs/heads/master,61edfce9b5d63a4f512af89e58ff6d39cbd6d45c,4175cbcddde42b02c900079b0a6ded1ee0ef7f24,6a0c4546de386baab3e1c835c47c20354def9514,,True,813,0.8978067972543111,Tests_passed,088d2033266cd0f866c26e158f13f39066f9896da0f327eca3817d253326c7bd,True,0.8998822539949537,Tests_passed,5a5ab1a42d9e0b547d429298d15e705a8123b4b08add5b6f4c588a50b70407bf,True,True,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b,Tests_passed,7ae3585005202b9cbb906c86e3f8ca5c551ec1369b6dab40af8e8ebf06ec410b
63,refs/remotes/origin/pull/242,982c608b04aff548cf4cbb8d4980acf7085814da,683349fb0a5856dae28c61a016726738e5fabc3a,60cb4ace3b40e0b6edd78a60d278d80153ebf3b5,,True,75,0.9112103645981816,Tests_passed,8ac3d0ae720d508735f2fee0d6e139f292d4a992a09dcec4dffd4da18d3d714f,True,0.9089959483413522,Tests_passed,fd7322a0dea08a9d0fc9ef4c0e119d2fa7debc0794bd8dee9c252be17451f2ca,True,True,Merge_failed,,Tests_passed,8ac3d0ae720d508735f2fee0d6e139f292d4a992a09dcec4dffd4da18d3d714f,Merge_failed,,Tests_passed,8ac3d0ae720d508735f2fee0d6e139f292d4a992a09dcec4dffd4da18d3d714f,Tests_passed,8ac3d0ae720d508735f2fee0d6e139f292d4a992a09dcec4dffd4da18d3d714f,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,e267d656fb18c815e43d17067530ad02bc7d87a2571d6288083995b82f99c83e
