idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
7,refs/heads/master,e4518891034a288352bc773b578244943142a614,290452f1e3e1d6ffe732bd3425366a46d35c08e5,953e19748eae4d4245cfa43045c4281f47eb175a,,True,30,0,Tests_passed,73c5e818e78a5329368d4a7857ce19a1e17b0539a6bd241c89d2f3d608639806,True,0,Tests_passed,cc96af9527b68fafd3776be44d1a5a1a14520872122379a448613b4d1f337f35,True,True,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a,Tests_passed,cd62b44aef6788b77719fb6bd70cd02814cf427b23cc8b2fd5aab20c929af86a
9,refs/heads/master,a9360739280ff9153d8de5ff4cb89162499c67d6,81a6c412d1cdcbbf6752f3ed2faa0af5690f187c,b4064f200ded716e75b3eea6865456063a1421bd,,True,184,0,Tests_passed,484cf409762fedd7e0921683fba26711e84908a5dabbb352c5061290db7eacaf,True,0,Tests_passed,0f589386b3ce2ed8d0032408f9840339676edc270028b2a15e662ef2d1f5be4c,True,True,Merge_failed,,Tests_passed,484cf409762fedd7e0921683fba26711e84908a5dabbb352c5061290db7eacaf,Merge_failed,,Tests_passed,484cf409762fedd7e0921683fba26711e84908a5dabbb352c5061290db7eacaf,Tests_passed,484cf409762fedd7e0921683fba26711e84908a5dabbb352c5061290db7eacaf,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_passed,7f171a8e5f93f7404164beade8f494fc28a24cc87d29fa07e0e8ab78feb2dd12,Tests_failed,06b6081ade9b6295de0087e4d9dd1880f61e4327376ac0c426cf269384939db1
17,refs/heads/master,3127e7cacfec616e0b6ea7bee472cd3c4b8b829f,d539a1fc858a5648876a4a2acc4d932edd7fa8c8,6722dda66a7cd580c807685aa878112d2125760f,,True,59,0,Tests_passed,6db383e9fedb451f78b9f5d55b750156fab3a24247b65f1e8c47db9840142756,True,0,Tests_passed,d7fd89093d3dc5657abc40afaa5363b4d75852f97cce3a9900dc1b4635852757,True,True,Merge_failed,,Tests_passed,6db383e9fedb451f78b9f5d55b750156fab3a24247b65f1e8c47db9840142756,Merge_failed,,Tests_passed,6db383e9fedb451f78b9f5d55b750156fab3a24247b65f1e8c47db9840142756,Tests_passed,6db383e9fedb451f78b9f5d55b750156fab3a24247b65f1e8c47db9840142756,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,d35a6644a412305c73b5dac763f1584cbe697b7b1a92345e4cca0ab97a646ff6
19,refs/heads/master,cad281c6da899e58fb7963f4e1c4bd46f06b27e9,1962beb0736dff5c917362a1f9cae378e3c46254,d375175e2c957bac8151d37997d8ea2a6f98b938,,True,91,0,Tests_passed,2b4432ecf9d7ce9f76481f5d36e4c03d406a47a5872a4599ae2311287c7317c6,True,0,Tests_passed,65c73f75a459f9350aea1536569eb1af8887a0520b8b06292123f6e39a60cb68,True,True,Merge_failed,,Tests_passed,2b4432ecf9d7ce9f76481f5d36e4c03d406a47a5872a4599ae2311287c7317c6,Merge_failed,,Tests_passed,2b4432ecf9d7ce9f76481f5d36e4c03d406a47a5872a4599ae2311287c7317c6,Tests_passed,2b4432ecf9d7ce9f76481f5d36e4c03d406a47a5872a4599ae2311287c7317c6,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_passed,3e53a27ca0f0b6e858557e513af21567997a30f48db942ee41da8ba102e1630e,Tests_failed,98cec3fdb404c055ea39dc79953bdb2e2b0f24e9d7abd16c136043e8bd0d456c
25,refs/heads/master,666bdd192e7e1e262d1ba9b71deb1519d626046c,2805c0447a8d72dfe0986f8edc2ea5ecad2a7770,866c956222b8fe71e4aaf38476c1ae7bff9c725a,,True,162,0,Tests_passed,43e0fb82612c9583e683ed44dfbdbbca66ac980f8abd1dce2e9f45a94f892530,True,0,Tests_passed,acb60690624793e7a86ded1445ea198de9e8d6c2f2a4579ec4d7412bb2492978,True,True,Merge_failed,,Tests_passed,43e0fb82612c9583e683ed44dfbdbbca66ac980f8abd1dce2e9f45a94f892530,Merge_failed,,Tests_passed,43e0fb82612c9583e683ed44dfbdbbca66ac980f8abd1dce2e9f45a94f892530,Tests_passed,43e0fb82612c9583e683ed44dfbdbbca66ac980f8abd1dce2e9f45a94f892530,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,a275a5d5020a17e421bbc0ee0057070da0899794acbb980486a97355124f58e7,Tests_failed,61d6e3ee12613d1473a1c63114bc2d69eb48156755908edc6fd05ba3f072655c
26,refs/heads/master,2805c0447a8d72dfe0986f8edc2ea5ecad2a7770,1ce41c572f6f91b200d50e573b4217f85e075973,3f43f2d75a3a34d296324644515a4cb029d0bd70,,True,334,0,Tests_passed,9e479499899934533c176b0e8fc1555fa985af8691dc4af2504e32c96f7b2c2f,True,0,Tests_passed,7ea0ea695a4b8b2a2fb96160490ac8e4d53f315585c73d789f2b9efdeff3f3c7,True,True,Merge_failed,,Tests_passed,9e479499899934533c176b0e8fc1555fa985af8691dc4af2504e32c96f7b2c2f,Tests_passed,9e479499899934533c176b0e8fc1555fa985af8691dc4af2504e32c96f7b2c2f,Tests_passed,9e479499899934533c176b0e8fc1555fa985af8691dc4af2504e32c96f7b2c2f,Tests_passed,9e479499899934533c176b0e8fc1555fa985af8691dc4af2504e32c96f7b2c2f,Merge_failed,,Merge_failed,,Tests_passed,9e479499899934533c176b0e8fc1555fa985af8691dc4af2504e32c96f7b2c2f,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_passed,2d2825069dda7d4bc8f92c2e31ee930e6eaadafb689808584d5048d329e568d0,Tests_failed,f57c846cdda50ffedfee8d5dd917d35bbfd5a78a954c8bb6e2f24c9b0d4b4aa0
27,refs/heads/master,7956093330d2d223c6702028873cb1545b6ee151,7afe8b67581f92517c0b9e4d471cbf8771317272,36c91e8bdd3ab0d07578b76359d1f2a87eb53797,,True,493,0,Tests_passed,ead8526f12ad39e08b6033c9d73f81559f1e57118394bb0af13aafee7334e533,True,0,Tests_passed,d3b4e1add5c5b6ebbf350eac9ddab546ca0aacc21d35a20cb67a8e81ff601899,True,True,Merge_failed,,Tests_passed,ead8526f12ad39e08b6033c9d73f81559f1e57118394bb0af13aafee7334e533,Merge_failed,,Tests_passed,ead8526f12ad39e08b6033c9d73f81559f1e57118394bb0af13aafee7334e533,Tests_passed,ead8526f12ad39e08b6033c9d73f81559f1e57118394bb0af13aafee7334e533,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,be126f7e597a45e8f1b91d815389e0b78514d7c13dc2d8efad64c5103d0c25cf
28,refs/heads/master,8bbc56261c6da51ad7c49b74aba9c9109487f871,4a431b9836e38b47108ed2a68023464e7db6a00d,d8fc8f1836a5df3f4eb313cabebdc1732103b38a,,True,64,0,Tests_passed,9949342dea913351d3ef40a56299cc07e0b11879e5642bf05ec37db197977665,True,0,Tests_passed,bbe3ff0865c5d066192937d55c69d4441ee3b7d06082f99096e0d8cd021166c2,True,True,Merge_failed,,Tests_passed,9949342dea913351d3ef40a56299cc07e0b11879e5642bf05ec37db197977665,Merge_failed,,Tests_passed,9949342dea913351d3ef40a56299cc07e0b11879e5642bf05ec37db197977665,Tests_passed,9949342dea913351d3ef40a56299cc07e0b11879e5642bf05ec37db197977665,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,ceb58db3640cf7cefabd9de034e5df70756dd55bdf3827582b707cff7664230a
30,refs/heads/master,5a57f6a24719fd793655fad3f6c1a3263f78470b,28eb1285afd8e430f662d5969134f0099da48eb0,d7e584139d2933c0d2376986df750354c4ca846d,,True,48,0,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,True,0,Tests_passed,e4504e0b14d98120742430212ba3d72140551b7e9ae46a55135963ab5d5a96a3,True,True,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2,Tests_passed,1d6cf6098259fabcc868cc45a11a34ee08c38599f7b4e99c6f23ca7b83385ee2
31,refs/heads/master,28eb1285afd8e430f662d5969134f0099da48eb0,d5c748a2268aa7a026c603b1355cb5ab43d65929,f5109f4ad686ee10d77f15a9cbea8c0db1ab8f65,,True,34,0,Tests_passed,03fbc75a53d793f6a92e652be9244cc70fb00e0eeb6057f31e8ba1dfc01c9286,True,0,Tests_passed,279bb069334403aa2a6d377913ebd7050962fbb10561cf166e2de11b0d877149,True,True,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300,Tests_passed,439190f2fea109d24c42b27d43404186c7212a71b9c537a9cf6c57294a81b6b4,Tests_passed,181c6816000551c9e3794823431aebc5f2cb240bb1869a846417a05daebb4300
