idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
1,refs/heads/master,9f0a13079558fe495b6ea2a9b7f46e818639b4e1,807a06e637a1abf53be4575182fce01811c045e4,bf409f4ff5aa1ad3a51195230112967f38a5a5b3,,True,2118,0,Tests_passed,0a7c40482c731031373bba526988e79a8c19193592fbeadfd4f83d0d41daae32,True,0,Tests_passed,195d52203e15eb03a676063ed8305852d13f390a953ac5053fabf21a8b3ffe8b,True,True,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3,Tests_failed,3e6621f855de6efcbbdcab621c81d847e88b8a050c5dc7e57ae575f0d2f4c3b1,Tests_failed,8eb1286c41d9821d1ba77835ec303ef82b483c4833e593853ad5446e78bcafa3
2,refs/heads/master,fc7692383bdfad5d1c7cc7239be1060df5eec466,df924fc4c603b447cc8ff8e52e499557ae7f414e,05399c5c34f4e19190c6c8ce7f508d81324caf88,,True,2126,0,Tests_passed,8bc400d3901b9f6402041e8bb6c9e2e7216ac9b7d5456371d395f839adb50037,True,0,Tests_passed,f12d5357d22170a884813159cb3e86b7dc11e27f9a45b6e06ff5a0c56cdbdf99,True,True,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,86a969ac0a05cf8a3b7fbde64324b05836dbc2b6402134b4a637a31d867f6de6,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,86a969ac0a05cf8a3b7fbde64324b05836dbc2b6402134b4a637a31d867f6de6,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,86a969ac0a05cf8a3b7fbde64324b05836dbc2b6402134b4a637a31d867f6de6,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd,Tests_failed,8eaf0da6c848fffb7f4073cf3ca9096d9c2584c9ee9689bb7087ad34ac9c7c6c,Tests_failed,5d5b64276dc7aba8abac36a107d4ebf9af038bdec84e6de29e6a46708a999bdd
3,refs/heads/master,4a6c6ef8098ed4ab0ed86c6704e87b49bfc8ffc3,5fbfd91f610c0d57c1e65724ef9e97a85a8e31b9,f673bb876ae20ab0b75369a8169a321c4ba98426,,True,158,0,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,True,0,Tests_passed,d5e4a74b6e51ab69f5e2ae5b37a52e467f8e75b1d5c43458022b22105bb62c9c,True,True,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b,Tests_failed,5e8f88e1d83108b96c9f173a05d169b371fd80d7ebaba630a35f11cf1b84859b
4,refs/heads/master,5fbfd91f610c0d57c1e65724ef9e97a85a8e31b9,ae830eaedc3c446fe9a3206814e48f4d3a8ede63,eb671a422154a4694823223d1b6572b8eedc61d2,,True,168,0,Tests_passed,83b99174c7d49332c465cdc793b1f51c50159df95ec6288928e89a6fb6f72b3d,True,0,Tests_passed,45ea0d634d2dd89e3d6425fe7a4914151e9b70e28a04dc6672bffc6c7e10535e,True,True,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825,Tests_passed,5d240ed68166dd5ab4de6ea35fb489463e72b48677924f10a9179be851e3e825
5,refs/heads/master,dfb2b5810c4ef1ee57c9a8d6886db0ae32870f42,71679ee32626c25f987527ae16734dd844a97f26,85c38e009f933c228da76c2d3a1c16947a822755,,True,82,0,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,True,0,Tests_passed,9a26d8d68ba760e30272b377e9bc0c65190d05f2d545ce990e5ec8c270c21825,True,True,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a,Tests_failed,f634324fb93839fff1b7a686202f8ca6428aab4f2f84c5a05ae4d588a4a6467a
6,refs/heads/master,71679ee32626c25f987527ae16734dd844a97f26,f9c9e6c35e2232343d0dda1c4138867eec480679,9926f94d37280382183524ce94a4459654f632a0,,True,71,0,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,True,0,Tests_passed,28860ddb3d3b0b0ddb1a0239736997a8bdd86b90d2f20bd6328b30f8c3219eb6,True,True,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5,Tests_passed,64909e04d0a9984b23628696136254c5f4f66f8c45be157afea57a2eebb145f5
7,refs/heads/master,85c38e009f933c228da76c2d3a1c16947a822755,ab8eaf492da782d1e38c0b38e1a3e7b26a910713,f9c9e6c35e2232343d0dda1c4138867eec480679,,True,179,0,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,True,0,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,True,True,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_passed,af1f4fd8152395319c677f5ae5fa3c0e5f8de099d2f33d5160c6c7f95c2fd370,Tests_failed,8031ed7edd84afb856e8ce9d58c2960601f9092afbf11fe7bed90325dd38e806
8,refs/heads/master,f9c9e6c35e2232343d0dda1c4138867eec480679,914dbf7fda7bcc22353feeb1b72ae0f0cf372a4c,16501d1fe1d6a495e35aa5f9cd9fd3f12c5e5999,,True,90,0,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,True,0,Tests_passed,d3da93a822e0b2c1ae6bb48291968da844f2230eecee989feb207bf6d0515584,True,True,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350,Tests_passed,1ab3beeabbfe1c5597a93a90adf27504b7f460b94efd1882d6bbeeac80bc7350
9,refs/heads/master,914dbf7fda7bcc22353feeb1b72ae0f0cf372a4c,a1f212b188bb97b3692edf01df89bb56b62e907b,35db4044f9cc1d7c0728b8d4f8b27fb53a0b1839,,True,543,0,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,True,0,Tests_passed,eb14a3c0cf3627cc3294da86950a3c1170e3e43477939d4715e21c322e74c4f1,True,True,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1,Tests_passed,7b0f115e5f772ba676afc812e057e09dc1daf6217abcb4dced3b9d1ff6eedbd1
10,refs/heads/master,a1f212b188bb97b3692edf01df89bb56b62e907b,ddbda5269b86ee322fa22caca856fc24fc6e6b68,8bf7914f5baa69adbb1a10c5b19637987b9b6b6f,,True,207,0,Tests_passed,31cf23a2574cb0ca476cba61bece8f1edf261ddf088686395e83d2aa8c676b50,True,0,Tests_passed,59adf33ccf8b1e89f521c312fca0587f79ed6b631d61afb53b481f5578d0fd75,True,True,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9,Tests_passed,3557d358d11dfeecc7140c08830896d7c3e5ac0ce9489ca8316da29b5947d384,Tests_passed,55b754a4283bdeb99024dc4e0e1526ca85c833f525f75ffe59727d6d6bece6f9
