idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
2,refs/heads/master,7f36badb5e72494180cbcec01ededc654ceb51e8,47d7247940bb815c6c463cae1b5f8836ff60dca3,dacd6988a9a24df1e9e02973ecc658fccafe885f,,True,49,0.7708578143360753,Tests_passed,0b91806b0050c3a0a7dafb1421471d266334ba1e5e07e8a0e8b706153ecb273c,True,0.7828447339847991,Tests_passed,d4266251da4f2378210cad0ad83ffcc0c808ef4026d6d11cad33b3c807419a09,True,True,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,
8,refs/remotes/origin/pull/6,71e97fe44ccca1721d2c7df6f0d715fed19bf06c,47d7247940bb815c6c463cae1b5f8836ff60dca3,dacd6988a9a24df1e9e02973ecc658fccafe885f,,True,49,0.7708578143360753,Tests_passed,0b91806b0050c3a0a7dafb1421471d266334ba1e5e07e8a0e8b706153ecb273c,True,0.7828447339847991,Tests_passed,d4266251da4f2378210cad0ad83ffcc0c808ef4026d6d11cad33b3c807419a09,True,True,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,
9,refs/remotes/origin/pull/8,4a1a0fddc34b3d1ddbed9f73268ac99ecab0751c,e686d75f29ddb4d24f2f7bf71e6b0d5e24d5cbe9,d8a69d3a7ec3bf0a0bfde214f16fe12ed3ab02f6,,True,25,0.8087215064420218,Tests_passed,74d5c4a10485aebd1fb5b23ea7197a6be05bba305d3b62d26b2bcf45805fe2ab,True,0.8090999010880316,Tests_passed,ebd0e723da878ff0d0c091c5cfa798446070380820a03ab5e8411724d7d9f9de,True,True,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,,Git_checkout_failed,
19,refs/remotes/origin/pull/8,3c2887af8a8438737dd98946b69bc42f80267529,f857d907d030cd809bc485cd847a2abde8e50d42,cc196771fc1b45edfab1e44ecff0c1b499ea4e78,,True,3,0.7724620770128354,Tests_passed,42c07d4a09e442c86d42f8f16b947412c8e4f549f6e6fc47f97cdca0fb2755be,True,0.7714285714285715,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,True,True,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74,Tests_passed,3f369fbc6d9fa8db9e4e664d87c4445e80eb8be72b4ebfe5f3508acab76e0c74
