idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
2,refs/heads/master,0dc76facfdfe614212c470100c46c8a27a0b7bbd,fe2dcf75d74b6c00643ece42766da293fa53bad4,cb2d84962dfddfef2f933d50360556b43f56221f,,True,132,0,Tests_passed,c3fc49b0b1deee54a124179df369d432c59cd362f5b51953a5464c2cefb437e3,True,0,Tests_passed,ffddffe513bb90f899295a145c149778edcb67c9851c985e7acc41fae0c0e69f,True,True,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc,Tests_passed,7f43377611845a2a3c65b7ef31ddadcb47fd30cd3f90f5cc664bd01d86b974bc
13,refs/heads/master,e77e378c3ffa5a63dbd7c0e531c7ca226455a5dc,91069a50b6ced570918ba561b1e369d109414eee,0fe8560f544e41f2372dadaf8df54b53536147f6,,True,23,0,Tests_passed,da80c9f04528d9ceb7947718ebcbded9b6846dfd5ab50e083393fdb1b415deef,True,0,Tests_passed,0120f2eb9994e7572b4d0ad11e86c72d3ea2ca0e50a1b51e89ae830f973678c0,True,True,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc,Tests_passed,b61e8ee681b3713f5e24eeea0d3745f16eb75aacb8b0ddbc0d014e56a44695dc
15,refs/heads/master,298ff7a3d763f19287aedde95a413fde171f1c2a,1966190c66e9c2bfe1df4789cdbc7a2b89947508,70cfb42faca8fd3c92707842243d0fe9216173e0,,True,5,0,Tests_passed,2a4dbd6595d71e2d68669ceb8b0d438ba7860a8d995c00a8b438111bfd7ff84c,True,0,Tests_passed,bc5cf0b1aa6f6223d5bf85cfdf28c9c86ab61cb3b24854b1e140d42c43574d48,True,True,Merge_failed,,Tests_passed,2a4dbd6595d71e2d68669ceb8b0d438ba7860a8d995c00a8b438111bfd7ff84c,Merge_failed,,Tests_passed,2a4dbd6595d71e2d68669ceb8b0d438ba7860a8d995c00a8b438111bfd7ff84c,Tests_passed,2a4dbd6595d71e2d68669ceb8b0d438ba7860a8d995c00a8b438111bfd7ff84c,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,085ac1f87ad2be9e2d60a78742bb5e7c544f6313159cdcb0074337ef87972ace
29,refs/heads/master,ce163b6f3e7dba6d5f73a1990a10c426676aaf30,e158bccbd63caef2ac0696e98a3624defe34e555,5e937dc85e26df0a883762cd33489598046301fe,,True,717,0,Tests_passed,600840a57751d45ea882ab7423a89b959785e0dd8db19e261a298f4dcd2235bf,True,0,Tests_passed,e80393d3bdc4373c1444833945c5274e1d10015a45098b78fcc92c20f2f10523,True,True,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e,Tests_passed,2f709f83892f62a030b41af875d5d2a7dd7654a13d8d14f553f5d110f3a04c2e
36,refs/heads/master,7ed83b026d3ec0e99f57121581c92d59c2767e86,7bcf57b1fe8e1e6b5bbbc41799ec52740555041d,41311139de3326275e07e8e084877d8d927553d8,,True,153,0,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,True,0,Tests_passed,593408c16ccdc4578d482b04e064ab9de7851ab7862d69ea1111e2b43138c265,True,True,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb,Tests_passed,dd1291f2945768a9c5157bfeaafd9b490125bdc03e21cba45d07c416db1db4eb
44,refs/heads/master,d3ab593c724ddde38019e8485e0b97cedb44da3f,80ea701874078072a279d61c92b545273be650f8,d97046f8aae958d4f77880d7acff2d8626297fb9,,True,84,0,Tests_passed,bd05b609da661114b2feb44585a667155732088347bca53ade0dd26bcabaee94,True,0,Tests_passed,853e0723c846805ce02a28d6b4dcbf9fda6c2f803fe29ef99024b8bb64a34367,True,True,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f,Tests_passed,aca5421197eae8d00e19ec33bc984b43bf4683a15ceed680a61861933bc6a70f
58,refs/remotes/origin/JEE8,4448238842cf7d4d50f336cffbabb5724c7ebf17,7cd4b9ef3f47cb693248cfcea40ff1310bed87bc,99df1e70eb8f91ce6dac41ae63e5ca5c28ac1688,,True,41,0,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,True,0,Tests_passed,e151926958c4112f42c7e621442a94b667be07621f677f2d84f4d4694ee8524a,True,True,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,d10d73f33cb3af43886558d8fd9dbd3284f65abd7664774193903ee6fa832749,Tests_passed,57d65318fefbde20d4adffe98dc6cd9e733c03475dbbe365ef95916e271ca9f9
64,refs/remotes/origin/pull/277,48659940f253d34e5194ef4c5935000aa5d5ce22,e4080c2d06bfcb70bbc5f7736872fdbba5816627,44676c8c5e55c881984b0239ef55b4f739a6997e,,True,2086,0,Tests_passed,5bb66ea9a468b6b77b9f6978323f8d6360e8995b8464652afb89f9b53f4ad807,True,0,Tests_passed,1246d11058ba644e2d796d7bd3e75bdf346c6102fdf4f7ac344b418a78b4c737,True,True,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f,Tests_passed,67f2f6a3e0e2db1293866fcae2d9ef76b9ec718814039d1ad17da223f6b9e0dd,Tests_passed,0a1c3cce3d8a3332dd8df82cbf9b83ffcf9e2b40cf71a8edd1b2cefcbaba114f
65,refs/remotes/origin/pull/285,1afe17685c2e4fec43355cef07dd4bf95cb8a01d,e70edad94692e3b0988430c64b24240676ff02dd,74adb71f03d8a1a21ede53a2250dc5db13be9ab7,,True,216,0,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,True,0,Tests_passed,65f846493fd18d9f3334cbe4a34a037630c60725f0265552bf19d3d823293224,True,True,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,44bdafabc20740bab51f3103b0ad49bfd1e8a739ba640eed5770f5bc692e1dfb,Tests_passed,8daa9c7a86efdf448c274a8fb8d818a829933924422eea8fdd425f31d928ea1f,Tests_failed,9a4e1b20d2dc14341bd87848f2e42755cebc760a295c6a744d7e03130eeffcb0
67,refs/remotes/origin/pull/291,449b74ce80ac20d249bbea7242899b3a0ab05bcb,c4af67dee1c6fa62be9e5a1dc2a10f773a8dce15,021f446d5bceffc7169ec463671236c04aeb2022,,True,858,0,Tests_passed,7c6e3949a3b8911b0b5613380045a5c1a124ba4680b08f516e96f2b6309880e6,True,0,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,True,True,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898,Tests_passed,8978a32cdaad3a67a4379274374ead240493e326c4bd5f9bf06dd73eb4cd5898
