idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
67,refs/heads/master,a63767bdc8d3c0e9910645c87518aa3f7b151a9d,974320b292de440631e6212e8ef6b2556a9c847b,6f8a0b461f4dc5fd144702209ef64a877fbd8c5d,,True,20,0,Tests_passed,41d6cc876bf74ed10720ca1b34c8c38afaaec5ca7a6023b962d48f93029f5a88,True,0,Tests_passed,2b76be847543d5d34ea0980cd4cae62d9b4a9ad9ee3d12af2f78479716d9e160,True,True,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02,Tests_passed,2863ba428446938ac13923d1d5a7403dae7f82008e9ad05baa344152fdad2c02
70,refs/heads/master,cb19c8c127c6959d2c605f3b05ad8d992e0a8f09,138e3ac1ec94003f9c65ff99447d82ec463edf32,5bb68340866b21585cf35b2b4917da3e432c17bf,,True,21,0,Tests_passed,da5a379b4f05d39db884ef205a7fc4dd52d6ea9e479774827e21893c0f7110a7,True,0,Tests_passed,c2ae68e74f305703ae8ae2774a6dbd88a41fa9e37754cb54de5c2a5b58351b39,True,True,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c,Tests_passed,aa768375cdc709765d959c2f4818a55520711e83a0e8384bbebb1a8f4b61339c
71,refs/heads/master,e1d5f66a473dfe8894e681743a8e3fda731f9abc,16145742c98da5cc7610f49bbe577388b5b7220a,3ad968e8577e7730a6429e923d450e14fc3bc66a,,True,30,0,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,True,0,Tests_passed,0892656636ccd8d01d6d99b59bd8e11b8edc9ca1a5ed082f9030b48133c03657,True,True,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3,Tests_passed,af906bce72bb66b0fbed4a814c626cbc0038f3bfb1d4fcb31f84c249c6d491b3
72,refs/heads/master,16145742c98da5cc7610f49bbe577388b5b7220a,ecd9a10cebefaa4b016bf1df545f7f8376d6f5d2,75945c22605868d2ae01bfeb9b1018e7b656e11e,,True,76,0,Tests_passed,2b59587fa0cf881c01eaecb2294e75a9ef365643ff2226bba1ae9b8323ca448a,True,0,Tests_passed,b07f87d1da7b170380e5a0400063105ac6621d7836c18962be91cd98ccdb9d15,True,True,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d,Tests_passed,f83e93f1bced0ec00921708782e0827aca4f8772ba3ea715102f0fe5bedeeb3d
91,refs/heads/master,9d29aeceb090f81f87335414edc44134d0a1b964,ec1bfaa56742ccf313849e6f9ec4f47f7c25a595,01e0d4f30934898368bebbbb391d41659ca81476,,True,573,0,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,True,0,Tests_passed,6287d73f140e4b5095335c494b045b22847a818a9b5cc18cf977ecfa047051fa,True,True,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_passed,b95e6f2e27ab7694a99a95f5ba9585dbe8ac7c146fffb9cfd812678927c6d62b,Tests_failed,d5de4fb7e8a99d42634bb47c4f5475cba41953a0cd42531558d0b7a7bce9a023
187,refs/heads/master,b918df820e139af36241be955991b9e5a69d361a,8b2e212fc24f5e3d4d9850233dceaec5d20b9dcb,c532af1c326ce6b77d672c091b4db512136b446a,,True,69,0,Tests_passed,c8af9bb7fbdb095c5b93a7c16c94bebec833e43dc61cdf91c27c1368566ad391,True,0,Tests_passed,41049ac91e34d60f32c8c4301f480451170e55077dff49d9a57131f32be08884,True,True,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f,Tests_passed,a9f07bb3e9a7c66ae3c07ab2ba2351bd125559299bd2db9ad2ff3ba90506122f
189,refs/heads/master,bf7b1ecd4e2b72560fd8c05bcdd5cef33bf45f67,d947449bf5f3f75d0f653796058884f59d4ae53c,a6e36ecb4e4e170fed7124868ebe2f070a210b37,,True,276,0,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,True,0,Tests_passed,56ebc32ca2320726374662b064c572775ec2c512b8aa0bf24846eebc17734550,True,True,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_passed,9966f2e5a94bf6375729e84dd5c981228edaa0bd28b2836b8b5dbf148f6c19ca,Tests_failed,a0fc555884905f7dd874c0fd87ab054a4b140c56be99a0dd4a89f5c224b47ad8
192,refs/heads/master,7de865527033e53fe84739b53aae1f03ea3dbd86,7ba3fcbd57797fd167e07c1660d581915a0550aa,8ef972b168390aa9d3993b8d59347e66bf3d49eb,,True,1426,0,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,True,0,Tests_passed,a5d5c3e03c9d1cc8ec484488fa809884d867f0e0901510ce69dfa5cf91a092cf,True,True,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_failed,397502e8cf657f4bfe87f74046b944edc00be1f8f7a973a7acde26bcf2c98c14
199,refs/heads/master,7ba3fcbd57797fd167e07c1660d581915a0550aa,1361c58c36ab31f4d602238e924b9709fb13315c,d1c9718f3334baab5e8458d47ceb1a7c1b266a20,,True,26,0,Tests_passed,dfbd67d00892cdb65be915403040ce0b841b8af3a497e7107987f0d3db663594,True,0,Tests_passed,54c46e7d428c95e1067b790f4d652e87bfc3832a5d123f93bc88dd4df1dbe793,True,True,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b,Tests_passed,7d840a60552ec860ea974c694dd9cc76da71c8a6bc6469aa2f4135ad22d4066b
203,refs/heads/master,ab8a29b0bfdf8b957b82841308b71763b97ce225,54ba018e1e9d7dd95c143453f01bc0a3bbbdcdbd,53de50b139ebac1a1871638d6bc1a6b1106ac4f8,,True,20,0,Tests_passed,d78e5bd5f59eaf1c7e532de83a81e2a38c0416a969f062d2fdb6e682a607f69d,True,0,Tests_passed,82eba5b7d3924696f8102bab4eee53a3590dd04025ff0cfda0f1f3fce3ea9224,True,True,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5,Tests_passed,6263f4a5ddcac9278c3a044abef351e642733f1ea5aec240839109bbff8b68b5
