idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
9,refs/heads/master,266bcc4d5d0fbd230756539f93acd9fc5ddd2c5c,c780ef616bd6c7340f1d8a5dc8c209376a76451f,9fdd41b17dfffd16d2ce566bb95287a2ed2a5bbb,,True,1760,0.8841601540378299,Tests_passed,3d14629c5302849108ad80e78cf2aaa9db573438e0156109f7fec61331af9d5d,True,0.8825865322330808,Tests_passed,374479d20f7d527a4be1fffdd08979caa1a473b59d34576c2930346f07a7bec7,True,True,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00,Tests_passed,78fe199501638ea08b1d280842b6688f823df481c5f6de12affa2a5425b95c00
18,refs/heads/master,f8a80699363e4a1d749b0207d566f27b193a07cc,f94e12b6c599cffc6f3e5d0b5f67d320fcd841e3,2ac1743f467734e7f7e48818f142527c981af40b,,True,437,0.8803270954552602,Tests_passed,df58fd230858adaf294a4b540998c3d840e197345670227b893195eab67be3a2,True,0.8803958529688972,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,True,True,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30,Tests_passed,1ff7fabfab8745302674cc45f13b1595790b860cac14a3fed07e0e28a012bb30
31,refs/heads/master,05176a75580307404fcd91ac380175daa9048fa2,46b07ec45ef7e6753625f08af73472204fa54d19,761ce3e8c804c9b6fa328ea6b612539ce924f2ac,,True,1510,0.8894846978812451,Tests_passed,fba0bcb05c3c4447c0cedef9d95ef696ec2013e7971ec9bdaa4b9877e9b5790c,True,0.8900927249160823,Tests_passed,15e0eaca80152f7c68d7dba48ff8a09d422266ffaecf2d80e28317f7d8eb3598,True,True,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109,Tests_passed,b18b33339eea12cb998edbb84d767268ed76bbc5a9488fbc758b4b60082be109
43,refs/heads/master,d3a51772915cff2b36aebf4622dd367ad60f6459,518071297ee09d47ca8e9945cd050f386fc36ed4,91bcfcc46554f5c39e2d6d48a07ba625b214f570,,True,4,0.8838948787061994,Tests_passed,e1099b2073d227bc8f9525a53dfe133a45c9c4e113fc4a99e4b696083b9f4db6,True,0.8851917527206982,Tests_passed,ff6fccfc222ccf856b369692d35c5b90534be258289a8231b28dd6b009b813cc,True,True,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1,Tests_passed,883ad9fd030f516070642b26b985dd50d7b71264162bdf40892689c29c406ec1
64,refs/heads/master,cfb682e9da63f308d26e547bb7d0b350ef3eda42,748eef8b96068cadc45894967f58f015860afb1b,2c30851e4de51181b018a4e0d6605ee2c9776695,,True,11,0.0,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,True,0.0,Tests_passed,ebadb6dea777f5bb72010fbbbae0a99614be8337f71d4c86b95e58e5a0a50a0b,True,True,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37,Tests_passed,968e364f505a8895c2799aa63fa8adc489103c9d936502e6544a8e9064295c37
68,refs/heads/master,5f88079956ba7fc4551a5fc51dc28d82e33dc65f,39bfb4645c23a673684dc5d62278cd83937a38c8,9543f75f4601278abcfd0a16cfea977399b89052,,True,1671,0.0,Tests_passed,bf07b0b051e5e627e95d1e33f2d4f3410e547b9f72d170314cc337ebb74f8698,True,0.0,Tests_passed,c0c8bfa9d63afe33588c3d0187cf179dde006ed247cbd6a1a04a1ef997eb8cbb,True,True,Merge_failed,,Tests_passed,bf07b0b051e5e627e95d1e33f2d4f3410e547b9f72d170314cc337ebb74f8698,Merge_failed,,Tests_passed,bf07b0b051e5e627e95d1e33f2d4f3410e547b9f72d170314cc337ebb74f8698,Tests_passed,bf07b0b051e5e627e95d1e33f2d4f3410e547b9f72d170314cc337ebb74f8698,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_passed,94c7eb9a427a3d7bc73a7a61a68265660f82cd39ae59fca42a0bf50b38e8c770
72,refs/heads/master,703228a3d40881ea52faada723726b05f6d77b8a,fcc6361946b1809771e136af566518320006c01e,a7bd568249f9ec20b69b2a700da6a0648e93a842,,True,674,0.0,Tests_passed,47d75bdb55a00c3ac4280ed723db8965dcafd62ffbfebc73a4923a69d22a4ab5,True,0.0,Tests_passed,21bbfb53eb14909804259eaab121de768f70f76d1f50db8bae166538cc1e5592,True,True,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2,Tests_passed,86dab7aabf9e568e31be2667947311aa672ce6aad4e44506a40e64da785f49f2
77,refs/remotes/origin/pull/174,0a34e61b3d58902b985225cec2e726b74a73157e,3f8a32016a5f5a1bc054f59dba071432cf7ea9e2,5dd0f87c8e37c7838ef336e20307caf24b61c329,,True,279,0.8838366852761149,Tests_passed,4852290f723b8b7ed07854c93c21636f700a9f6200e1db9282679a1c06223e85,True,0.8835217769452064,Tests_passed,50d428582e67ffcc342d37951e799dab72c8ae6297aafac47a0190f5dd78db01,True,True,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae,Tests_passed,b86dcb886918e8497639d3c93513fec2a080b74c56bc43530b92b573e104a8ae
80,refs/remotes/origin/pull/174,3069760c12b3bdf6fc445c865769ff847b8954f5,1de01b0c844773361be93d8f53980c2f2f936310,cd5a7d7be8d4a071774ce4566231bf6f8c4f808d,,True,5514,0.8902530694061639,Tests_passed,58543eb863b8eef2ae13699be27646999e70fe44a6a2dce08f81e74b0c52ba08,True,0.8821119097198898,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,True,True,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,257d8bd8d88bdacbd57846b2f988e75739897094a6e36cbdabca6e034f5a0cd2,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,257d8bd8d88bdacbd57846b2f988e75739897094a6e36cbdabca6e034f5a0cd2,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,257d8bd8d88bdacbd57846b2f988e75739897094a6e36cbdabca6e034f5a0cd2,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20,Tests_passed,4ab13d80143b71cecfa09ef7b3acbaa1b57c2a243505303b02011523a58a0e20
82,refs/remotes/origin/pull/300,0d1b15cd6e4982216c209c9a29114395173dfeda,c2751e6fabc6535d23d809760055e5bc23361c5e,d790873fdd9f8c39475812d5ade94d08675ed722,,True,139,0.8822369039045621,Tests_passed,b8db50cafbc5dd7fe97678c79ccbf5bd87b0f362101b087750e43adafb83068a,True,0.8813007616218437,Tests_passed,a197e4afd7c2371c1ac8dddbb3f9c54f8a22fd30704218f4223b2e2094d32114,True,True,Merge_failed,,Tests_passed,b8db50cafbc5dd7fe97678c79ccbf5bd87b0f362101b087750e43adafb83068a,Merge_failed,,Tests_passed,b8db50cafbc5dd7fe97678c79ccbf5bd87b0f362101b087750e43adafb83068a,Tests_passed,b8db50cafbc5dd7fe97678c79ccbf5bd87b0f362101b087750e43adafb83068a,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Merge_failed,,Tests_failed,29a855d5361d2991466d382bebecb074b2159cb34e43f83ca9c9b5d01f417cf8
