idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,396a5bbbbf1a8294617f270ca78ab9dd2d1ac252,bed51eb6fd7261a9788e7caa911685fbe742e76e,06cfcb874756542358303d051b5ae76af7e30c5f,,False,True,94b9607c073770395ea678c1bfcc89fee7dce4f6c87fcbf5644d4abcdc6010b3,Tests_failed,a47fdffb2f55e3911e1615b1d745d5375ab17e79bb98cf1757494b36ebbe2e12,Tests_passed,False,False
2,refs/heads/master,322be047e0f277689edc5b67a1bac8f95cb872da,814deeab98870e3693b2b6ee6367726c7d597f67,23f798831374aac0e6d88681392012dd27853d4a,,True,True,6dcd7fa89d907f32c2b3ef0e654c1d2b223d39df35912298310a9566e713c553,Tests_passed,fb11f5108fc8dd6d040be110f58983ed3cfa398cc08a50917d98a08d36ee5af0,Tests_passed,True,True
3,refs/heads/master,bed51eb6fd7261a9788e7caa911685fbe742e76e,4ea1816ffa155c966e1a931561ddf8a417b4bebe,a0919a3fb705dc6fc08215551e196c7539335f30,,False,True,cfe035564fe2a075a82d859268cc785d0a8fa8d8390647fe654c062043315741,Tests_failed,b33e3199794516657c96141f27d63c0aecda290737d2c2821ad3f57124c77d3d,Tests_passed,False,False
4,refs/heads/master,c3c1ee251ecea152a2ecc448ff9ad5a55cc53f11,111d8324d5c97d7dbae4c0f719fa4677677b5acd,3c0e880c177207a253fddd2e193952985fe0af89,,False,True,46d6e23f8290dd00e4080f9f2ae529c24c77bc5b3e9f0077eef2723fad928acd,Tests_failed,365bd85538bd04cd9fe750c47eaf2eb876e92df7c3946c844e8e3a452a6b2e63,Tests_passed,False,False
5,refs/heads/master,3c0e880c177207a253fddd2e193952985fe0af89,831f631435e74b5d1320b3ed94178a04583d9415,81ec89696d844fca1253503770a09e5a15560e23,,True,True,365bd85538bd04cd9fe750c47eaf2eb876e92df7c3946c844e8e3a452a6b2e63,Tests_passed,df51660162d47d487539ae27b7b369c0ea4bc5680a11779271e549204da9dfb1,Tests_passed,True,True
6,refs/heads/master,a671acb0bbd66df72cb8acd9885801b47063dd75,c3979dd1f7ac324d66110da1447e9b27bc8b6ad6,0caaef68fc59d26cd32a6f4a2395f54f63630485,,True,True,870c680dfaa9fdf6988d23aaf3ad22c63aab7cedefc74e2ae081a11c7b3b2519,Tests_passed,3f48bed992736c6a5c121660c706e069a230dcfa7def2eefa1f716b3af13aaab,Tests_passed,True,True
9,refs/heads/master,a1432ca6f726ced0c5fb1e84ffe89ffe829ad399,32b3648ec61b5df893678ce35f852516f56f657a,17a63ada108ac3c16efd1b17885423cda74a60d5,,True,True,28c0bee6827c3366e469e2a0db04740eba8b7d400db7df00822d606a8311e099,Tests_passed,170d564cf5c84725a6ea13f7d1c33b6f5b087d30a68c6b04ef9e9f1271191e18,Tests_passed,True,True
10,refs/heads/master,17a63ada108ac3c16efd1b17885423cda74a60d5,8766a3edb89a284b8dffb0d69f91e5cb4c2bc35c,ee746dc9c799ac051cbb933e439ccbf7c35b719c,,True,True,e5af86805b625650a06ea94ccd32710734de6b9516b4c00d99a0b1be4c885cc3,Tests_passed,60a0b9b8d71081097fc16cd0977fc132f701e87d09f179580dfac7ab870ce981,Tests_passed,True,True
13,refs/heads/master,b937aef0d5d9a0b38583a51ba74cd8013c2387c1,dd86fd56aea3d7e260c25522e2723ecc2d3d63e1,5d10440989a7594b84549b359bd2e21610129b88,,True,True,ae58dd4eebad076955e6e508573a219fc2fda691a90ab9fed7db7eec291e7b1b,Tests_passed,3542ecd0065967dd03e3c7909e72584a5eb335ff4496f72242bb881c3d9d1b77,Tests_passed,True,True
14,refs/heads/master,8411be6eb9f22a908b7a1a6e6ff5b86884474acc,4c371dbdbe21edffa6c833d13f222a3a91cd2a18,816646266b4f416683ea7bf70505dfaabfa324bc,,True,True,059f0f294af6c167638189d102881cd3f51144f386bb894385b6d0030d1b434a,Tests_passed,8c9e2cc97bcf657521f4bec99e9c9044955c913ca38cbba3b35545ee9a356e80,Tests_passed,True,True
16,refs/heads/master,169d79f39a583bd68462d243ee46a8130dd7b57b,83d1c51aff227a85e2b10646f8b497e32e0e4ab8,d9c97bc34d7b637c38338c1c6551e1626882474d,,True,True,6bc19de8458d8413c0eb402e61498548fc75fe0a1e4f79254eb20adebd9c3b50,Tests_passed,a1a3d4743ca960bd651ed4fe3b7b44b7e14fe0226dddd649ff77fb3c33df3550,Tests_passed,True,True
17,refs/heads/master,f5ff5632fad07e1fa674230d7efeac31e63f38d0,8ce05d5586f291dca0c603285065f4b3e58b3b68,a32adecbffc5b563f50096e30e6028cbbde88cf7,,False,False,,,,,,False
18,refs/heads/master,616cf13d4d794b3142382f23321e8f571af70f74,f91af44f08ddfd87f3daec47a7a294f51481e17b,489efbad9624503f395ae8a6346de1113543bbda,,False,False,,,,,,False
19,refs/heads/master,b751aab0edf3f635b6f689f6ec92f5ad185cdf7f,11374b5ecbd9eb4ec1807cf48121df76d509d19b,ea6611bfbda66a038b30ff6a98e2ca2d64f4c3c0,,True,True,d55a4088d8866f06babd4c2a2125257fb2cf334a30c6191f7eb6c42f3ca65c5e,Tests_passed,d509e794e774f47cce00932e2a01c2d4beca2975e1477a44b54fae86c8a87b03,Tests_passed,True,True
20,refs/heads/master,489efbad9624503f395ae8a6346de1113543bbda,182a4e61270408e7f41c57d54befc6e98a165099,9e1694e9842d9a6f8a8fcbaded115b2360b39621,,False,True,8443d474725a63f68b5f0a67482402d8ede21b3d06c219bae571b8523b131dcb,Tests_failed,95fa2a1d78a7a3339a9b8efc32b49896adc1c1f7f35fa7d0946e12ceb66bc49f,Tests_failed,False,False
21,refs/heads/master,9e1694e9842d9a6f8a8fcbaded115b2360b39621,4b6e0f943e84a63f54300aef075bfa343609e769,c35844da06704511c746902f4ec4b8ccc8b7bc82,,False,True,ea2afd254d19f1024350848394a7f682df699f976eeca4f879fdabeec1bf96f3,Tests_failed,69fdccc889dec490e6c296cc83b8f70470ba4b4c303fcf04d7da91187f1f4ad3,Tests_passed,False,False
22,refs/heads/master,fb2366610d18724524dea4d98efaef443a652402,14ddce8f18cc4e3a875d25e4c83e2b902eeb9115,0708e27f243f93b492301bf4748b1036b18e8da6,,False,True,aaf2d6ab4d563fcefd90b6a2a2f3c70a7782c4a9833188b6c723a418e236194a,Tests_passed,2feaab31eb3ee568e840a032906414ce8a0200c381102e86de49fc7981306e6f,Tests_failed,False,False
