idx,branch_name,merge,left,right,notes,two merge tools differ,left_tree_fingerprint,right_tree_fingerprint,gitmerge_ort,gitmerge_ort_run_time,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_run_time,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_run_time,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_run_time,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_run_time,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_run_time,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_run_time,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_run_time,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_run_time,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_run_time,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_run_time,git_hires_merge_merge_fingerprint,spork,spork_run_time,spork_merge_fingerprint,intellimerge,intellimerge_run_time,intellimerge_merge_fingerprint,parents pass,left test result
3,refs/heads/master,f9c915cb8581278a8d941173044ffc8ab0270cdf,f09e6d63416549a928893d06974aa643935e8919,2e88cdc1a4bb586d7ed76d4b47e8b4b7d85cab6c,a parent is the base,True,bf2dec7bb6057fe4a38917c26584aae7e49d7b18bcb35330ea91821cc2105650,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0372769832611084,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0343499183654785,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0362045764923095,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0351359844207763,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0353202819824218,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0351250171661376,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0353147983551025,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0350856781005859,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0336196422576904,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0362036228179931,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0356812477111816,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0302588939666748,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.0510039329528808,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,Merge_success,0.7316386699676514,69411e590e2a6c533b938ce23101f05dcdfc6919bb9f4f80d94d9ef5f5fde0ef,False,Tests_timedout
5,refs/heads/master,90fec9e9b56155159ba3390f0d4113980ac42786,c25aff7bf67d4d8bca159cc1c0ade7bbd931d8fb,e3843366dc597c622deae39ab911836ee91bd7dd,a parent is the base,True,88561508111c64cca4d2a041bc8c5a0a82f919822352129f23c01c960d0588c9,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0372958183288574,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0361239910125732,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0389816761016845,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0377607345581054,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0361342430114746,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.036409854888916,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0353293418884277,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0396606922149658,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0374951362609863,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0372998714447021,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0379233360290527,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.0334022045135498,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.05601167678833,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,Merge_success,0.749631404876709,df3aa26461bc1ca765d5e7f087199af6238403cff2084cbc4a9cdd89c3264094,False,Tests_failed
7,refs/heads/master,63fa9a7bca1f007e9141ef172bdda154c96df011,05374f60f72c849af7e3e065869eff9b7ab77010,c068916eb80625b6027be06da2413a63a88e49a6,a parent is the base,True,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0512731075286865,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0485613346099853,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0515730381011962,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0496730804443359,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0468032360076904,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.04988694190979,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0499854087829589,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0498805046081543,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0472548007965087,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0487761497497558,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0478472709655761,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.0448839664459228,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.070791482925415,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,Merge_success,0.929800033569336,b3551b57e78452e8a1a5365fcb287da2670c0e81f4cb36a03a7bf3b545fec523,False,Tests_failed
8,refs/heads/master,05374f60f72c849af7e3e065869eff9b7ab77010,bb026c688ba1cf532305f0ddfae36999a730ca00,53313d556aa047df464349f548d5500eb55ec678,a parent is the base,True,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0420238971710205,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0425469875335693,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0433945655822753,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0428085327148437,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0430388450622558,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0419349670410156,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0439033508300781,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0438573360443115,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0413815975189209,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0448594093322753,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0442421436309814,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0378901958465576,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.0616567134857177,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,Merge_success,0.85854172706604,3b3b18197a9401bcb6cdb1506fa83bb1b9c2fd3cca48b30748862abec357106d,False,Tests_failed
9,refs/heads/master,bb026c688ba1cf532305f0ddfae36999a730ca00,ddc2e46ffc65fdb43bde8db6346f56a1ef6f3841,63b7e6f4d660ce5fabf199c75f846ae7aae70b2a,a parent is the base,True,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0446891784667968,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0459144115447998,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0445098876953125,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0472986698150634,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0471231937408447,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0474345684051513,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0446841716766357,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0446028709411621,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0485866069793701,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0464818477630615,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.044708251953125,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0414080619812011,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.0642781257629394,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,Merge_success,0.776787519454956,b28e17b1fb9db0f9cf4ba34f105ea72c44f64b8a42155b7bceb931f0aa1cfaa9,False,Tests_failed
11,refs/heads/master,ddc2e46ffc65fdb43bde8db6346f56a1ef6f3841,5665fcc4d34992d6fb01242bb52f1aa9c437aa0d,8b1f070b1fe9e44ab4308ab7c1f7f7e699947277,a parent is the base,True,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0367934703826904,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0377991199493408,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0352039337158203,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0353291034698486,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0375716686248779,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0366590023040771,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0391280651092529,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0353763103485107,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0366497039794921,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0352990627288818,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0364868640899658,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0328223705291748,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.0538201332092285,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,Merge_success,0.75197434425354,4299eba1c41b92acd22aff8da8937e41ce49d158282ca3adc4c54bbe09835362,False,Tests_failed
12,refs/heads/master,5665fcc4d34992d6fb01242bb52f1aa9c437aa0d,bcd963cb10913021b8f81f8424ed56941f3c8e3d,ea5bfabe3350e107ce910289bcbddc3b9bd32d8d,a parent is the base,True,a06b10d8417e5883fe2933999c7bc2a92deb52528a378cb8204fd82494bcf8e8,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0434520244598388,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0473048686981201,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0461633205413818,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0485420227050781,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0469353199005126,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0489027500152587,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.046877384185791,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0469717979431152,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0459320545196533,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0469999313354492,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0466213226318359,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0413780212402343,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.0640432834625244,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,Merge_success,0.8416831493377686,8688cf6f2299000e9e81fa39b80b9c9c992d90b253ee815c2da5533dbd983bd1,False,Tests_failed
16,refs/heads/master,bfe0972fd1b036188f3ed96f8889ccfa627d9fc8,635c55a7e681cb6ca75631c2a06b10e88c549012,61dc6589045a02fc1ac849d2d3ed7df7052eff55,a parent is the base,True,ccd99433f4cbf990c57f5cdb5a1e7f2b25693f33b132b115e73da64baccd1f88,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.037654161453247,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0384659767150878,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0362524986267089,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0370917320251464,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0349965095520019,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0368595123291015,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0364992618560791,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0369989871978759,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0382106304168701,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0377554893493652,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0389919281005859,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0326502323150634,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.0537922382354736,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,Merge_success,0.7606918811798096,6f141a21963d19f97ce3c704188952a792874b0bdf02b4b33e3ded0e6ed9a46c,False,Tests_timedout
19,refs/heads/master,f360ccd48ec083e647823bc651c2c2d8c2e6b3f4,ca16635d78d2228b8b35e4ecd136fc03f56c04c7,158050e34e2f2e201643e657f3fee6559287f90b,a parent is the base,True,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0339910984039306,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0320987701416015,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0341758728027343,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0324044227600097,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0313937664031982,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0347576141357421,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0315480232238769,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0316469669342041,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0327680110931396,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0328354835510253,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.032386302947998,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.026597261428833,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.0508902072906494,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,Merge_success,0.7478337287902832,614e1ae09095ce80cd20a58402c7a88ae02b3166da7b6a58c868ccecf3ffbafb,False,Tests_timedout
20,refs/heads/master,ca16635d78d2228b8b35e4ecd136fc03f56c04c7,39183ceddbe1e7b9a958f0db7f7f69d241bf5e8a,37b97fb54ef61de7deac4b70f9dfcd2925a38d47,a parent is the base,True,f8cf83a5d01ccbfdd2a792a74ee79e445f008de806607e612f9fb967260887df,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0394096374511718,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0400223731994628,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0412876605987548,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0392999649047851,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0369002819061279,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0402703285217285,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0406155586242675,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0396554470062255,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0399320125579834,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0390255451202392,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0395510196685791,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0355226993560791,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.0562694072723388,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,Merge_success,0.775165319442749,443620adf24fe474e8391f52e0e18fe8de2f1428fb570cc4173b76402a1d695f,False,Tests_timedout
