idx,branch_name,merge,left,right,notes,two merge tools differ,left_tree_fingerprint,right_tree_fingerprint,gitmerge_ort,gitmerge_ort_run_time,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_run_time,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_run_time,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_run_time,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_run_time,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_run_time,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_run_time,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_run_time,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_run_time,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_run_time,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_run_time,git_hires_merge_merge_fingerprint,spork,spork_run_time,spork_merge_fingerprint,intellimerge,intellimerge_run_time,intellimerge_merge_fingerprint,parents pass,left test result
1,refs/heads/main,c6040446dbe886384ec54f90ad5d24ee4d9acfb6,07e6ab324f6a320215e3a64181a5642b6b673c9c,9a13c50e914868d8e652d97ec2c1e2671709d8c5,a parent is the base,True,d81b946230a4b80a4e56b5502aae7c75d94a77fcc184a75f3a0e3bc0a1723885,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0270586013793945,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0288295745849609,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0276710987091064,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0279972553253173,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0278568267822265,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0292720794677734,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0291402339935302,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0260219573974609,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0278851985931396,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0279722213745117,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0250005722045898,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.0229725837707519,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.045989990234375,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,Merge_success,0.5799181461334229,a7b49cc82981e95c537f52b35c432c2914c8f20f94adc0b1713efc85fbd070d6,False,Tests_failed
2,refs/heads/main,0ad6ffdd3cdc0bd0a8f48cef7ea30150309ed76a,5d6435cf40b88430693319a4b30275a72b165484,0f3b3f9ee62204213f57772cd518b33b9caeffe6,a parent is the base,True,4a36a252134f3f5e907710751d31a8a76e50bcb1fff2e214b241c401ffe4b222,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0279679298400878,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0267825126647949,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0289556980133056,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0279443264007568,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0287809371948242,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0289161205291748,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0274369716644287,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.029067039489746,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0266196727752685,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0284080505371093,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.028956651687622,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.0226390361785888,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.045832872390747,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,Merge_success,0.5205414295196533,366294648508c9cc1417f6dea4fc33ac7e96c54bed6aa579f6ec626b579a2085,False,Tests_failed
6,refs/heads/main,1aa6d9ca93661a56d7f6172582e6bea484435eee,88e0ccf20e48dacc7528b7e684a255483f55d8ed,ce018fe6a0fc440f19158ee4bf161be999ff4deb,a parent is the base,True,ab470f6613e4c732bc60df7d183dc3596ac6f184669dab8cbf685f0efd604ac5,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0271747112274169,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0325517654418945,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0304059982299804,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0286371707916259,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0289399623870849,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0270087718963623,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0283184051513671,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.02842378616333,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0280258655548095,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0268335342407226,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0273714065551757,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.023902416229248,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.0477261543273925,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,Merge_success,0.5639059543609619,aa1c10921651aaed74d50c40ec3379dc6964d74aa52b3bd21d26963c50af5a1b,False,Tests_failed
7,refs/heads/main,96703690e60041fd115f627eeecb90d195c33d40,0fae29294608dc71a73b230d06642f0a7c5537c5,b761928654ced04ba2891ac61ed2727ff5c7bbba,a parent is the base,True,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0354731082916259,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0319221019744873,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.03084397315979,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0343248844146728,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0317668914794921,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0306081771850585,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0300459861755371,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0317256450653076,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0320193767547607,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.031355857849121,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0292189121246337,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.02724289894104,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.0487356185913085,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,Merge_success,0.6555666923522949,bac5952367ed2b3e2d282c8cdb9f002ebb96025c01b4d90f2b24da0781179199,False,Tests_failed
8,refs/heads/main,0fae29294608dc71a73b230d06642f0a7c5537c5,e824a22ae61ec739eec52ede71e553901321baef,63e27c2700fd23bb4e38cfc492d55389699957ac,a parent is the base,True,a71022b0bf04c4e9ccc835f251d7b635c6c3039478063604132c59511ea696c7,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.026552677154541,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0290815830230712,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0274920463562011,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0274088382720947,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0298666954040527,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0287613868713378,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0283880233764648,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0285630226135253,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0294275283813476,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0283827781677246,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0299973487854003,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.0243330001831054,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.044243574142456,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,Merge_success,0.5423891544342041,a72134ccd35273833c91dbf0cb414350396111612fccf715cc3168a114a12961,False,Tests_failed
9,refs/heads/main,4307a9033328966728cf276a2b478d9f10ca2b91,2fb475ae95989e7abc418dffbdd9104c818302bb,7267264503b8926699bb00c855b35bd31f95c5e8,a parent is the base,True,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0304267406463623,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0290818214416503,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0296771526336669,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0318751335144043,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0295226573944091,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0294501781463623,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0307519435882568,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0304796695709228,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0308446884155273,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0294275283813476,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0296432971954345,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0256793498992919,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.0465140342712402,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,Merge_success,0.4843435287475586,eb9ef9e3fa96902779b0d2db67531ceebf337d403a4a4d9e725443f177f6088e,False,Tests_failed
10,refs/heads/main,2fb475ae95989e7abc418dffbdd9104c818302bb,5d02ecdf94615fe02f3bad02cafdbba40467e152,b780b71e5e4a59614c5d5b962101eda7cd0d3c4c,a parent is the base,True,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0298037528991699,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0312049388885498,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0313007831573486,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0314216613769531,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0316517353057861,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0313525199890136,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0318317413330078,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0305428504943847,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.032569408416748,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0304756164550781,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0302245616912841,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0251040458679199,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.0463325977325439,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,Merge_success,0.5525510311126709,37bf0ff6162724b1c9ca544acd721d9dd52f1718e96e1d4a28b1e1a51b6f7a90,False,Tests_failed
11,refs/heads/main,5d02ecdf94615fe02f3bad02cafdbba40467e152,95a8b313e5b410155f24849600327679387acb6f,f8c1a95b63754d82924aedb191dc015225167dfa,a parent is the base,True,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0275852680206298,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0282402038574218,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.026123046875,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0278191566467285,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0276226997375488,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.028085708618164,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0292239189147949,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0266141891479492,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.028407335281372,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0273263454437255,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.02935791015625,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0232570171356201,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.0417366027832031,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,Merge_success,0.4745161533355713,12def6b2140f8f39dfca05a834c356dde260dfbf4a5a6c0400f59aa6f1ffad95,False,Tests_failed
12,refs/heads/main,95a8b313e5b410155f24849600327679387acb6f,3293478dd704da64eac60d2b4e13c188a63a5fca,1bc6bdbbce91dfce1dc69feec0959ddbdf495da1,a parent is the base,True,086ae8780644bd3f4a798b962cb571071d19244e6dc007675ef805421bb6245b,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0282278060913085,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.030163288116455,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0298731327056884,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.029557466506958,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.028144359588623,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0293338298797607,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0286407470703125,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0295233726501464,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0274369716644287,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0294606685638427,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0300419330596923,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0252461433410644,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.0520751476287841,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,Merge_success,0.5602645874023438,bd94afb58e3b6a4e96235c87087bfa1b50b96d1ec17a6a8b215e6f71245ec02e,False,Tests_failed
13,refs/heads/main,c367100e6b34908a8cf9b644013133e94abdc4d8,7c4f902dbd20e398f734501426cdd2ec22df6d2c,e8b105fa90a032cda9794511e0c1db1b932987e6,a parent is the base,True,f3ab6a765fb21b99551507465c4539c1148f5d5f8b594c7078a993070f8c8d87,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0364661216735839,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0333094596862793,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0344107151031494,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0327761173248291,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0355587005615234,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0333569049835205,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0340936183929443,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0321452617645263,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0391616821289062,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0326602458953857,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0372793674468994,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0311012268066406,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.0515873432159423,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,Merge_success,0.5471580028533936,64b0bfd49348f4e99b90432aa3980e2e00b80d68b0beb6d3c297ce866fbb2f8d,False,Tests_failed
