idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,deepseekr1_merge,deepseekr1_merge_merge_fingerprint,o3_mini_high_merge,o3_mini_high_merge_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,deepseekr1_merge_plus,deepseekr1_merge_plus_merge_fingerprint,o3_mini_high_merge_plus,o3_mini_high_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint
515,refs/remotes/origin/master,dd904f1e62ecec3d10bcd53b9673b10c6dc1f038,f507094e02fbf3517eb771c9d4151a1726d613a6,44806cfffeb760d3d2d0a7a827fa0ab4a74401ed,,True,True,Tests_passed,b407f9bf86ede6dafcb82f7fac2d639323f13d5180c919d99faef1bcc1e666fc,True,393,5089,45338,3,True,Tests_passed,e6ce5037e6b574e960bcfe4d5cd8ba92273055fea0688dd863f3762a4f3bf339,True,393,True,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,b407f9bf86ede6dafcb82f7fac2d639323f13d5180c919d99faef1bcc1e666fc,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Tests_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Tests_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,b407f9bf86ede6dafcb82f7fac2d639323f13d5180c919d99faef1bcc1e666fc,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Tests_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Tests_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319,Merge_failed,c031fca12fc702045311f544728b04e1c7ca55110eb84bb751bf6c5408e26319
