idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
25,refs/heads/develop,01719974ab412f4c76df647af652ab6253a92cbe,fd9eeb3d4488eb9397af66dcec36852541806626,57ff099eb08d41420b33c2fad531004976ddb1d9,,True,True,53ac0af4617551b2023a087dae54cc69ba14afcf822c6d8aa271a991ad44c479,Tests_passed,0.7236633139227104,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,0.7187171398527865,True,True,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7,Tests_passed,b545ef2ab615ae58ce32bb49ba55ad2a960c6feb5cc0f60167595f52dfe428a7
28,refs/heads/develop,76309fdfc2bfbbefb223ae384bbd2421ab705140,8daa828906e5ba1215b5810a3d437a1fd2fef0c0,6c105a0cb09c9ba89932a09c23e2a641920f9494,,True,True,2067554dcaab6a9f7b79182d2ed34949419a2d489bd7e9f62398d224360b8e2d,Tests_passed,0.761144377910845,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,0.7240466101694916,True,True,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c,Tests_passed,08e8c129af86ba1e18aa06cd9ba673eac263d4e3e265a81ab215737637c0a64c
33,refs/heads/develop,ebdbf234fc6015a98a45adefde3e547b769d20df,08adcdd45695b4933e2ecc797bb31c1eb906869c,76c68e9ebafaa8a3c0cc08439a5144502f6db2d5,,True,True,e60d865af4c6c0a7ae87edba2eca4611ac028324ea30b064f6e74873d9a2efe7,Tests_passed,0.7159090909090909,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,0.761144377910845,True,True,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11,Tests_passed,b29ece7a2a3b3a4e537dca00747278d0a8fe13c885b00353dedb1b514e53ab11
36,refs/heads/develop,fbb04697c44e608baeebb53738b90ba313f6b078,42a3172d0044b1536c0cabb04cad91e579eaa467,af22fe861a08272f0f0df4685c60a3ea09f69504,,True,True,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Tests_passed,0.7159090909090909,936616cedc6c0c40e9c3e8d2c8569ea0b589b120e1b140bb7b86e4231980995b,Tests_passed,0.8923556942277691,True,True,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Tests_passed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Tests_passed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Tests_passed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,200656462cea15f71ed36dfde78f0715a346d4906044250845c60d17dcef2f50,Merge_failed,ef65900e173ae455b0be2184305160ec4350ad62b84ba5479edb4b281d3a01be,Merge_failed,ef65900e173ae455b0be2184305160ec4350ad62b84ba5479edb4b281d3a01be
38,refs/heads/develop,f4e7103471c681b46deca7256fb0f00d043df397,0bab021dfd1b5338571266e99333e9f6f77d4f48,67decbe0b895cb3c9f1d118f0b2919bcf2be7315,,True,True,5f6d7f3c50604915eb0c745cfd1148bc9115f1aa48d82b2d09da56b34d712b22,Tests_passed,0.7211328976034859,fc026ea8d93c1d4354b3712527b91b362314cb44ad109a8defcd619836f3ccf2,Tests_passed,0.8923556942277691,True,True,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,60fa3f85907b46d7fcaec991b1432908d25cfdef4beac0276ed634219c97aa1c,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,60fa3f85907b46d7fcaec991b1432908d25cfdef4beac0276ed634219c97aa1c,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,60fa3f85907b46d7fcaec991b1432908d25cfdef4beac0276ed634219c97aa1c,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337,Tests_passed,40531a92bd269ea0ad5cdacfaf2d29581f38df94827bde764a3f772302c3a337
40,refs/heads/develop,67a99e6cc943fd5b706fd6f54d6b0053ce0c58ca,39261739791967a882dcfa2ecbfdba95646886b3,362f0e1053d847023e9370c1bdfb2b0bed840183,,True,True,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Tests_passed,0.9015748031496064,f816ecffb5d5336f20099fa990c7e8a9080015effb51a2614faa4d1786968390,Tests_passed,0.8923556942277691,True,True,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Tests_passed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Tests_passed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Tests_passed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,501ef2f6b0f8749e93296045d7221bd1c0654663bfdc779d247197568c1c04d4,Merge_failed,fa9e17f2e711f71c0c61ccdb9c13a945ee21f5f2a207b35aec39b91f7533b48f,Merge_failed,fa9e17f2e711f71c0c61ccdb9c13a945ee21f5f2a207b35aec39b91f7533b48f
42,refs/heads/develop,e378a17febf9397980e824e1ce47e67f5acb9c76,688a02220fa37d903a63edab29795e7a3279f5b6,05b5659cfd2e5035fd4015cff6c142787651d8c9,,True,True,5fe1c26ddcb56a155916f68a36c4d176e1c8fe5a0bf9b7fe3179f543c9d81f36,Tests_passed,0.9015748031496064,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,0.9015748031496064,True,True,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe,Tests_passed,4129e1ee3c4721d33e15146a039094f0f613a139f2e06f7c4845af6f69fb4cbe
