idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,1570cf95ffd1c4b25107c2e9326ead8c2a5223f7,c21943cc108b3f68826186b10d04825bde703a17,3474308ba459823e5fd497af4180865e4e5eb781,,4,2,55,3,True,False,Git_checkout_failed,,True,4,False,Git_checkout_failed,,False,False
2,refs/heads/master,3474308ba459823e5fd497af4180865e4e5eb781,af3be2890ed0c60c2b39ca50dbbe824f21a997ab,de20cc3d52f40a143d9cb49e71f816b0ddd2c194,,22,1,704,65,False,True,,,True,22,,,,False,False
3,refs/heads/master,af3be2890ed0c60c2b39ca50dbbe824f21a997ab,9e30f717018adf06323186632402761a299ff896,e8f0cd224c3ca7c23079ece1774ada7c0af74397,,5,4,31,2,False,True,,,True,3,,,,False,False
6,refs/heads/master,b6714fdb06b679d13e6856301a0bbeafcd90b29f,93833d503871dfc8445000293cf5d6b2af90067e,f6803f0f3a9ef519d698895d6d440325e9401ba0,,23,8,759,44,True,True,Tests_failed,3cbc09462744e8fb97b8adf9185b1f33216bfde9909e1a8309e7de90f93e95c6,True,21,False,Tests_failed,7aeeb8a9f1e1d6e5efce3a659e3c869c8429ed7ed2790f67033c707c627b245a,False,False
7,refs/heads/master,dae77c6bdceb190bc9e1cbdaba4fb6de4f258a20,7f393ce85c92310317c0f9f35ad6eccbaf5cf074,e146605cf8f28224630376284ee28bb17a2a46a9,,9,3,20,10,False,True,,,True,9,,,,False,False
8,refs/heads/master,2a97da053e27b73d2d5555eb2e5164b4c279ca08,f4c0805f836b8e5de4f68e322a9512e001834427,73bfb89c08defce31b5b6056e6a1d0620fba9f17,,13,1,318,44,False,True,,,True,13,,,,False,False
10,refs/heads/master,a6ded4a0aa44ecb4b29c5e604fb299cf2322035b,ad02dfea9cd1316be04463d02350dc6821d9cfdb,c79974e79caba6018ebf0c2d6e5d35d09ced4219,,53,1,1249,233,False,True,,,True,53,,,,False,False
12,refs/heads/master,aaba785d71ac8e2acb8152a6c50fb01ebb16a4d9,80997a94c0d4b0d722ed7e7b03c2c2f1402cb40a,178ebe7f1d2616dbea0fce76426a1e7045ec501a,,182,2,28677,449,False,True,,,True,182,,,,False,False
14,refs/heads/master,0fe28d174e89355a76eb698dd4f13327180400a3,5401cd4daf32fd37e513f354ce05088d6513e8b1,c63bdc8c5f9e4234ae7493bc82fd6478332511e3,,39,10,4701,264,True,True,Tests_passed,4382d7db0abc6f775d4cee8342f3e8365d119a47b5777ba84d764b57fa5759ef,True,39,True,Tests_passed,76bc4925bde781429ad29061b49a315e6555ee9e3dd021c3527b7eadee2753a5,True,True
15,refs/heads/master,35c403452f707e55c3a9de12cb75966f09578bc0,a45f06dd39e041d6846092d9786108ed4fdc3584,13948003b21787b624365ab5e399b17c71422dbd,,35,5,4271,171,True,True,Tests_passed,c747f5801f7494782cf811a3ac6fe920725cacff8ef5721503bdd6a345f4648d,True,35,False,Tests_failed,6b05ad8dd7ff3d8e1eca6b14ccb47f1ca1643cf691954ab4193aa69f3b10c0d5,False,False
16,refs/heads/master,3df696d062b432a0dcddf572837cb5fc2577b9b8,6e8d616eba7a4151c05521cc5d1e7682feed1a2d,d17e0c0c869162d214b6e47c299ca607ea4e1303,,47,2,3518,180,True,True,Tests_passed,a69c6cc86007187010aea642b0db0dedbe8e1584fa5e04b3ac015a0713433af0,True,47,True,Tests_passed,d4331d677056f482e68539e46d7392373fb3d8b20e267ceca54ee449b7a2e252,True,True
17,refs/heads/master,07626b093091895a23a327897ec4f5ca15332745,6573a065e8b0ed8d5c94aa92e04731381a1bc5b5,d93d71e7a6480e9a6ae521a5131873baaaf84172,,11,2,166,19,True,True,Tests_failed,c6f6c8ac57ae4803e20aaf6fa0fbf91a4755b2a615eb74e554f833e217f7a86f,True,11,False,Tests_passed,d45b3973b630e9505dfd1da8ea4440b31af09df9f19ec9fe8e28cfacef0d460a,False,False
18,refs/heads/master,788480f62fd9da21777975a61155460f65184eb6,1b63da819b9d373546ab5588cf32ec6f569159ad,9079227fbdd3af8865e1c7c55c6f7af10593fc11,,11,3,168,23,True,True,Tests_passed,227d692b8191cf938a570d81b198f1637f87b15a942988a53ff0d6a02aac06b0,True,11,False,Tests_failed,208e35501a09c2d32d809ecabb487192e13c02ed16a5b1afb6b53fb860eeb4b7,False,False
19,refs/heads/master,38e0ea624008eb1ed648ef47d3bdd04c4c2eabe5,a67343584ae3a459c097f81423f07901f817ca27,6d29c26b4acb4624f2fba2361f07981043628e0d,,33,3,2180,126,True,True,Tests_passed,6acf500c364c41bc7d266c17a09d8e61f5308a87ba89e527b71eeaf0ac27a604,True,33,True,Tests_passed,2f0f2777a201f6f5337bd18f391852e565ffbd402a426382faaefc8e0b628f6e,True,True
