idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
16,refs/heads/master,49b1eceb9b4ec673ae154b4a42d308f5bbe48c6f,842678f4f31c7b3de168cdf3f49a71c5e58819f7,64eecaa2a60521c999e15aa4765b65a9da98b74f,,False,False,,,,,,,,False
21,refs/heads/master,e31ec7a8acded7cc6ed731a391ddaf86d13329da,4b279a4f9b5f6719ef1d99014d6967eb460488e5,06a32ee38abd15691f802949c797e428c8b9f07b,,True,True,c9f483e06f2176eda62d75ac4205364a082fcfaa36665f886377fc3ed3e7670a,Tests_passed,0.8375748502994012,4aced6fc18d4fe0f7ec8e17b133463eb7d37f8a8f8912c5d285b1b30973d2dd3,Tests_passed,0.8378176382660688,True,True
23,refs/heads/master,62e7d5a9ff8df58bb1021c76406ba68f084bb045,9de2703f46aa692f1e4b95163240e67f996fc403,8418e2feea69126afc6e425e1ef78ded208ab5ec,,False,False,,,,,,,,False
27,refs/heads/master,1efaa113eed2bada19d012960df325bc5e192448,aee98e6321028f1ded5c3dbb50f349870b632098,0e06f35ad975306e036e9b495aa642508cda5515,,True,True,a36d91e8b93e62d0f882d3c0fa595ace9c89b470f83cb9ae93cd72b2a2452dbb,Tests_passed,0.0,4a9f843b88b7f76249aa32d77f6839a3aa06a1f40148d397f29407dc86685d7f,Tests_passed,0.0,True,True
34,refs/heads/master,3917384c4b23001a727acf46877588c7f037a840,5fb688109807792458bb5ae3d093160e6e1d9ca6,6319c0114ed708aa4c8fcd0faebcff2418293a95,,False,True,a0685c3b61936cb3ecfe0fd9aba2cc32e4d90a553d0b6a57eaebd662de1dcbe5,Tests_failed,0.0,aa0024f759792d5503eeba0edd93a098735e94a5d71815706bedb910fcdc1452,Tests_failed,0.0,False,False
37,refs/remotes/origin/pull/104,f64081e0db12d9a0c40a10f3ded3a7ea3f91f176,a92664f7c817b89e2150ddf3d7ca18f674c273d7,ffb6d9ef2940ab5a52644c150b05ce9f9c551c1a,,False,False,,,,,,,,False
38,refs/remotes/origin/pull/104,a92664f7c817b89e2150ddf3d7ca18f674c273d7,ef3e7bbe2c73cd9e2252a9e476bf63aa43ff0362,c96dd68d08b4fdf97c18b6ae88a14d3675c20f13,,False,False,,,,,,,,False
39,refs/remotes/origin/pull/104,bc385b1aa04a9090b4ff5a9377348919d4443469,e1fc3f850e54a07a2094e7ab70c33807435a8f92,f283b3839b74afd489f0ab233b2f2a42e3477748,,False,True,eb1f2e29550ecb946d9852f7a87e253dd2fb6067c5659247d29540c775033902,Tests_failed,0.0,75ab4ba50220cbc4b118ac41c646a3a3817c8d5fa082aa2a81e8c15070de903b,Tests_passed,0.8480926430517711,False,False
41,refs/remotes/origin/pull/106,819ae09b30897123221a504a4799807143d07d3f,320ab07054a24df0c38c240702764f5aa0e24b88,ab2407fddffc509ed7c9870ddf893b6d3d35ef85,,False,False,,,,,,,,False
42,refs/remotes/origin/pull/106,320ab07054a24df0c38c240702764f5aa0e24b88,355c019ce586aba72f177e427b6d3f4232039306,10ea2dccac41ddf92c08d37b22bce02ea53d6191,,False,False,,,,,,,,False
43,refs/remotes/origin/pull/106,ab2407fddffc509ed7c9870ddf893b6d3d35ef85,355c019ce586aba72f177e427b6d3f4232039306,10ea2dccac41ddf92c08d37b22bce02ea53d6191,,False,False,,,,,,,,False
45,refs/remotes/origin/pull/75,bb3d72e246d0b41aa4d2f1d923ef3084adc46de0,ce6e086eaa3915db14ba26f106595013e70f87d2,64eb8523e6d36a0b20dc46c24ec5021ce1927326,,True,True,9ba67a7b7f5f90730a8df4571f29c8cf18e9bc0c28691d43fe9ff6dd1b4610a4,Tests_passed,0.8484024473147519,52f914692e0cb43bd109be92975506de57dab9e5d57fe2e1081ee53a5f0f05bd,Tests_passed,0.8477815699658703,True,True
46,refs/remotes/origin/pull/75,ce6e086eaa3915db14ba26f106595013e70f87d2,5c76d9c55781df7eac0f35007e2f0da6ef86d942,f9cd7141713c0d20fa3ab4ab66056b02b224cf43,,True,True,8244a5d222008e3d3c97473c7a062e70e00fd19d12fcb566624bc33edd6e04cb,Tests_passed,0.8484024473147519,863cf481205d9a8986fa2b3f04532742875e643d34c9d45a112e120fc12406d5,Tests_passed,0.8477815699658703,True,True
47,refs/remotes/origin/pull/77,6a220eb6da56ba08574483f36c66d714ebafa9b8,e5377967a777f917231f816027067e6bca1369ef,fcb41fc3ff39e638e604a69359693b2995a44109,,True,True,d724e498d4e5de1cd28869c34c27986c8a3f540b26cee63d9298cba5704e978c,Tests_passed,0.8477815699658703,d7888e1827dfd97351b1d814ebd3a4614fc0c3bba77971dba09f85546935e6f3,Tests_passed,0.8484024473147519,True,True
48,refs/remotes/origin/pull/77,e5377967a777f917231f816027067e6bca1369ef,c9c26e8c884eee491fd95a4cc2280c008255521b,64eb8523e6d36a0b20dc46c24ec5021ce1927326,,False,False,,,,,,,,False
49,refs/remotes/origin/pull/77,c9c26e8c884eee491fd95a4cc2280c008255521b,461a44fb78f35c8d6a777bfa12482ae4256e9610,f9cd7141713c0d20fa3ab4ab66056b02b224cf43,,False,False,,,,,,,,False
50,refs/remotes/origin/pull/82,cfebfce97bc37d6af10649f6dc0a0f84216c0cfe,6a8a9532d976a7c9ac9f43fe433b8d32062c06bd,2216a06e9976fc425ce6f574a7d9e80808179367,,False,False,,,,,,,,False
51,refs/remotes/origin/pull/84,3f5ea277c7ad91e0e804fe4f5e328c8afbe04bc9,0f06e89a5537c81b7c4ed139e300438cc7750d0f,44d7eb60baca34abfcf0659c8f538bf0af630f22,,False,False,,,,,,,,False
52,refs/remotes/origin/pull/85,7bfde3a8d174375b1b7a74029d1950765173dd65,2cf638233ab12239e299927377d44a3f259a3fe8,3f6b4413e7ce6816f79e8ff56008b00adc161b17,,False,False,,,,,,,,False
