idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
1,refs/heads/master,8c82be37a844d1d639262a4823bdb8e68aab2559,6ad119e76c6a180e42f88e83ed729d6e6160eda8,2fffcaf6f61c7a91b6f9930794e7ec7bda680cc6,,4,1,9,4,False,True,True,4,False,False
2,refs/heads/master,0c5ad3a0c90d0a2f84ef5b37128de0b81890e38d,8eac6cfaf083a77aacb791b5c74bd76de950726b,5041e8cbd029ad9e9655509ea21b9919e1fc3525,,8,2,531,11,False,True,True,8,False,False
3,refs/heads/master,3c5dfed601e5cffdbe24f518027cfb93f9b2813a,67521a1912d48bf134ca218a42fa50105daa83e1,396c192d457b2dd3a92c83c1b9425c5b6789ef14,,5,1,159,9,False,True,True,5,False,False
4,refs/heads/master,c420a9efdfdd7d131cab1e5539671ce129cc4603,5e2f45a7026e0dda3c727dc4ed43724f3bac034f,b16164518d780beceed56b1b46941739393bcc9c,,6,1,87,10,False,True,True,6,False,False
